06-02-2025 20:30:52.290,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-02-2025 20:27:14.791,0,RECV,7E007D318100041D02A1004E343030302D354F38546B
06-02-2025 20:27:14.791,1,RECV,7E007D318100031A0212004E333030302D444B5552D9
06-02-2025 20:27:16.295,2,RECV,7E007D318100041D02A4004E343030312D344A37447D5E
06-02-2025 20:27:16.295,3,RECV,7E007D318100031A0215004E333030312D51514C48D5
06-02-2025 20:27:17.769,4,RECV,7E007D31810008340245004E383030322D4251445986
06-02-2025 20:27:17.774,5,RECV,7E007D318100041D02A5004E343030322D585933345D
06-02-2025 20:27:17.775,6,RECV,7E007D318100073D027D31004E373030322D57505136B5
06-02-2025 20:27:17.775,7,RECV,7E007D31810003190216004E333030322D4C5A4845D7
06-02-2025 20:27:19.273,8,RECV,7E007D31810008340248004E383030332D57325037A2
06-02-2025 20:27:19.276,9,RECV,7E007D318100041D02A8004E343030332D36534C514B
06-02-2025 20:27:19.277,10,RECV,7E007D318100073C0214004E373030332D565655508F
06-02-2025 20:27:19.277,11,RECV,7E007D318100031A0219004E333030332D37514D32FE
06-02-2025 20:27:20.756,12,RECV,7E007D31810008330249004E383030342D5148514582
06-02-2025 20:27:20.757,13,RECV,7E007D318100041D02A9004E343030342D3438475468
06-02-2025 20:27:20.777,14,RECV,7E007D318100073B0215004E373030342D59484744B3
06-02-2025 20:27:20.782,15,RECV,7E007D318100031A021A004E333030342D5753324FD8
06-02-2025 20:27:22.260,16,RECV,7E007D3181000832024A004E383030352D4D413344AB
06-02-2025 20:27:22.261,17,RECV,7E007D318100041D02AA004E343030352D56534A4634
06-02-2025 20:27:22.281,18,RECV,7E007D318100073B0216004E373030352D37565A48AE
06-02-2025 20:27:22.281,19,RECV,7E007D318100031A021B004E333030352D4C454D42E1
06-02-2025 20:27:23.764,20,RECV,7E007D3181000832024D004E383030362D3436464CB0
06-02-2025 20:27:23.765,21,RECV,7E007D318100041D02AC004E343030362D4356484841
06-02-2025 20:27:23.785,22,RECV,7E007D318100073B0219004E373030362D4E4E4E44AB
06-02-2025 20:27:23.786,23,RECV,7E007D318100031A021E004E333030362D39554531F9
06-02-2025 20:27:25.269,24,RECV,7E007D3181000834024E004E383030372D374B4A5785
06-02-2025 20:27:25.277,25,RECV,7E007D318100041D02AD004E343030372D3638344D79
06-02-2025 20:27:25.277,26,RECV,7E007D318100073C021A004E373030372D4547504DAD
06-02-2025 20:27:25.319,27,RECV,7E007D318100031A021F004E333030372D53593551C9
06-02-2025 20:27:26.774,28,RECV,7E007D3181000838024F004E383030382D4A393946A0
06-02-2025 20:27:26.778,29,RECV,7E007D318100041D02AE004E343030382D374B554A45
06-02-2025 20:27:26.779,30,RECV,7E007D3181000741021B004E373030382D4E4B455A97
06-02-2025 20:27:26.823,31,RECV,7E007D31810003190220004E333030382D50465A4BBF
06-02-2025 20:27:28.277,32,RECV,7E007D31810008350252004E383030392D45354835AA
06-02-2025 20:27:28.278,33,RECV,7E007D318100041D02B1004E343030392D5A54494625
06-02-2025 20:27:28.279,34,RECV,7E007D318100073E021E004E373030392D58474F538D
06-02-2025 20:27:28.327,35,RECV,7E007D318100031A0223004E333030392D35305A44F2
06-02-2025 20:27:29.780,36,RECV,7E007D31810008340253004E383031302D4358364B8D
06-02-2025 20:27:29.781,37,RECV,7E007D318100041D02B2004E343031302D4E4E464542
06-02-2025 20:27:29.782,38,RECV,7E007D318100073C021F004E373031302D494D4636C5
06-02-2025 20:27:29.830,39,RECV,7E007D318100031A0224004E333031302D314D343218
06-02-2025 20:27:31.286,40,RECV,7E007D31810008340256004E383031312D3859354897
06-02-2025 20:27:31.292,41,RECV,7E007D318100041D02B4004E343031312D4353494C3B
06-02-2025 20:27:31.293,42,RECV,7E007D318100073C0222004E373031312D52564E4697
06-02-2025 20:27:31.336,43,RECV,7E007D318100031A0227004E333031312D43505957B5
06-02-2025 20:27:32.789,44,RECV,7E007D31810008340257004E383031322D383154489E
06-02-2025 20:27:32.790,45,RECV,7E007D318100041D02B5004E343031322D5832523454
06-02-2025 20:27:32.790,46,RECV,7E007D318100073C0223004E373031322D485650578C
06-02-2025 20:27:32.840,47,RECV,7E007D318100031A0228004E333031322D54565832C2
06-02-2025 20:27:34.294,48,RECV,7E007D31810008340258004E383031332D5338575966
06-02-2025 20:27:34.294,49,RECV,7E007D318100041D02B6004E343031332D354A564F3E
06-02-2025 20:27:34.295,50,RECV,7E007D318100073D0224004E373031332D5052564B8B
06-02-2025 20:27:34.344,51,RECV,7E007D318100031A0229004E333031332D4E415736D8
06-02-2025 20:27:35.798,52,RECV,7E007D3181000834025B004E383031342D374F395985
06-02-2025 20:27:35.799,53,RECV,7E007D318100041D02B9004E343031342D3242475251
06-02-2025 20:27:35.800,54,RECV,7E007D318100073C0227004E373031342D4B493644BD
06-02-2025 20:27:35.848,55,RECV,7E007D318100031A022C004E333031342D36415953CD
06-02-2025 20:27:37.302,56,RECV,7E007D3181000833025C004E383031352D524437537C
06-02-2025 20:27:37.311,57,RECV,7E007D318100041D02BA004E343031352D453453434D
06-02-2025 20:27:37.312,58,RECV,7E007D318100073C0228004E373031352D58444431B8
06-02-2025 20:27:37.352,59,RECV,7E007D318100031A022D004E333031352D57304D38E2
06-02-2025 20:27:38.766,60,RECV,7E007D3181000835025D004E383031362D484D4A4574
