05-07-2025 16:46:17.786,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

05-07-2025 16:42:00.724,0,RECV,7E000F8100007D31024E323030302D5342514BFD
05-07-2025 16:42:00.923,1,RECV,7E000F81000010024E323030312D4F4F385AFE
05-07-2025 16:42:00.924,2,RECV,7E007D3381000044000AFFFFFFFFFFFFFFFF00000053489D
05-07-2025 16:42:00.937,3,RECV,7E007D3381000035000AFFFFFFFFFFFFFFFF0000005348AC
05-07-2025 16:42:00.973,4,RECV,7E007D3381000010000BFFFFFFFFFFFFFFFF0000005348D0
05-07-2025 16:42:00.974,5,RECV,7E000F81000010024E323030322D434C484412
05-07-2025 16:42:01.124,6,RECV,7E007D3181F9DF1802D4004E313030312D4B4738426F
05-07-2025 16:42:01.174,7,RECV,7E000F8100007D31024E323030332D524452380B
05-07-2025 16:42:01.425,8,RECV,7E007D3181F9DF1802D5004E313030322D4A4945475A
05-07-2025 16:42:01.475,9,RECV,7E000F81000010024E323030342D4530444230
05-07-2025 16:42:01.676,10,RECV,7E000F8100007D31024E323030352D3038334A44
05-07-2025 16:42:01.686,11,RECV,7E000F81000036024E363030312D46324945FE
05-07-2025 16:42:01.776,12,RECV,7E000F81000042024E353030312D32595250CC
05-07-2025 16:42:01.927,13,RECV,7E000F81000035024E363030322D504A5435E1
05-07-2025 16:42:01.977,14,RECV,7E000F8100007D31024E323030362D3530575517
05-07-2025 16:42:02.027,15,RECV,7E007D3181F9DF1802D6004E313030332D5A4F475136
05-07-2025 16:42:02.128,16,RECV,7E000F81000042024E353030322D4E425057C1
05-07-2025 16:42:02.278,17,RECV,7E000F81000042024E353030332D41515942CA
05-07-2025 16:42:02.479,18,RECV,7E007D3181F9DF1802D7004E313030342D563435585E
05-07-2025 16:42:02.579,19,RECV,7E007D3181F9DF1802D8004E313030352D4F4C48355B
05-07-2025 16:42:02.780,20,RECV,7E007D3181F9DF1802D9004E313030362D4534523175
05-07-2025 16:42:02.830,21,RECV,7E007D3181F9DF1802DA004E313030372D4257455041
05-07-2025 16:42:02.851,22,RECV,7E000F81000010024E323030372D47554B43FE
05-07-2025 16:42:02.880,23,RECV,7E000F81000010024E323030382D5732544307
05-07-2025 16:42:03.181,24,RECV,7E000F81000036024E363030342D3144513506
05-07-2025 16:42:03.231,25,RECV,7E000F81000035024E363030352D594E5658AC
05-07-2025 16:42:03.231,26,RECV,7E000F81000035024E363030362D5A545658A4
05-07-2025 16:42:03.282,27,RECV,7E000F81000042024E353030342D3139394B08
05-07-2025 16:42:03.432,28,RECV,7E007D3181F9DF1802DB004E313030382D574D435A2C
05-07-2025 16:42:03.583,29,RECV,7E000F81000038024E363030372D334637321A
05-07-2025 16:42:03.583,30,RECV,7E000F81000038024E363030382D364544300C
05-07-2025 16:42:03.583,31,RECV,7E007D3181F9DF1802DC004E313030392D4E52305843
05-07-2025 16:42:03.683,32,RECV,7E000F81000037024E363030392D4A4A3144F2
05-07-2025 16:42:03.733,33,RECV,7E000F8100007D31024E323030392D4D30594A05
05-07-2025 16:42:03.783,34,RECV,7E000F81000010024E323031302D444631541F
05-07-2025 16:42:03.884,35,RECV,7E007D3181F9DF1802DD004E313031302D454935327D5D
05-07-2025 16:42:03.934,36,RECV,7E000F81000036024E363031302D4A435352D2
05-07-2025 16:42:04.085,37,RECV,7E007D3181F9DF1802DE004E313031312D3947495156
05-07-2025 16:42:04.113,38,RECV,7E000F8100007D31024E323031312D5833444716
05-07-2025 16:42:04.113,39,RECV,7E000F81000036024E363031312D50354F48E7
05-07-2025 16:42:04.134,40,RECV,7E000F8100007D31024E323031322D44495353F8
05-07-2025 16:42:04.335,41,RECV,7E000F81000010024E323031332D305438323D
05-07-2025 16:42:04.336,42,RECV,7E000F81000043024E353030352D4C523258CC
05-07-2025 16:42:04.486,43,RECV,7E000F81000010024E323031342D53354C58FE
05-07-2025 16:42:04.637,44,RECV,7E000F8100007D31024E323031352D434F425400
05-07-2025 16:42:04.787,45,RECV,7E007D3181F9DF1802DF004E313031322D3037524B6A
05-07-2025 16:42:04.837,46,RECV,7E000F81000010024E323031362D4545544208
05-07-2025 16:42:04.843,47,RECV,7E007D3181F9DF1802E0004E313031332D4A44513558
05-07-2025 16:42:04.887,48,RECV,7E007D3181F9DF1802E1004E313031342D5130414A5E
05-07-2025 16:42:04.938,49,RECV,7E007D33810000420010FFFFFFFFFFFFFFFF000000534899
05-07-2025 16:42:04.939,50,RECV,7E007D33810000370016FFFFFFFFFFFFFFFF00000053489E
05-07-2025 16:42:05.039,51,RECV,7E007D3181F9DF1802E2004E313031352D5A4E4C581C
05-07-2025 16:42:05.088,52,RECV,7E000F81000037024E363031322D36325451F4
05-07-2025 16:42:05.090,53,RECV,7E000F81000044024E353030362D34325A38FA
05-07-2025 16:42:05.090,54,RECV,7E000F81000037024E363031332D44433447FE
05-07-2025 16:42:05.138,55,RECV,7E007D3181F9DF1902E3004E313031362D464C495634
05-07-2025 16:42:05.439,56,RECV,7E000F81000010024E323031372D53485347F2
05-07-2025 16:42:05.590,57,RECV,7E000F81000036024E363031342D4633513105
05-07-2025 16:42:05.690,58,RECV,7E000F81000043024E353030372D37514642E2
05-07-2025 16:42:05.690,59,RECV,7E000F81000010024E323031382D594F4852E4
05-07-2025 16:42:05.751,60,RECV,7E000F81000010024E323031392D4D38434914
05-07-2025 16:42:05.791,61,RECV,7E000F81000043024E353030382D38514B4CD1
05-07-2025 16:42:05.841,62,RECV,7E000F81000039024E363031352D32344558F9
05-07-2025 16:42:05.941,63,RECV,7E000F81000035024E363031362D48523641EE
05-07-2025 16:42:05.954,64,RECV,7E000F81000035024E363031372D56324E48E0
05-07-2025 16:42:06.192,65,RECV,7E000F8100007D31024E323032302D363939572D
05-07-2025 16:42:06.193,66,RECV,7E007D3181F9DF1802E4004E313031372D56304E533D
05-07-2025 16:42:06.543,67,RECV,7E000F81000037024E363031382D49445953C2
05-07-2025 16:42:06.613,68,RECV,7E000F81000042024E353031302D383445357D33
05-07-2025 16:42:06.744,69,RECV,7E000F81000010024E323032312D59514954E5
05-07-2025 16:42:06.794,70,RECV,7E000F81000010024E323032322D51554C5ADF
05-07-2025 16:42:06.894,71,RECV,7E000F81000043024E353031312D32495131FA
05-07-2025 16:42:07.145,72,RECV,7E000F8100007D31024E323032332D5450315202
05-07-2025 16:42:07.173,73,RECV,7E000F81000038024E363031392D474A5141D6
05-07-2025 16:42:07.246,74,RECV,7E000F81000010024E323032342D5041323135
05-07-2025 16:42:07.249,75,RECV,7E000F81000043024E353031322D54475941C1
05-07-2025 16:42:07.396,76,RECV,7E000F81000010024E323032352D3338393153
05-07-2025 16:42:07.397,77,RECV,7E000F81000010024E323032362D4D594D39FB
05-07-2025 16:42:07.447,78,RECV,7E000F81000042024E353031332D4137434AF1
05-07-2025 16:42:07.597,79,RECV,7E000F81000010024E323032372D4435594D07
05-07-2025 16:42:07.747,80,RECV,7E000F81000037024E363032302D304E334A07
05-07-2025 16:42:07.748,81,RECV,7E000F81000010024E323032382D4F445648F4
05-07-2025 16:42:07.797,82,RECV,7E000F81000010024E323032392D333956431F
05-07-2025 16:42:07.797,83,RECV,7E007D3181F9DF1802E5004E313031382D365A464943
05-07-2025 16:42:08.098,84,RECV,7E000F81000037024E363032312D41354954EE
05-07-2025 16:42:08.198,85,RECV,7E007D3181F9DF1902E6004E313031392D334F30525B
05-07-2025 16:42:08.349,86,RECV,7E000F81000036024E363032322D5A474D54BF
05-07-2025 16:42:08.349,87,RECV,7E007D3181F9DF1802E7004E313032302D384D524848
05-07-2025 16:42:08.399,88,RECV,7E000F81000036024E363032332D5A4B5933CF
05-07-2025 16:42:08.402,89,RECV,7E007D3181F9DF1802E8004E313032312D3434525754
05-07-2025 16:42:08.469,90,RECV,7E000F81000042024E353031342D305A4A42DF
05-07-2025 16:42:08.850,91,RECV,7E007D3181F9DF1802E9004E313032322D574B445627
05-07-2025 16:42:08.951,92,RECV,7E007D3381000042001BFFFFFFFFFFFFFFFF00000053488E
05-07-2025 16:42:08.953,93,RECV,7E007D33810000370023FFFFFFFFFFFFFFFF000000534891
05-07-2025 16:42:09.001,94,RECV,7E000F81000010024E323033302D4D5248390C
05-07-2025 16:42:09.051,95,RECV,7E007D3181F9DF1902EA004E313032332D5A47334A42
05-07-2025 16:42:09.101,96,RECV,7E007D3181F9DF1902EB004E313032342D4430315366
05-07-2025 16:42:09.102,97,RECV,7E007D3181F9DF1802EC004E313032352D464441385A
05-07-2025 16:42:09.201,98,RECV,7E007D3181F9DF1902ED004E313032362D504B524627
05-07-2025 16:42:09.302,99,RECV,7E000F81000045024E353031362D39393053FB
05-07-2025 16:42:09.452,100,RECV,7E000F81000010024E323033312D343055561C
05-07-2025 16:42:09.502,101,RECV,7E000F81000035024E363032342D384B5436F3
05-07-2025 16:42:09.702,102,RECV,7E007D3181F9DF1902EE004E313032372D4855364342
05-07-2025 16:42:10.003,103,RECV,7E000F81000035024E363032352D343945321B
05-07-2025 16:42:10.104,104,RECV,7E007D3181F9DF1902EF004E313032382D4934523750
05-07-2025 16:42:10.325,105,RECV,7E000F81000038024E363032362D37475A35EE
05-07-2025 16:42:10.505,106,RECV,7E000F81000010024E323033322D4F3434363D
05-07-2025 16:42:10.605,107,RECV,7E000F8100007D31024E323033332D3736534E1A
05-07-2025 16:42:10.606,108,RECV,7E007D3181F9DF1902F0004E313032392D5054374138
