06-11-2025 19:44:15.300,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

06-11-2025 19:43:42.494,0,RECV,7E000F8100062E024E363030302D4E39354605
06-11-2025 19:43:42.496,1,RECV,7E000F8100062E024E363030312D384E4E35FD
06-11-2025 19:43:42.556,2,RECV,7E000F8100062E024E363030322D3442494BFB
06-11-2025 19:43:42.556,3,RECV,7E000F8100062E024E363030332D564B4D4DC9
06-11-2025 19:43:42.556,4,RECV,7E000F81000534024E353030332D39554E39EB
06-11-2025 19:43:42.556,5,RECV,7E000F8100062E024E363030342D57415046D5
06-11-2025 19:43:42.556,6,RECV,7E000F8100062E024E363030352D594B4854C2
06-11-2025 19:43:42.556,7,RECV,7E000F81000534024E353030352D33435A53DB
06-11-2025 19:43:42.556,8,RECV,7E000F8100062E024E363030362D444B4536F7
06-11-2025 19:43:42.556,9,RECV,7E000F8100062E024E363030372D4F464438EF
06-11-2025 19:43:42.556,10,RECV,7E000F81000534024E353030362D564A4850C5
06-11-2025 19:43:42.557,11,RECV,7E000F81000534024E353030372D52534154C2
06-11-2025 19:43:42.557,12,RECV,7E000F8100062E024E363030382D354B434BF1
06-11-2025 19:43:42.557,13,RECV,7E000F81000534024E353030382D4634463803
06-11-2025 19:43:42.557,14,RECV,7E000F81000534024E353030392D53525859A4
06-11-2025 19:43:42.557,15,RECV,7E000F8100062E024E363030392D474A4D42DE
06-11-2025 19:43:42.557,16,RECV,7E000F81000534024E353031312D49495754C4
06-11-2025 19:43:42.557,17,RECV,7E000F8100062E024E363031302D57524F37D7
06-11-2025 19:43:42.557,18,RECV,7E000F81000534024E353031322D5A465632D8
06-11-2025 19:43:42.557,19,RECV,7E000F8100062E024E363031312D4550484EDA
06-11-2025 19:43:42.557,20,RECV,7E000F8100062E024E363031332D55335A34ED
06-11-2025 19:43:42.644,21,RECV,7E000F8100062E024E363031352D4146384DF5
06-11-2025 19:43:42.644,22,RECV,7E000F81000534024E353031392D54394F4BD2
06-11-2025 19:43:42.645,23,RECV,7E000F8100062E024E363031362D36524653DF
06-11-2025 19:43:42.645,24,RECV,7E000F81000534024E353032302D4141594FD7
06-11-2025 19:43:42.645,25,RECV,7E000F8100062E024E363031372D4A54454DCF
06-11-2025 19:43:42.645,26,RECV,7E000F81000534024E353032312D5054374ED7
06-11-2025 19:43:42.645,27,RECV,7E000F8100062E024E363031382D46314F57E1
06-11-2025 19:43:42.645,28,RECV,7E000F81000534024E353032322D57334854D9
06-11-2025 19:43:42.645,29,RECV,7E000F8100062E024E363031392D4F535134D6
06-11-2025 19:43:42.645,30,RECV,7E000F81000534024E353032332D57523446DB
06-11-2025 19:43:42.645,31,RECV,7E000F8100062E024E363032302D4E38564CDD
06-11-2025 19:43:42.645,32,RECV,7E000F8100062E024E363032342D304B4F46F1
06-11-2025 19:43:42.645,33,RECV,7E000F8100062E024E363032352D5A533946D4
06-11-2025 19:43:42.645,34,RECV,7E000F8100062E024E363032362D3650413107
06-11-2025 19:43:42.645,35,RECV,7E000F8100062E024E363032372D5546344FE0
06-11-2025 19:43:42.646,36,RECV,7E000F8100062E024E363032382D39523457E7
06-11-2025 19:43:42.646,37,RECV,7E000F8100062E024E363033302D5631314804
06-11-2025 19:43:42.646,38,RECV,7E000F8100062E024E363033312D5043504BD5
06-11-2025 19:43:42.727,39,RECV,7E000F81000534024E353033362D4D455734DD
06-11-2025 19:43:42.729,40,RECV,7E000F8100062E024E363033332D314B504BEA
06-11-2025 19:43:42.756,41,RECV,7E000F81000534024E353033372D3031464C06
06-11-2025 19:43:42.778,42,RECV,7E000F8100062E024E363033342D42324F48F5
06-11-2025 19:43:42.778,43,RECV,7E000F81000534024E353033382D3035393129
06-11-2025 19:43:42.778,44,RECV,7E000F8100062E024E363033352D32584A4FDC
06-11-2025 19:43:42.778,45,RECV,7E000F81000534024E353033392D31494F41ED
06-11-2025 19:43:42.778,46,RECV,7E000F8100062E024E363033362D304E5548E3
06-11-2025 19:43:42.778,47,RECV,7E000F81000534024E353034302D434B5348D6
06-11-2025 19:43:42.778,48,RECV,7E000F8100062E024E363033372D52334738F9
06-11-2025 19:43:42.778,49,RECV,7E000F81000535024E353034312D39554647E2
06-11-2025 19:43:42.782,50,RECV,7E000F8100062E024E363033382D59555632C6
06-11-2025 19:43:42.782,51,RECV,7E000F81000535024E353034322D5231594BD5
06-11-2025 19:43:42.782,52,RECV,7E000F8100062E024E363033392D50523747DB
06-11-2025 19:43:42.782,53,RECV,7E000F81000534024E353034332D304A373417
06-11-2025 19:43:42.782,54,RECV,7E000F8100062E024E363034302D46454D44E7
06-11-2025 19:43:42.782,55,RECV,7E000F8100062E024E363034332D4E374A46EB
06-11-2025 19:43:42.782,56,RECV,7E000F8100062E024E363034342D54543251D4
06-11-2025 19:43:42.782,57,RECV,7E000F8100062E024E363034352D59334E55CF
06-11-2025 19:43:42.782,58,RECV,7E000F8100062E024E363034362D5658324DD0
06-11-2025 19:43:42.782,59,RECV,7E000F8100062E024E363034372D4C4E4459C5
06-11-2025 19:43:42.783,60,RECV,7E000F8100062E024E363034392D43363252FD
06-11-2025 19:43:42.783,61,RECV,7E000F8100062E024E363035302D434E5042DF
06-11-2025 19:43:42.783,62,RECV,7E000F8100062E024E363035312D424E4933F5
06-11-2025 19:43:42.783,63,RECV,7E000F81000535024E353035352D524B3642E3
06-11-2025 19:43:42.783,64,RECV,7E000F8100062E024E363035322D35544152E4
06-11-2025 19:43:42.829,65,RECV,7E000F8100062E024E363035332D48315931FC
06-11-2025 19:43:42.830,66,RECV,7E000F8100062E024E363035342D5543374EE1
06-11-2025 19:43:42.830,67,RECV,7E000F8100062E024E363035352D31304A341E
06-11-2025 19:43:42.830,68,RECV,7E000F81000534024E353035392D484A4D47CF
06-11-2025 19:43:42.830,69,RECV,7E000F8100062E024E363035362D41454751DE
06-11-2025 19:43:42.831,70,RECV,7E000F81000535024E353036302D46344B3700
06-11-2025 19:43:42.831,71,RECV,7E000F8100062E024E363035372D514B4B46CE
06-11-2025 19:43:42.831,72,RECV,7E000F81000535024E353036312D38374F310C
06-11-2025 19:43:42.831,73,RECV,7E000F8100062E024E363035382D32455346EA
06-11-2025 19:43:42.832,74,RECV,7E000F81000535024E353036322D44594D4EC2
06-11-2025 19:43:42.832,75,RECV,7E000F8100062E024E363035392D4A3932380C
06-11-2025 19:43:42.832,76,RECV,7E000F8100062E024E363036302D32545943DF
06-11-2025 19:43:42.832,77,RECV,7E000F8100062E024E363036312D374D4748ED
06-11-2025 19:43:42.832,78,RECV,7E000F8100062E024E363036322D313249381B
06-11-2025 19:43:42.833,79,RECV,7E000F8100062E024E363036332D59365157C7
06-11-2025 19:43:42.834,80,RECV,7E000F8100062E024E363036352D4F365545DD
06-11-2025 19:43:42.834,81,RECV,7E000F8100062E024E363036372D5A394131F5
06-11-2025 19:43:42.834,82,RECV,7E000F8100062E024E363036382D334B5654D1
06-11-2025 19:43:42.834,83,RECV,7E000F8100062E024E363036392D43365441EA
06-11-2025 19:43:42.835,84,RECV,7E000F8100062E024E363037302D38314A3419
06-11-2025 19:43:42.841,85,RECV,7E000F8100062E024E363037312D3959494BD9
06-11-2025 19:43:42.841,86,RECV,7E000F8100062E024E363037322D514A5143CF
06-11-2025 19:43:42.841,87,RECV,7E000F8100062E024E363037332D43524436EE
06-11-2025 19:43:42.841,88,RECV,7E000F81000534024E353037372D595A4651AB
06-11-2025 19:43:42.841,89,RECV,7E000F8100062E024E363037342D3030335316
06-11-2025 19:43:42.841,90,RECV,7E000F81000534024E353037382D4F393352E7
06-11-2025 19:43:42.919,91,RECV,7E000F8100062E024E363037352D53384759D0
06-11-2025 19:43:43.023,92,RECV,7E000F81000535024E353037392D4A455053C0
06-11-2025 19:43:43.023,93,RECV,7E000F8100062E024E363037362D483639360D
06-11-2025 19:43:43.023,94,RECV,7E000F81000534024E353038302D464E4541E1
06-11-2025 19:43:43.023,95,RECV,7E000F8100062E024E363037372D44564749CF
06-11-2025 19:43:43.023,96,RECV,7E000F81000534024E353038312D4A5A5532CF
06-11-2025 19:43:43.023,97,RECV,7E000F8100062E024E363037382D53584334D6
06-11-2025 19:43:43.024,98,RECV,7E000F81000534024E353038322D4D454E38E1
