timestamp,node,frame_index,payload
2025-07-14 17:38:21.997,N5,0,N5000-EYEB
2025-07-14 17:38:22.199,N5,1,N5001-T2OY
2025-07-14 17:38:22.400,N5,2,N5002-ROX3
2025-07-14 17:38:22.602,N5,3,N5003-ZCNZ
2025-07-14 17:38:22.803,N5,4,N5004-357Z
2025-07-14 17:38:22.005,N5,5,N5005-AGAQ
2025-07-14 17:38:23.206,N5,6,N5006-H2JO
2025-07-14 17:38:23.408,N5,7,N5007-HAUG
2025-07-14 17:38:23.609,N5,8,N5008-BIYX
2025-07-14 17:38:23.810,N5,9,N5009-OW83
2025-07-14 17:38:24.012,N5,10,N5010-T9KR
2025-07-14 17:38:24.213,N5,11,N5011-QG5K
2025-07-14 17:38:24.414,N5,12,N5012-G527
2025-07-14 17:38:24.616,N5,13,N5013-PHIU
2025-07-14 17:38:24.817,N5,14,N5014-Q26S
2025-07-14 17:38:25.018,N5,15,N5015-LLLQ
2025-07-14 17:38:25.220,N5,16,N5016-1G4L
2025-07-14 17:38:25.421,N5,17,N5017-BNFQ
2025-07-14 17:38:25.623,N5,18,N5018-N843
2025-07-14 17:38:25.824,N5,19,N5019-VWDX
2025-07-14 17:38:26.025,N5,20,N5020-1FIU
2025-07-14 17:38:26.227,N5,21,N5021-4OV4
2025-07-14 17:38:26.428,N5,22,N5022-1981
2025-07-14 17:38:26.629,N5,23,N5023-DI3P
2025-07-14 17:38:26.831,N5,24,N5024-CVCU
2025-07-14 17:38:27.032,N5,25,N5025-KEIL
2025-07-14 17:38:27.234,N5,26,N5026-GZDN
2025-07-14 17:38:27.435,N5,27,N5027-5GNP
2025-07-14 17:38:27.636,N5,28,N5028-0KCM
2025-07-14 17:38:27.838,N5,29,N5029-3Z9T
2025-07-14 17:38:28.039,N5,30,N5030-CU7V
2025-07-14 17:38:28.240,N5,31,N5031-JZ7T
2025-07-14 17:38:28.442,N5,32,N5032-GM7D
2025-07-14 17:38:28.643,N5,33,N5033-61I8
2025-07-14 17:38:28.845,N5,34,N5034-H8SJ
2025-07-14 17:38:29.046,N5,35,N5035-BFLF
2025-07-14 17:38:29.247,N5,36,N5036-P14J
2025-07-14 17:38:29.449,N5,37,N5037-S6UZ
2025-07-14 17:38:29.650,N5,38,N5038-L9FI
2025-07-14 17:38:29.851,N5,39,N5039-4DG0
2025-07-14 17:38:30.053,N5,40,N5040-3GH8
2025-07-14 17:38:30.254,N5,41,N5041-S40I
2025-07-14 17:38:30.455,N5,42,N5042-SBY0
2025-07-14 17:38:30.657,N5,43,N5043-3KNZ
2025-07-14 17:38:30.858,N5,44,N5044-QEFI
2025-07-14 17:38:31.060,N5,45,N5045-EN65
2025-07-14 17:38:31.261,N5,46,N5046-9VW8
2025-07-14 17:38:31.462,N5,47,N5047-P9AM
2025-07-14 17:38:31.664,N5,48,N5048-A1HH
2025-07-14 17:38:31.865,N5,49,N5049-QLC5
2025-07-14 17:38:32.066,N5,50,N5050-SLB0
2025-07-14 17:38:32.268,N5,51,N5051-14KT
2025-07-14 17:38:32.469,N5,52,N5052-WHEA
2025-07-14 17:38:32.671,N5,53,N5053-30PH
2025-07-14 17:38:32.872,N5,54,N5054-X2K2
2025-07-14 17:38:33.073,N5,55,N5055-VGX3
2025-07-14 17:38:33.275,N5,56,N5056-6MXY
2025-07-14 17:38:33.476,N5,57,N5057-1ONR
2025-07-14 17:38:33.677,N5,58,N5058-NRLI
2025-07-14 17:38:33.879,N5,59,N5059-WA71
2025-07-14 17:38:34.080,N5,60,N5060-A0DH
2025-07-14 17:38:34.281,N5,61,N5061-45PK
2025-07-14 17:38:34.483,N5,62,N5062-S5YX
