09-09-2025 17:27:20.779,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB1 - 57600/8/M/1/N,1,46"

09-09-2025 17:26:35.453,0,RECV,7E000F8100054B024E353030302D58544348B5
09-09-2025 17:26:35.554,1,RECV,7E000F81000548024E353030312D303130510C
09-09-2025 17:26:35.654,2,RECV,7E000F8100054A024E353030322D51373331FF
09-09-2025 17:26:35.755,3,RECV,7E000F81000549024E353030332D4D533238E1
09-09-2025 17:26:35.955,4,RECV,7E000F81000634024E363030352D45424848E5
09-09-2025 17:26:36.055,5,RECV,7E000F81000638024E363030362D41425257CB
09-09-2025 17:26:36.156,6,RECV,7E000F81000638024E363030372D4B593847D3
09-09-2025 17:26:36.256,7,RECV,7E000F81000638024E363030382D4E394255D7
09-09-2025 17:26:36.356,8,RECV,7E000F81000639024E363030392D4D383159E4
09-09-2025 17:26:36.757,9,RECV,7E000F81000743024E373031332D49565144B8
09-09-2025 17:26:36.858,10,RECV,7E000F8100063A024E363031342D333439457D31
09-09-2025 17:26:36.866,11,RECV,7E000F81000743024E373031342D4B433149E3
09-09-2025 17:26:36.958,12,RECV,7E000F8100063A024E363031352D4A535245C1
09-09-2025 17:26:36.959,13,RECV,7E000F81000744024E373031352D53303143F2
09-09-2025 17:26:37.058,14,RECV,7E000F8100063A024E363031362D4D384655D4
09-09-2025 17:26:37.158,15,RECV,7E000F8100063A024E363031372D334E4F35EE
09-09-2025 17:26:37.160,16,RECV,7E000F81000740024E373031372D314439320B
09-09-2025 17:26:37.259,17,RECV,7E000F81000844024E383031382D5A414A53AC
09-09-2025 17:26:37.259,18,RECV,7E000F81000743024E373031382D574D475AA2
09-09-2025 17:26:37.259,19,RECV,7E000F81000639024E363031382D51374439EE
09-09-2025 17:26:37.359,20,RECV,7E000F81000845024E383031392D48493759C1
09-09-2025 17:26:37.359,21,RECV,7E000F81000743024E373031392D5A344F53B6
09-09-2025 17:26:37.360,22,RECV,7E000F8100063A024E363031392D58365959B1
09-09-2025 17:26:37.459,23,RECV,7E000F81000845024E383032302D57364C4DC4
09-09-2025 17:26:37.472,24,RECV,7E000F81000743024E373032302D30385757D8
09-09-2025 17:26:37.476,25,RECV,7E000F8100063A024E363032302D4F395352CC
09-09-2025 17:26:37.560,26,RECV,7E000F81000844024E383032312D303732470A
09-09-2025 17:26:37.560,27,RECV,7E000F81000742024E373032312D31525545D1
09-09-2025 17:26:37.560,28,RECV,7E000F8100063A024E363032312D3434334815
09-09-2025 17:26:37.660,29,RECV,7E000F81000843024E383032322D33464238F7
09-09-2025 17:26:37.660,30,RECV,7E000F8100063A024E363032322D58473935EA
09-09-2025 17:26:37.760,31,RECV,7E000F81000844024E383032332D3137384503
09-09-2025 17:26:37.789,32,RECV,7E000F81000743024E373032332D39564C37D9
09-09-2025 17:26:37.794,33,RECV,7E000F8100063A024E363032332D4E5A4836D0
09-09-2025 17:26:37.860,34,RECV,7E000F81000844024E383032342D49315241DA
09-09-2025 17:26:37.861,35,RECV,7E000F81000743024E373032342D45545858A1
09-09-2025 17:26:37.861,36,RECV,7E000F8100063A024E363032342D37515754C2
09-09-2025 17:26:37.961,37,RECV,7E000F81000845024E383032352D42575436C2
09-09-2025 17:26:37.961,38,RECV,7E000F8100063A024E363032352D57314B4FD2
09-09-2025 17:26:38.061,39,RECV,7E000F81000840024E383032362D57353241EA
09-09-2025 17:26:38.082,40,RECV,7E000F81000742024E373032362D44594F39C4
09-09-2025 17:26:38.082,41,RECV,7E000F8100063A024E363032362D5A574C42B4
09-09-2025 17:26:38.212,42,RECV,7E000F81000742024E373032372D494C3331EF
09-09-2025 17:26:38.245,43,RECV,7E000F81000639024E363032372D5938374DDE
09-09-2025 17:26:38.262,44,RECV,7E000F81000840024E383032382D58595A34A8
09-09-2025 17:26:38.262,45,RECV,7E000F81000742024E373032382D4559514AAE
09-09-2025 17:26:38.262,46,RECV,7E000F81000639024E363032382D4D505437CA
09-09-2025 17:26:38.362,47,RECV,7E000F81000840024E383032392D4635464DD8
09-09-2025 17:26:38.373,48,RECV,7E000F81000742024E373032392D5250444EB2
