07-03-2025 19:55:34.096,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

07-03-2025 19:49:47.967,0,RECV,7E000F8100052C024E353030302D39375150FA
07-03-2025 19:49:47.968,1,RECV,7E000F8100052C024E353030312D443933497D31
07-03-2025 19:49:47.969,2,RECV,7E000F8100052C024E353030322D3130464919
07-03-2025 19:49:48.017,3,RECV,7E000F8100052C024E353030332D305535301E
07-03-2025 19:49:48.017,4,RECV,7E000F8100052C024E353030342D504E4837EA
07-03-2025 19:49:48.018,5,RECV,7E000F8100052C024E353030352D393836540B
07-03-2025 19:49:48.018,6,RECV,7E000F8100052C024E353030362D41544459D3
07-03-2025 19:49:48.018,7,RECV,7E000F8100052C024E353030372D59575857A5
07-03-2025 19:49:48.018,8,RECV,7E000F8100052C024E353030382D554A4753CA
07-03-2025 19:49:48.018,9,RECV,7E000F8100052C024E353030392D313730501A
07-03-2025 19:49:48.067,10,RECV,7E000F8100052C024E353031302D534E4254D3
07-03-2025 19:49:48.067,11,RECV,7E000F8100052C024E353031312D46465A59CA
07-03-2025 19:49:48.068,12,RECV,7E000F8100052C024E353031322D374A4F47F1
07-03-2025 19:49:48.068,13,RECV,7E000F8100052C024E353031332D49585844CA
07-03-2025 19:49:48.068,14,RECV,7E000F8100052C024E353031342D53465130EC
07-03-2025 19:49:48.069,15,RECV,7E000F8100052C024E353031352D373438342E
07-03-2025 19:49:48.069,16,RECV,7E000F8100052C024E353031362D4C32324E06
07-03-2025 19:49:48.079,17,RECV,7E000F8100052C024E353031372D37475853DA
07-03-2025 19:49:48.082,18,RECV,7E000F8100052C024E353031382D50435437E4
07-03-2025 19:49:48.100,19,RECV,7E000F8100052C024E353031392D5A304153E3
07-03-2025 19:49:48.141,20,RECV,7E000F8100052C024E353032302D4743354703
07-03-2025 19:49:48.141,21,RECV,7E000F8100052D024E353032312D434B5553D1
07-03-2025 19:49:48.141,22,RECV,7E000F8100052C024E353032322D50344159E9
07-03-2025 19:49:48.141,23,RECV,7E000F8100052D024E353032332D3930413328
07-03-2025 19:49:48.167,24,RECV,7E000F8100052D024E353032342D37425A52DF
07-03-2025 19:49:48.167,25,RECV,7E000F8100052D024E353032352D504A4D52CA
07-03-2025 19:49:48.167,26,RECV,7E000F8100052C024E353032362D384F594FD4
07-03-2025 19:49:48.168,27,RECV,7E000F8100052C024E353032372D56524348CF
07-03-2025 19:49:48.168,28,RECV,7E000F8100052C024E353032382D563231357D33
07-03-2025 19:49:48.178,29,RECV,7E000F8100052C024E353032392D414B4532FD
07-03-2025 19:49:48.182,30,RECV,7E000F8100052C024E353033302D58314544F6
