06-11-2025 20:01:45.375,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-11-2025 20:01:07.093,0,RECV,7E000F81000837024E383030302D52365A4CCC
06-11-2025 20:01:07.094,1,RECV,7E000F81000742024E373030302D38443950EC
06-11-2025 20:01:07.095,2,RECV,7E000F81000837024E383030312D3139554CEE
06-11-2025 20:01:07.096,3,RECV,7E000F81000742024E373030312D56334C37E4
06-11-2025 20:01:07.143,4,RECV,7E000F81000838024E383030322D5231424EE4
06-11-2025 20:01:07.144,5,RECV,7E000F81000743024E373030322D4A4E3447DB
06-11-2025 20:01:07.154,6,RECV,7E000F81000838024E383030332D39494258DA
06-11-2025 20:01:07.154,7,RECV,7E000F81000742024E373030332D33445A4ECF
06-11-2025 20:01:07.193,8,RECV,7E000F81000838024E383030342D364D353508
06-11-2025 20:01:07.194,9,RECV,7E000F81000743024E373030342D4B31363901
06-11-2025 20:01:07.244,10,RECV,7E000F81000837024E383030352D5659454CB5
06-11-2025 20:01:07.244,11,RECV,7E000F81000743024E373030352D4137464BE2
06-11-2025 20:01:07.245,12,RECV,7E000F81000837024E383030362D374E3849EE
06-11-2025 20:01:07.294,13,RECV,7E000F81000743024E373030362D364F333002
06-11-2025 20:01:07.294,14,RECV,7E000F81000838024E383030372D3145354106
06-11-2025 20:01:07.294,15,RECV,7E000F81000743024E373030372D4C594C50A8
06-11-2025 20:01:07.294,16,RECV,7E000F81000838024E383030382D57344149DC
06-11-2025 20:01:07.344,17,RECV,7E000F81000743024E373030382D57313255D9
06-11-2025 20:01:07.344,18,RECV,7E000F81000838024E383030392D53594551AE
06-11-2025 20:01:07.344,19,RECV,7E000F81000742024E373030392D444C4D56B5
06-11-2025 20:01:07.394,20,RECV,7E000F81000838024E383031302D4C4C5735D4
06-11-2025 20:01:07.394,21,RECV,7E000F81000742024E373031302D36523733FE
