05-08-2025 17:16:10.908,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

05-08-2025 17:15:40.353,0,RECV,7E000F8100001D024E323030312D483247461A
05-08-2025 17:15:40.426,1,RECV,7E007D3181F9DF1D026B004E313030312D48455246BA
05-08-2025 17:15:40.451,2,RECV,7E007D3181F9DF1D026C004E313030322D5930394FCC
05-08-2025 17:15:40.455,3,RECV,7E007D3381000038000BFFFFFFFFFFFFFFFF0000005348A8
05-08-2025 17:15:40.456,4,RECV,7E007D3181F9DF1D026D004E313030332D5645454EAD
05-08-2025 17:15:40.456,5,RECV,7E007D3181F9DF1D026E004E313030342D314C484CC8
05-08-2025 17:15:40.456,6,RECV,7E000F8100002C024E363030312D3253504FEA
05-08-2025 17:15:40.456,7,RECV,7E000F81000038024E353030322D45314D57E8
05-08-2025 17:15:40.462,8,RECV,7E007D3181F9DF1D026F004E313030352D554D5739A5
05-08-2025 17:15:40.463,9,RECV,7E000F8100002C024E363030322D4E4D4D5ACB
05-08-2025 17:15:40.463,10,RECV,7E000F8100002C024E363030332D5A4D5844C9
05-08-2025 17:15:40.473,11,RECV,7E007D3181F9DF1D0270004E313030362D35305447D5
05-08-2025 17:15:40.473,12,RECV,7E000F8100002C024E363030342D35314E480F
05-08-2025 17:15:40.501,13,RECV,7E000F81000039024E353030332D4C544E48CA
05-08-2025 17:15:40.546,14,RECV,7E000F8100002C024E363030352D4B4B3648F6
05-08-2025 17:15:40.546,15,RECV,7E000F81000039024E353030342D524B575AB1
05-08-2025 17:15:40.546,16,RECV,7E007D3181F9DF1D0271004E313030372D5339304DCA
05-08-2025 17:15:40.546,17,RECV,7E000F8100003B024E353030352D5937314BF0
05-08-2025 17:15:40.546,18,RECV,7E000F8100002C024E363030372D55565643C4
05-08-2025 17:15:40.551,19,RECV,7E000F8100001E024E323030322D4850513105
05-08-2025 17:15:40.551,20,RECV,7E007D3181F9DF1D0272004E313030382D5A4B574D88
05-08-2025 17:15:40.551,21,RECV,7E007D3181F9DF1D0273004E313030392D5344485997
05-08-2025 17:15:40.551,22,RECV,7E000F8100001E024E323030332D50594532FE
05-08-2025 17:15:40.601,23,RECV,7E000F8100001E024E323030342D353346412E
05-08-2025 17:15:40.601,24,RECV,7E000F8100001E024E323030352D3733464B21
05-08-2025 17:15:40.601,25,RECV,7E000F81000039024E353030362D39454D59D9
05-08-2025 17:15:40.602,26,RECV,7E007D3181F9DF1D0274004E313031302D37465232D5
05-08-2025 17:15:40.608,27,RECV,7E000F8100001E024E323030362D3044354929
05-08-2025 17:15:40.608,28,RECV,7E000F8100001E024E323030372D4831344D20
05-08-2025 17:15:40.618,29,RECV,7E000F8100002C024E363030382D5A484934E8
05-08-2025 17:15:40.651,30,RECV,7E000F81000038024E353030372D354D4E4AE3
05-08-2025 17:15:40.679,31,RECV,7E000F8100002C024E363030392D33435042FE
05-08-2025 17:15:40.709,32,RECV,7E000F81000038024E353030382D56563134EB
05-08-2025 17:15:40.709,33,RECV,7E000F8100002C024E363031302D524F3249F2
05-08-2025 17:15:40.709,34,RECV,7E007D3181F9DF1D0275004E313031312D574A3442BD
05-08-2025 17:15:40.709,35,RECV,7E000F81000038024E353030392D4C315831F5
05-08-2025 17:15:40.709,36,RECV,7E007D3181F9DF1D0276004E313031322D4F574A548E
05-08-2025 17:15:40.709,37,RECV,7E000F81000039024E353031302D534C3642EB
05-08-2025 17:15:40.709,38,RECV,7E000F8100002B024E363031322D59345937F0
05-08-2025 17:15:40.709,39,RECV,7E000F8100002B024E363031332D4E4A4649E5
05-08-2025 17:15:40.709,40,RECV,7E000F81000038024E353031312D434B3244FE
05-08-2025 17:15:40.712,41,RECV,7E000F81000038024E353031322D50555943C0
05-08-2025 17:15:40.714,42,RECV,7E000F8100001D024E323030382D5A504B59CC
05-08-2025 17:15:40.751,43,RECV,7E007D3181F9DF1D0277004E313031332D5948575583
05-08-2025 17:15:40.802,44,RECV,7E000F8100001D024E323030392D4854484AEB
05-08-2025 17:15:40.822,45,RECV,7E000F81000038024E353031332D453835341A
05-08-2025 17:15:40.822,46,RECV,7E000F81000039024E353031342D543635310E
05-08-2025 17:15:40.822,47,RECV,7E000F8100001D024E323031302D35565947F6
05-08-2025 17:15:40.822,48,RECV,7E000F8100001D024E323031312D4E4641301B
05-08-2025 17:15:40.822,49,RECV,7E007D3181F9DF1D0278004E313031342D5543574D92
05-08-2025 17:15:40.822,50,RECV,7E000F8100001D024E323031322D4A43474407
05-08-2025 17:15:40.851,51,RECV,7E007D3181F9DF1D0279004E313031352D335A4836C1
05-08-2025 17:15:40.859,52,RECV,7E007D3181F9DF1D027A004E313031362D5556434D8F
05-08-2025 17:15:40.859,53,RECV,7E000F8100001D024E323031332D41435457EF
05-08-2025 17:15:40.859,54,RECV,7E007D3181F9DF1D027B004E313031372D47444457A2
05-08-2025 17:15:40.902,55,RECV,7E000F8100001D024E323031342D58455045EB
05-08-2025 17:15:40.902,56,RECV,7E000F8100002E024E363031342D4D455830EE
05-08-2025 17:15:40.902,57,RECV,7E007D3181F9DF1D027C004E313031382D3637504DBC
05-08-2025 17:15:40.902,58,RECV,7E000F8100002E024E363031352D4B553542F0
05-08-2025 17:15:40.922,59,RECV,7E000F8100001D024E323031362D45563551FA
05-08-2025 17:15:40.922,60,RECV,7E007D3181F9DF1D027D5E004E313032302D47394635D0
05-08-2025 17:15:41.002,61,RECV,7E007D3181F9DF1D027F004E313032312D5A303043CC
05-08-2025 17:15:41.015,62,RECV,7E000F8100003A024E353031352D3439305906
05-08-2025 17:15:41.016,63,RECV,7E000F8100003A024E353031362D354F3058EF
05-08-2025 17:15:41.016,64,RECV,7E000F8100001E024E323031372D303032592E
05-08-2025 17:15:41.016,65,RECV,7E007D3181F9DF1D0280004E313032322D494E3251AD
05-08-2025 17:15:41.016,66,RECV,7E000F8100002F024E363031362D36515A33F1
05-08-2025 17:15:41.016,67,RECV,7E000F8100003B024E353031372D47575130DA
05-08-2025 17:15:41.016,68,RECV,7E000F8100002F024E363031372D4C505A43CB
05-08-2025 17:15:41.016,69,RECV,7E000F8100002F024E363031382D57444833ED
05-08-2025 17:15:41.052,70,RECV,7E000F8100002F024E363031392D454B5453CB
05-08-2025 17:15:41.052,71,RECV,7E000F8100001E024E323031382D3449553214
05-08-2025 17:15:41.053,72,RECV,7E007D3181F9DF1D0281004E313032332D30413334ED
05-08-2025 17:15:41.106,73,RECV,7E000F8100003B024E353031382D4F4A4A57BE
05-08-2025 17:15:41.125,74,RECV,7E000F8100002F024E363032302D4E33503009
05-08-2025 17:15:41.125,75,RECV,7E000F8100002F024E363032312D56454C53CF
05-08-2025 17:15:41.125,76,RECV,7E007D3181F9DF1D0282004E313032342D364F3355B6
05-08-2025 17:15:41.125,77,RECV,7E000F8100002F024E363032322D4D3837420A
05-08-2025 17:15:41.125,78,RECV,7E000F8100001E024E323031392D474E5039F9
05-08-2025 17:15:41.153,79,RECV,7E007D3181F9DF1C0283004E313032352D34424249C1
05-08-2025 17:15:41.246,80,RECV,7E000F8100003B024E353031392D5A335530E5
05-08-2025 17:15:41.246,81,RECV,7E000F8100003B024E353032302D41594A37E4
05-08-2025 17:15:41.247,82,RECV,7E000F8100001E024E323032312D454F335205
05-08-2025 17:15:41.247,83,RECV,7E000F8100002B024E363032332D42384A4601
05-08-2025 17:15:41.247,84,RECV,7E000F8100001D024E323032322D4C37544304
05-08-2025 17:15:41.247,85,RECV,7E000F8100001D024E323032332D354344421F
05-08-2025 17:15:41.247,86,RECV,7E000F8100002E024E363032342D3634453028
05-08-2025 17:15:41.252,87,RECV,7E000F81000038024E353032312D30515547E4
05-08-2025 17:15:41.253,88,RECV,7E000F8100002B024E363032352D43425548E7
05-08-2025 17:15:41.253,89,RECV,7E000F8100002C024E363032362D38384C4902
05-08-2025 17:15:41.253,90,RECV,7E000F8100002C024E363032372D33545A53D2
05-08-2025 17:15:41.253,91,RECV,7E000F8100001D024E323032342D594243340A
05-08-2025 17:15:41.263,92,RECV,7E007D3181F9DF1D0284004E313032362D494A484D97
05-08-2025 17:15:41.283,93,RECV,7E000F8100002C024E363032382D4F4D3239FE
05-08-2025 17:15:41.285,94,RECV,7E000F8100002C024E363032392D5643474ED6
05-08-2025 17:15:41.303,95,RECV,7E007D3181F9DF1D0285004E313032372D49313453BC
05-08-2025 17:15:41.313,96,RECV,7E000F8100002C024E363033302D4A354659EE
05-08-2025 17:15:41.313,97,RECV,7E000F8100001D024E323032352D393032463A
