timestamp,node,frame_index,payload
2025-07-05 01:19:43.534,N2,0,N2000-9O3Q
2025-07-05 01:19:43.540,N2,1,N2001-WMG0
2025-07-05 01:19:43.546,N2,2,N2002-X30K
2025-07-05 01:19:43.551,N2,3,N2003-J14T
2025-07-05 01:19:43.558,N2,4,N2004-05F2
2025-07-05 01:19:43.566,N2,5,N2005-CCB9
2025-07-05 01:19:43.573,N2,6,N2006-RJYV
2025-07-05 01:19:43.579,N2,7,N2007-ON7D
2025-07-05 01:19:43.585,N2,8,N2008-ZYAK
2025-07-05 01:19:43.591,N2,9,N2009-XSXM
2025-07-05 01:19:43.597,N2,10,N2010-COQI
2025-07-05 01:19:43.603,N2,11,N2011-0LTF
2025-07-05 01:19:43.609,N2,12,N2012-3TZP
2025-07-05 01:19:43.615,N2,13,N2013-U9V1
2025-07-05 01:19:43.621,N2,14,N2014-WL2A
2025-07-05 01:19:43.628,N2,15,N2015-WP0X
2025-07-05 01:19:43.634,N2,16,N2016-S9O5
2025-07-05 01:19:43.640,N2,17,N2017-DMTO
2025-07-05 01:19:43.645,N2,18,N2018-4W2Q
2025-07-05 01:19:43.651,N2,19,N2019-9DMK
2025-07-05 01:19:43.659,N2,20,N2020-74BI
2025-07-05 01:19:43.665,N2,21,N2021-5D7E
2025-07-05 01:19:43.672,N2,22,N2022-2P9T
2025-07-05 01:19:43.678,N2,23,N2023-VOO5
2025-07-05 01:19:43.685,N2,24,N2024-ZN0T
2025-07-05 01:19:43.692,N2,25,N2025-L1JQ
2025-07-05 01:19:43.698,N2,26,N2026-7RGX
2025-07-05 01:19:43.704,N2,27,N2027-6W45
2025-07-05 01:19:43.710,N2,28,N2028-Z8L1
2025-07-05 01:19:43.716,N2,29,N2029-B6UZ
2025-07-05 01:19:43.723,N2,30,N2030-4SZJ
2025-07-05 01:19:43.729,N2,31,N2031-QC1Z
2025-07-05 01:19:43.735,N2,32,N2032-K233
