09-07-2025 16:34:17.678,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

09-07-2025 16:33:31.763,0,RECV,7E000F81000215024E323030302D374B394F1E
09-07-2025 16:33:31.764,1,RECV,7E000F8100041C024E343030302D4D39594EF0
09-07-2025 16:33:31.764,2,RECV,7E000F81000326024E333030302D4A395353EC
09-07-2025 16:33:31.963,3,RECV,7E000F8100041C024E343030312D314930383A
09-07-2025 16:33:31.966,4,RECV,7E000F81000326024E333030312D5353474FD8
09-07-2025 16:33:32.164,5,RECV,7E000F8100041C024E343030322D3038435A16
09-07-2025 16:33:32.164,6,RECV,7E000F81000326024E333030322D5056584EC7
09-07-2025 16:33:32.364,7,RECV,7E000F81000215024E323030332D4136514A7D33
09-07-2025 16:33:32.365,8,RECV,7E000F8100041C024E343030332D55354E340E
09-07-2025 16:33:32.365,9,RECV,7E000F81000326024E333030332D4F4D5335EE
09-07-2025 16:33:32.565,10,RECV,7E000F8100041C024E343030342D4A575833ED
09-07-2025 16:33:32.575,11,RECV,7E000F81000326024E333030342D304B374E7D31
09-07-2025 16:33:32.766,12,RECV,7E000F81000215024E323030352D51515434F9
09-07-2025 16:33:32.766,13,RECV,7E000F8100041C024E343030352D4250584BE3
09-07-2025 16:33:32.766,14,RECV,7E000F81000326024E333030352D4B34535AE4
09-07-2025 16:33:32.966,15,RECV,7E000F81000215024E323030362D4D3730333B
09-07-2025 16:33:32.967,16,RECV,7E000F8100041C024E343030362D3934523226
09-07-2025 16:33:32.967,17,RECV,7E000F81000326024E333030362D4532434C09
09-07-2025 16:33:33.167,18,RECV,7E000F81000215024E323030372D424B36332B
09-07-2025 16:33:33.179,19,RECV,7E000F8100041C024E343030372D4A3332491E
09-07-2025 16:33:33.179,20,RECV,7E000F81000326024E333030372D454C584BDA
09-07-2025 16:33:33.368,21,RECV,7E000F8100041C024E343030382D36304A382D
09-07-2025 16:33:33.368,22,RECV,7E000F81000326024E333030382D49535059C8
09-07-2025 16:33:33.568,23,RECV,7E000F81000215024E323030392D3833423042
09-07-2025 16:33:33.579,24,RECV,7E000F8100041C024E343030392D52374154F6
09-07-2025 16:33:33.580,25,RECV,7E000F81000326024E333030392D3953354CFF
09-07-2025 16:33:33.769,26,RECV,7E000F8100041C024E343031302D4F563951ED
09-07-2025 16:33:33.785,27,RECV,7E000F81000326024E333031302D38475249FA
09-07-2025 16:33:33.969,28,RECV,7E000F81000216024E323031312D4C54374B03
09-07-2025 16:33:34.019,29,RECV,7E000F8100041C024E343031312D4B525457D3
09-07-2025 16:33:34.020,30,RECV,7E000F81000326024E333031312D3347445005
09-07-2025 16:33:34.170,31,RECV,7E000F81000215024E323031322D5631355118
09-07-2025 16:33:34.170,32,RECV,7E000F8100041C024E343031322D4F48423809
09-07-2025 16:33:34.190,33,RECV,7E000F81000326024E333031322D42495248ED
09-07-2025 16:33:34.380,34,RECV,7E000F81000215024E323031332D49364D477D31
09-07-2025 16:33:34.381,35,RECV,7E000F8100041C024E343031332D55465537F2
09-07-2025 16:33:34.381,36,RECV,7E000F81000326024E333031332D5335413414
09-07-2025 16:33:34.571,37,RECV,7E000F81000215024E323031342D483437343C
09-07-2025 16:33:34.581,38,RECV,7E000F8100041C024E343031342D44524342FD
09-07-2025 16:33:34.581,39,RECV,7E000F81000326024E333031342D4251493400
09-07-2025 16:33:34.822,40,RECV,7E000F81000215024E323031352D355A5954E6
09-07-2025 16:33:34.842,41,RECV,7E000F8100041C024E343031352D55454254E7
09-07-2025 16:33:34.842,42,RECV,7E000F81000326024E333031352D5A514B4DCC
09-07-2025 16:33:34.972,43,RECV,7E000F81000216024E323031362D5136413028
09-07-2025 16:33:35.022,44,RECV,7E000F8100041C024E343031362D344D32507D33
09-07-2025 16:33:35.025,45,RECV,7E000F81000326024E333031362D42574A33F8
09-07-2025 16:33:35.172,46,RECV,7E000F81000215024E323031372D3037575210
09-07-2025 16:33:35.193,47,RECV,7E000F8100041C024E343031372D48454C4DEF
09-07-2025 16:33:35.193,48,RECV,7E000F81000326024E333031372D324B43420B
09-07-2025 16:33:35.383,49,RECV,7E000F81000215024E323031382D4C574959DA
09-07-2025 16:33:35.383,50,RECV,7E000F8100041C024E343031382D3237555006
09-07-2025 16:33:35.386,51,RECV,7E000F81000326024E333031382D524E4351D8
09-07-2025 16:33:35.624,52,RECV,7E000F8100041C024E343031392D4951324FF8
09-07-2025 16:33:35.626,53,RECV,7E000F81000326024E333031392D53594841D6
09-07-2025 16:33:35.824,54,RECV,7E000F81000215024E323032302D314D325422
09-07-2025 16:33:35.825,55,RECV,7E000F81000117024E313032302D524E543200
09-07-2025 16:33:35.825,56,RECV,7E000F81000325024E333032302D4845585AD5
09-07-2025 16:33:35.995,57,RECV,7E000F81000215024E323032312D4A584A53E6
09-07-2025 16:33:35.995,58,RECV,7E000F81000117024E313032312D3247434F1A
09-07-2025 16:33:35.996,59,RECV,7E000F8100041C024E343032312D394A394519
09-07-2025 16:33:36.226,60,RECV,7E000F81000215024E323032322D4E4F434202
09-07-2025 16:33:36.226,61,RECV,7E000F81000117024E313032322D53455752E3
09-07-2025 16:33:36.226,62,RECV,7E000F8100041C024E343032322D4F46594BE0
09-07-2025 16:33:36.396,63,RECV,7E000F81000215024E323032332D5038435701
09-07-2025 16:33:36.396,64,RECV,7E000F81000117024E313032332D39535647FA
09-07-2025 16:33:36.396,65,RECV,7E000F8100041C024E343032332D4758464FE4
09-07-2025 16:33:36.627,66,RECV,7E000F81000215024E323032342D5A39345209
09-07-2025 16:33:36.631,67,RECV,7E000F81000117024E313032342D374C4D460C
09-07-2025 16:33:36.632,68,RECV,7E000F8100041C024E343032342D5345383710
09-07-2025 16:33:36.828,69,RECV,7E000F81000215024E323032352D4E354D4A07
09-07-2025 16:33:36.828,70,RECV,7E000F81000117024E313032352D474136507D33
09-07-2025 16:33:36.828,71,RECV,7E000F8100041C024E343032352D584D4C37EE
09-07-2025 16:33:37.028,72,RECV,7E000F81000215024E323032362D3732434133
09-07-2025 16:33:37.028,73,RECV,7E000F81000117024E313032362D3852334B18
09-07-2025 16:33:37.028,74,RECV,7E000F8100041C024E343032362D50514930FB
09-07-2025 16:33:37.229,75,RECV,7E000F81000215024E323032372D414B323130
09-07-2025 16:33:37.229,76,RECV,7E000F81000117024E313032372D4E4C513301
09-07-2025 16:33:37.229,77,RECV,7E000F81000326024E333032372D4C474545EF
09-07-2025 16:33:37.229,78,RECV,7E000F8100041C024E343032372D4A344A321A
09-07-2025 16:33:37.400,79,RECV,7E000F81000215024E323032382D344734452A
09-07-2025 16:33:37.400,80,RECV,7E000F81000117024E313032382D57545458C7
09-07-2025 16:33:37.400,81,RECV,7E000F81000326024E333032382D474F505ACB
09-07-2025 16:33:37.421,82,RECV,7E000F8100041C024E343032382D43505448E4
09-07-2025 16:33:37.630,83,RECV,7E000F81000215024E323032392D4A3435577D33
09-07-2025 16:33:37.630,84,RECV,7E000F81000117024E313032392D504C483108
09-07-2025 16:33:37.630,85,RECV,7E000F81000326024E333032392D4657414BE1
09-07-2025 16:33:37.630,86,RECV,7E000F8100041C024E343032392D394C5A43F0
09-07-2025 16:33:37.831,87,RECV,7E000F81000215024E323033302D4C573553FA
09-07-2025 16:33:37.831,88,RECV,7E000F81000117024E313033302D325133432C
09-07-2025 16:33:37.831,89,RECV,7E000F81000326024E333033302D36525453E3
09-07-2025 16:33:37.831,90,RECV,7E000F8100041C024E343033302D463537590F
09-07-2025 16:33:38.031,91,RECV,7E000F81000215024E323033312D5756313115
09-07-2025 16:33:38.031,92,RECV,7E000F81000117024E313033312D41484B3719
09-07-2025 16:33:38.031,93,RECV,7E000F81000326024E333033312D4B553048F9
09-07-2025 16:33:38.032,94,RECV,7E000F8100041C024E343033312D4341574BF3
09-07-2025 16:33:38.231,95,RECV,7E000F81000215024E323033322D5633425404
09-07-2025 16:33:38.232,96,RECV,7E000F81000117024E313033322D4D425146FD
09-07-2025 16:33:38.232,97,RECV,7E000F81000326024E333033322D3632395619
09-07-2025 16:33:38.232,98,RECV,7E000F8100041C024E343033322D514D3844FE
