timestamp,node,frame_index,payload
2025-09-09 18:00:15.140,N2,0,N2000-B6U5
2025-09-09 18:00:15.147,N2,1,N2001-TZ9D
2025-09-09 18:00:15.153,N2,2,N2002-FFVG
2025-09-09 18:00:15.164,N2,3,N2003-TXY1
2025-09-09 18:00:15.177,N2,4,N2004-TR68
2025-09-09 18:00:15.184,N2,5,N2005-FA1J
2025-09-09 18:00:15.191,N2,6,N2006-NAO3
2025-09-09 18:00:15.198,N2,7,N2007-BM55
2025-09-09 18:00:15.205,N2,8,N2008-TR49
2025-09-09 18:00:15.211,N2,9,N2009-1WWQ
2025-09-09 18:00:15.217,N2,10,N2010-SIAP
2025-09-09 18:00:15.223,N2,11,N2011-BB1P
2025-09-09 18:00:15.229,N2,12,N2012-ADN7
2025-09-09 18:00:15.235,N2,13,N2013-CHU8
2025-09-09 18:00:15.241,N2,14,N2014-C7I9
2025-09-09 18:00:15.247,N2,15,N2015-X0XY
2025-09-09 18:00:15.252,N2,16,N2016-A69G
2025-09-09 18:00:15.258,N2,17,N2017-30Y6
2025-09-09 18:00:15.264,N2,18,N2018-0V1S
2025-09-09 18:00:15.270,N2,19,N2019-G43R
2025-09-09 18:00:15.276,N2,20,N2020-7QDH
2025-09-09 18:00:15.282,N2,21,N2021-YIET
2025-09-09 18:00:15.288,N2,22,N2022-PLVU
2025-09-09 18:00:15.294,N2,23,N2023-TQWL
2025-09-09 18:00:15.300,N2,24,N2024-O536
2025-09-09 18:00:15.306,N2,25,N2025-1VNZ
2025-09-09 18:00:15.312,N2,26,N2026-LR11
2025-09-09 18:00:15.318,N2,27,N2027-BJ1W
2025-09-09 18:00:15.324,N2,28,N2028-SBAD
2025-09-09 18:00:15.330,N2,29,N2029-LC0Y
2025-09-09 18:00:15.336,N2,30,N2030-DM09
2025-09-09 18:00:15.342,N2,31,N2031-MSRK
2025-09-09 18:00:15.348,N2,32,N2032-IF37
2025-09-09 18:00:15.354,N2,33,N2033-TXAR
2025-09-09 18:00:15.360,N2,34,N2034-J1N6
2025-09-09 18:00:15.366,N2,35,N2035-MOOJ
2025-09-09 18:00:15.371,N2,36,N2036-J63J
2025-09-09 18:00:15.377,N2,37,N2037-R2NJ
2025-09-09 18:00:15.383,N2,38,N2038-I3P0
2025-09-09 18:00:15.389,N2,39,N2039-CWZK
2025-09-09 18:00:15.396,N2,40,N2040-JGON
2025-09-09 18:00:15.402,N2,41,N2041-DLI2
2025-09-09 18:00:15.408,N2,42,N2042-1X4L
2025-09-09 18:00:15.414,N2,43,N2043-IZVG
2025-09-09 18:00:15.420,N2,44,N2044-VD29
2025-09-09 18:00:15.426,N2,45,N2045-QZ6P
2025-09-09 18:00:15.432,N2,46,N2046-2GOD
2025-09-09 18:00:15.438,N2,47,N2047-THA3
2025-09-09 18:00:15.444,N2,48,N2048-UK6C
2025-09-09 18:00:15.450,N2,49,N2049-FAIS
2025-09-09 18:00:15.456,N2,50,N2050-N7LO
2025-09-09 18:00:15.462,N2,51,N2051-LPYL
2025-09-09 18:00:15.468,N2,52,N2052-PPG3
2025-09-09 18:00:15.474,N2,53,N2053-TP0D
2025-09-09 18:00:15.480,N2,54,N2054-QOYX
2025-09-09 18:00:15.486,N2,55,N2055-MXUL
2025-09-09 18:00:15.492,N2,56,N2056-L8FP
2025-09-09 18:00:15.498,N2,57,N2057-FTF7
2025-09-09 18:00:15.504,N2,58,N2058-3MJ1
2025-09-09 18:00:15.509,N2,59,N2059-DHKJ
2025-09-09 18:00:15.515,N2,60,N2060-07YJ
2025-09-09 18:00:15.521,N2,61,N2061-YAI0
2025-09-09 18:00:15.527,N2,62,N2062-QCL0
2025-09-09 18:00:15.533,N2,63,N2063-NL54
2025-09-09 18:00:15.539,N2,64,N2064-I0QC
2025-09-09 18:00:15.545,N2,65,N2065-EZSL
2025-09-09 18:00:15.551,N2,66,N2066-SXSR
2025-09-09 18:00:15.557,N2,67,N2067-MJW2
2025-09-09 18:00:15.563,N2,68,N2068-DTEM
2025-09-09 18:00:15.569,N2,69,N2069-ZD5G
2025-09-09 18:00:15.575,N2,70,N2070-M1P0
2025-09-09 18:00:15.581,N2,71,N2071-MY5Z
2025-09-09 18:00:15.587,N2,72,N2072-07OF
2025-09-09 18:00:15.593,N2,73,N2073-3COO
2025-09-09 18:00:15.599,N2,74,N2074-FG8O
2025-09-09 18:00:15.605,N2,75,N2075-EG2O
2025-09-09 18:00:15.611,N2,76,N2076-HWVQ
2025-09-09 18:00:15.617,N2,77,N2077-AE35
2025-09-09 18:00:15.623,N2,78,N2078-1G7O
2025-09-09 18:00:15.629,N2,79,N2079-G838
2025-09-09 18:00:15.635,N2,80,N2080-RSUG
2025-09-09 18:00:15.641,N2,81,N2081-FHTX
2025-09-09 18:00:15.647,N2,82,N2082-5QCO
2025-09-09 18:00:15.653,N2,83,N2083-0YUT
2025-09-09 18:00:15.659,N2,84,N2084-215I
2025-09-09 18:00:15.665,N2,85,N2085-I8ZI
2025-09-09 18:00:15.671,N2,86,N2086-D4FE
2025-09-09 18:00:15.677,N2,87,N2087-ASIM
2025-09-09 18:00:15.683,N2,88,N2088-YFSA
2025-09-09 18:00:15.688,N2,89,N2089-IQ05
2025-09-09 18:00:15.694,N2,90,N2090-JDD5
2025-09-09 18:00:15.700,N2,91,N2091-AMRO
2025-09-09 18:00:15.707,N2,92,N2092-VWBB
2025-09-09 18:00:15.712,N2,93,N2093-XOUM
2025-09-09 18:00:15.718,N2,94,N2094-ZE8O
2025-09-09 18:00:15.724,N2,95,N2095-H8G2
2025-09-09 18:00:15.730,N2,96,N2096-5C2U
2025-09-09 18:00:15.736,N2,97,N2097-HFPG
2025-09-09 18:00:15.742,N2,98,N2098-OSU5
2025-09-09 18:00:15.748,N2,99,N2099-LSM3
