timestamp,node,frame_index,payload
2025-09-09 16:49:30.200,N2,0,N2000-MZWT
2025-09-09 16:49:30.207,N2,1,N2001-URLJ
2025-09-09 16:49:30.214,N2,2,N2002-EF52
2025-09-09 16:49:30.222,N2,3,N2003-P7KE
2025-09-09 16:49:30.229,N2,4,N2004-8207
2025-09-09 16:49:30.236,N2,5,N2005-1USJ
2025-09-09 16:49:30.243,N2,6,N2006-JDAR
2025-09-09 16:49:30.250,N2,7,N2007-T8P1
2025-09-09 16:49:30.257,N2,8,N2008-7WYJ
2025-09-09 16:49:30.264,N2,9,N2009-QD54
2025-09-09 16:49:30.270,N2,10,N2010-R9S8
2025-09-09 16:49:30.277,N2,11,N2011-CJHR
2025-09-09 16:49:30.283,N2,12,N2012-S3WS
2025-09-09 16:49:30.290,N2,13,N2013-1NSL
2025-09-09 16:49:30.297,N2,14,N2014-7814
2025-09-09 16:49:30.303,N2,15,N2015-POYV
2025-09-09 16:49:30.310,N2,16,N2016-U0BP
2025-09-09 16:49:30.317,N2,17,N2017-EC52
2025-09-09 16:49:30.323,N2,18,N2018-SBVD
2025-09-09 16:49:30.330,N2,19,N2019-2VB1
2025-09-09 16:49:30.336,N2,20,N2020-KD19
2025-09-09 16:49:30.343,N2,21,N2021-5I9W
2025-09-09 16:49:30.349,N2,22,N2022-0BVT
2025-09-09 16:49:30.355,N2,23,N2023-HVHG
2025-09-09 16:49:30.361,N2,24,N2024-QXKQ
2025-09-09 16:49:30.368,N2,25,N2025-048T
2025-09-09 16:49:30.374,N2,26,N2026-8BYE
2025-09-09 16:49:30.380,N2,27,N2027-ZWPQ
2025-09-09 16:49:30.386,N2,28,N2028-XUT7
2025-09-09 16:49:30.392,N2,29,N2029-5OMK
2025-09-09 16:49:30.398,N2,30,N2030-VDFX
2025-09-09 16:49:30.404,N2,31,N2031-MZVE
2025-09-09 16:49:30.411,N2,32,N2032-V2GV
2025-09-09 16:49:30.417,N2,33,N2033-M8LS
2025-09-09 16:49:30.423,N2,34,N2034-CDB6
2025-09-09 16:49:30.429,N2,35,N2035-LO53
2025-09-09 16:49:30.435,N2,36,N2036-0C28
2025-09-09 16:49:30.441,N2,37,N2037-NLHV
2025-09-09 16:49:30.448,N2,38,N2038-XU47
2025-09-09 16:49:30.454,N2,39,N2039-DK4X
2025-09-09 16:49:30.460,N2,40,N2040-EFBS
2025-09-09 16:49:30.467,N2,41,N2041-S88E
