timestamp,node,frame_index,payload
2025-09-09 18:00:10.885,N5,0,N5000-OC8A
2025-09-09 18:00:10.891,N5,1,N5001-6WUG
2025-09-09 18:00:10.897,N5,2,N5002-5DB2
2025-09-09 18:00:10.904,N5,3,N5003-5P85
2025-09-09 18:00:10.911,N5,4,N5004-F23K
2025-09-09 18:00:10.917,N5,5,N5005-38CC
2025-09-09 18:00:10.923,N5,6,N5006-LI6S
2025-09-09 18:00:10.929,N5,7,N5007-4GKG
2025-09-09 18:00:10.935,N5,8,N5008-0433
2025-09-09 18:00:10.941,N5,9,N5009-81LT
2025-09-09 18:00:10.947,N5,10,N5010-L3NE
2025-09-09 18:00:10.953,N5,11,N5011-5XVR
2025-09-09 18:00:10.959,N5,12,N5012-00X4
2025-09-09 18:00:10.965,N5,13,N5013-BZ5A
2025-09-09 18:00:10.971,N5,14,N5014-U2BI
2025-09-09 18:00:10.977,N5,15,N5015-CCOO
2025-09-09 18:00:10.983,N5,16,N5016-WGG4
2025-09-09 18:00:10.989,N5,17,N5017-3LUZ
2025-09-09 18:00:10.995,N5,18,N5018-9KWR
2025-09-09 18:00:10.001,N5,19,N5019-PI1L
2025-09-09 18:00:10.007,N5,20,N5020-9JIE
2025-09-09 18:00:11.013,N5,21,N5021-PWOF
2025-09-09 18:00:11.019,N5,22,N5022-7NCF
2025-09-09 18:00:11.025,N5,23,N5023-XCJJ
2025-09-09 18:00:11.031,N5,24,N5024-1K10
2025-09-09 18:00:11.037,N5,25,N5025-5B2P
2025-09-09 18:00:11.043,N5,26,N5026-NXSX
2025-09-09 18:00:11.049,N5,27,N5027-OX17
2025-09-09 18:00:11.055,N5,28,N5028-PP6Q
2025-09-09 18:00:11.061,N5,29,N5029-UK9V
2025-09-09 18:00:11.067,N5,30,N5030-6ZJ1
2025-09-09 18:00:11.073,N5,31,N5031-86L7
2025-09-09 18:00:11.079,N5,32,N5032-VKTG
2025-09-09 18:00:11.085,N5,33,N5033-XHHJ
2025-09-09 18:00:11.091,N5,34,N5034-1MZH
2025-09-09 18:00:11.097,N5,35,N5035-0ZEP
2025-09-09 18:00:11.103,N5,36,N5036-DWCB
2025-09-09 18:00:11.109,N5,37,N5037-8KNF
