06-27-2025 04:05:58.963,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

06-27-2025 04:05:31.709,0,RECV,7E000F8100031C024E333030302D514F4355E7
06-27-2025 04:05:31.710,1,RECV,7E000F81000120024E313030302D343639423A
06-27-2025 04:05:31.809,2,RECV,7E000F8100031C024E333030312D564E3352F5
06-27-2025 04:05:31.819,3,RECV,7E000F81000120024E313030312D44304A431D
06-27-2025 04:05:31.909,4,RECV,7E000F8100031C024E333030322D4852424FF2
06-27-2025 04:05:31.933,5,RECV,7E000F81000120024E313030322D4C384A4708
06-27-2025 04:05:32.010,6,RECV,7E000F8100031C024E333030332D3849473123
06-27-2025 04:05:32.010,7,RECV,7E000F81000120024E313030332D335556340A
06-27-2025 04:05:32.110,8,RECV,7E000F8100031C024E333030342D3537544714
06-27-2025 04:05:32.110,9,RECV,7E000F8100052E024E353030342D4C4B374AED
06-27-2025 04:05:32.110,10,RECV,7E000F8100022D024E323030342D4C30413619
06-27-2025 04:05:32.110,11,RECV,7E000F81000120024E313030342D38384A3829
06-27-2025 04:05:32.210,12,RECV,7E000F8100031C024E333030352D4B4F4748F1
06-27-2025 04:05:32.223,13,RECV,7E000F8100052E024E353030352D35514158E5
06-27-2025 04:05:32.223,14,RECV,7E000F8100022D024E323030352D4E41335AEF
06-27-2025 04:05:32.260,15,RECV,7E000F81000120024E313030352D46415A3702
06-27-2025 04:05:32.310,16,RECV,7E000F8100031C024E333030362D46414F54EF
06-27-2025 04:05:32.311,17,RECV,7E000F8100052E024E353030362D4F33584DDC
06-27-2025 04:05:32.311,18,RECV,7E000F8100022C024E323030362D394344410A
06-27-2025 04:05:32.311,19,RECV,7E000F81000120024E313030362D4634454416
06-27-2025 04:05:32.412,20,RECV,7E000F8100031C024E333030372D384A4A4606
06-27-2025 04:05:32.414,21,RECV,7E000F8100052E024E353030372D354C4251EE
06-27-2025 04:05:32.414,22,RECV,7E000F8100022D024E323030372D454341330D
06-27-2025 04:05:32.415,23,RECV,7E000F81000120024E313030372D4D47455AE5
06-27-2025 04:05:32.512,24,RECV,7E000F8100031C024E333030382D4643504CF2
06-27-2025 04:05:32.512,25,RECV,7E000F8100052E024E353030382D37384E4103
06-27-2025 04:05:32.512,26,RECV,7E000F8100022C024E323030382D38325152FC
06-27-2025 04:05:32.526,27,RECV,7E000F81000120024E313030382D4747515ADE
06-27-2025 04:05:32.612,28,RECV,7E000F8100031C024E333030392D58505649CF
06-27-2025 04:05:32.614,29,RECV,7E000F8100052E024E353030392D38374B380E
06-27-2025 04:05:32.614,30,RECV,7E000F8100022D024E323030392D4E4C5356C4
06-27-2025 04:05:32.615,31,RECV,7E000F81000120024E313030392D314558390F
06-27-2025 04:05:32.712,32,RECV,7E000F8100031C024E333031302D544A4E39F9
06-27-2025 04:05:32.715,33,RECV,7E000F8100052E024E353031302D3132375816
06-27-2025 04:05:32.715,34,RECV,7E000F8100022D024E323031302D444B4E48EA
06-27-2025 04:05:32.715,35,RECV,7E000F81000120024E313031302D58364E59E9
06-27-2025 04:05:32.812,36,RECV,7E000F8100031C024E333031312D4F4D4852E7
06-27-2025 04:05:32.846,37,RECV,7E000F8100052E024E353031312D4F345846E6
06-27-2025 04:05:32.846,38,RECV,7E000F8100022C024E323031312D3036513820
06-27-2025 04:05:32.846,39,RECV,7E000F81000120024E313031312D5533385508
06-27-2025 04:05:32.913,40,RECV,7E000F8100031C024E333031322D523158370A
06-27-2025 04:05:32.914,41,RECV,7E000F8100052E024E353031322D335034410E
06-27-2025 04:05:32.914,42,RECV,7E000F8100022C024E323031322D36385457F5
06-27-2025 04:05:32.963,43,RECV,7E000F81000120024E313031322D34594E52EF
06-27-2025 04:05:33.013,44,RECV,7E000F8100031C024E333031332D4D4748330C
06-27-2025 04:05:33.014,45,RECV,7E000F8100052E024E353031332D504E4E52C7
06-27-2025 04:05:33.014,46,RECV,7E000F8100022C024E323031332D58534335EA
06-27-2025 04:05:33.014,47,RECV,7E000F81000120024E313031332D4C4E453705
06-27-2025 04:05:33.114,48,RECV,7E000F8100031C024E333031342D49584F41E9
06-27-2025 04:05:33.147,49,RECV,7E000F8100052E024E353031342D4734414602
06-27-2025 04:05:33.147,50,RECV,7E000F8100022D024E323031342D54474F4DD4
06-27-2025 04:05:33.163,51,RECV,7E000F81000120024E313031342D5749344303
06-27-2025 04:05:33.213,52,RECV,7E000F8100031C024E333031352D56335954E3
06-27-2025 04:05:33.215,53,RECV,7E000F8100052E024E353031352D4A424E5ACF
06-27-2025 04:05:33.215,54,RECV,7E000F8100022D024E323031352D5A4F5435D8
06-27-2025 04:05:33.263,55,RECV,7E000F81000120024E313031352D493647470C
06-27-2025 04:05:33.313,56,RECV,7E000F8100031C024E333031362D43364F4F01
06-27-2025 04:05:33.315,57,RECV,7E000F8100052E024E353031362D304B5948E6
06-27-2025 04:05:33.324,58,RECV,7E000F8100022C024E323031362D553730410D
06-27-2025 04:05:33.324,59,RECV,7E000F81000120024E313031362D48544C37F9
06-27-2025 04:05:33.414,60,RECV,7E000F8100031C024E333031372D53415339F7
06-27-2025 04:05:33.422,61,RECV,7E000F8100052E024E353031372D4D4E4D50C9
06-27-2025 04:05:33.423,62,RECV,7E000F8100022D024E323031372D57574C36D8
06-27-2025 04:05:33.464,63,RECV,7E000F81000120024E313031372D38465552F2
06-27-2025 04:05:33.514,64,RECV,7E000F8100031C024E333031382D3754393919
06-27-2025 04:05:33.514,65,RECV,7E000F8100022C024E323031382D4741354B00
06-27-2025 04:05:33.564,66,RECV,7E000F81000120024E313031382D3655524FEA
06-27-2025 04:05:33.615,67,RECV,7E000F8100031C024E333031392D4D555247DA
06-27-2025 04:05:33.618,68,RECV,7E000F8100022D024E323031392D3652333615
06-27-2025 04:05:33.665,69,RECV,7E000F81000120024E313031392D54514C45DF
06-27-2025 04:05:33.715,70,RECV,7E000F8100031C024E333032302D3659543505
06-27-2025 04:05:33.715,71,RECV,7E000F8100022D024E323032302D5A4F4636E9
06-27-2025 04:05:33.765,72,RECV,7E000F81000120024E313032302D3057343032
06-27-2025 04:05:33.815,73,RECV,7E000F8100031C024E333032312D554C314CFE
06-27-2025 04:05:33.816,74,RECV,7E000F8100022C024E323032312D4C3438437D33
06-27-2025 04:05:33.865,75,RECV,7E000F81000120024E313032312D4B474A53ED
06-27-2025 04:05:33.915,76,RECV,7E000F8100031E024E333032322D4D59484CDF
06-27-2025 04:05:33.916,77,RECV,7E000F8100022C024E323032322D50474645EB
06-27-2025 04:05:33.965,78,RECV,7E000F81000120024E313032322D3648443029
06-27-2025 04:05:34.016,79,RECV,7E000F8100031C024E333032332D4C415456E3
06-27-2025 04:05:34.026,80,RECV,7E000F8100022C024E323032332D4F315637FF
06-27-2025 04:05:34.066,81,RECV,7E000F81000120024E313032332D4A4B46320D
06-27-2025 04:05:34.116,82,RECV,7E000F8100031C024E333032342D4541353826
06-27-2025 04:05:34.116,83,RECV,7E000F8100022D024E323032342D323037531E
06-27-2025 04:05:34.166,84,RECV,7E000F81000120024E313032342D305543321F
06-27-2025 04:05:34.216,85,RECV,7E000F8100031C024E333032352D57434946EF
06-27-2025 04:05:34.216,86,RECV,7E000F8100022D024E323032352D4F395541EB
06-27-2025 04:05:34.266,87,RECV,7E000F81000120024E313032352D33514F4401
06-27-2025 04:05:34.316,88,RECV,7E000F8100052D024E353032362D313835590B
06-27-2025 04:05:34.327,89,RECV,7E000F8100031C024E333032362D434C365AF8
06-27-2025 04:05:34.335,90,RECV,7E000F8100022C024E323032362D3657433108
06-27-2025 04:05:34.366,91,RECV,7E000F81000120024E313032362D53555445D6
06-27-2025 04:05:34.427,92,RECV,7E000F8100052C024E353032372D31495949E6
06-27-2025 04:05:34.427,93,RECV,7E000F8100031C024E333032372D57445450D7
06-27-2025 04:05:34.427,94,RECV,7E000F8100022C024E323032372D4955344CEA
