timestamp,node,frame_index,payload
2025-09-07 23:43:54.329,N6,0,N6000-VBMI
2025-09-07 23:43:54.335,N6,1,N6001-QV1S
2025-09-07 23:43:54.342,N6,2,N6002-0T16
2025-09-07 23:43:54.348,N6,3,N6003-N7ME
2025-09-07 23:43:54.354,N6,4,N6004-PJ7D
2025-09-07 23:43:54.360,N6,5,N6005-AWBQ
2025-09-07 23:43:54.366,N6,6,N6006-PA4W
2025-09-07 23:43:54.371,N6,7,N6007-2IZB
2025-09-07 23:43:54.378,N6,8,N6008-AVJY
2025-09-07 23:43:54.384,N6,9,N6009-V37O
2025-09-07 23:43:54.390,N6,10,N6010-X02U
2025-09-07 23:43:54.398,N6,11,N6011-OPHB
2025-09-07 23:43:54.403,N6,12,N6012-KIIS
2025-09-07 23:43:54.409,N6,13,N6013-M8NZ
2025-09-07 23:43:54.415,N6,14,N6014-FGV9
2025-09-07 23:43:54.422,N6,15,N6015-AEJM
2025-09-07 23:43:54.429,N6,16,N6016-AIE8
2025-09-07 23:43:54.435,N6,17,N6017-9X4H
2025-09-07 23:43:54.441,N6,18,N6018-WSTZ
2025-09-07 23:43:54.447,N6,19,N6019-VZ6X
2025-09-07 23:43:54.455,N6,20,N6020-SMOR
2025-09-07 23:43:54.463,N6,21,N6021-Z0U3
2025-09-07 23:43:54.472,N6,22,N6022-BUEL
2025-09-07 23:43:54.479,N6,23,N6023-GG6W
2025-09-07 23:43:54.488,N6,24,N6024-COA5
2025-09-07 23:43:54.495,N6,25,N6025-OZ3S
2025-09-07 23:43:54.501,N6,26,N6026-4V6X
2025-09-07 23:43:54.511,N6,27,N6027-KXZK
2025-09-07 23:43:54.521,N6,28,N6028-E9FV
2025-09-07 23:43:54.527,N6,29,N6029-Y6F1
2025-09-07 23:43:54.535,N6,30,N6030-1TE7
2025-09-07 23:43:54.543,N6,31,N6031-KJG1
2025-09-07 23:43:54.552,N6,32,N6032-ZA6J
2025-09-07 23:43:54.560,N6,33,N6033-QMTF
