timestamp,node,frame_index,payload
2025-09-07 23:56:19.923,N1,0,N1000-WRWG
2025-09-07 23:56:19.929,N1,1,N1001-EBVJ
2025-09-07 23:56:19.936,N1,2,N1002-FW0M
2025-09-07 23:56:19.941,N1,3,N1003-IN6I
2025-09-07 23:56:19.947,N1,4,N1004-S2SS
2025-09-07 23:56:19.953,N1,5,N1005-IX3U
2025-09-07 23:56:19.959,N1,6,N1006-8M0F
2025-09-07 23:56:19.965,N1,7,N1007-M7ZI
2025-09-07 23:56:19.971,N1,8,N1008-3Z2R
2025-09-07 23:56:19.977,N1,9,N1009-Y0AF
2025-09-07 23:56:19.985,N1,10,N1010-RSZ7
2025-09-07 23:56:19.991,N1,11,N1011-I5GY
2025-09-07 23:56:19.997,N1,12,N1012-V0WH
2025-09-07 23:56:19.003,N1,13,N1013-I4TO
2025-09-07 23:56:19.009,N1,14,N1014-0613
2025-09-07 23:56:19.015,N1,15,N1015-Q72Z
2025-09-07 23:56:20.021,N1,16,N1016-4ZYQ
2025-09-07 23:56:20.027,N1,17,N1017-DKMS
2025-09-07 23:56:20.033,N1,18,N1018-7STX
2025-09-07 23:56:20.038,N1,19,N1019-J1JL
2025-09-07 23:56:20.044,N1,20,N1020-5M8X
2025-09-07 23:56:20.051,N1,21,N1021-CJZ2
2025-09-07 23:56:20.056,N1,22,N1022-HLTQ
2025-09-07 23:56:20.062,N1,23,N1023-PTQ4
2025-09-07 23:56:20.068,N1,24,N1024-V2AO
2025-09-07 23:56:20.074,N1,25,N1025-8K7S
2025-09-07 23:56:20.081,N1,26,N1026-3BIJ
2025-09-07 23:56:20.087,N1,27,N1027-KXHY
2025-09-07 23:56:20.092,N1,28,N1028-QX37
2025-09-07 23:56:20.098,N1,29,N1029-2X46
2025-09-07 23:56:20.104,N1,30,N1030-Y311
2025-09-07 23:56:20.110,N1,31,N1031-5KTV
2025-09-07 23:56:20.116,N1,32,N1032-T9GB
2025-09-07 23:56:20.122,N1,33,N1033-GYH5
2025-09-07 23:56:20.131,N1,34,N1034-SE2R
2025-09-07 23:56:20.137,N1,35,N1035-PG6D
2025-09-07 23:56:20.145,N1,36,N1036-A60V
2025-09-07 23:56:20.150,N1,37,N1037-WHAQ
2025-09-07 23:56:20.156,N1,38,N1038-141X
2025-09-07 23:56:20.162,N1,39,N1039-51AE
2025-09-07 23:56:20.168,N1,40,N1040-VJIE
2025-09-07 23:56:20.174,N1,41,N1041-2K3O
2025-09-07 23:56:20.179,N1,42,N1042-89NA
2025-09-07 23:56:20.185,N1,43,N1043-5GG9
2025-09-07 23:56:20.191,N1,44,N1044-R5HB
2025-09-07 23:56:20.197,N1,45,N1045-Q7WB
