09-07-2025 23:46:18.615,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB1 - 57600/8/M/1/N,1,46"

09-07-2025 23:45:51.573,0,RECV,7E000F81000742024E373030302D4959494FB7
09-07-2025 23:45:51.574,1,RECV,7E000F81000742024E373030312D394E5159BF
09-07-2025 23:45:51.583,2,RECV,7E000F81000743024E373030322D49324A57D2
09-07-2025 23:45:51.583,3,RECV,7E000F81000742024E373030332D54564D37C0
09-07-2025 23:45:51.583,4,RECV,7E000F81000743024E373030342D34533337FB
09-07-2025 23:45:51.593,5,RECV,7E000F81000743024E373030352D575A3445C1
09-07-2025 23:45:51.594,6,RECV,7E000F81000742024E373030362D31514637EC
09-07-2025 23:45:51.594,7,RECV,7E000F81000742024E373030372D45554858B0
09-07-2025 23:45:51.623,8,RECV,7E000F81000742024E373030382D35344451EB
09-07-2025 23:45:51.624,9,RECV,7E000F81000742024E373030392D344F4F5ABC
09-07-2025 23:45:51.624,10,RECV,7E000F81000742024E373031302D42523748DD
09-07-2025 23:45:51.624,11,RECV,7E000F81000743024E373031312D3759344FDB
09-07-2025 23:45:51.644,12,RECV,7E000F81000742024E373031322D3559444CD0
09-07-2025 23:45:51.644,13,RECV,7E000F81000742024E373031332D394D5147CF
09-07-2025 23:45:51.644,14,RECV,7E000F81000742024E373031342D41375534EB
09-07-2025 23:45:51.673,15,RECV,7E000F81000742024E373031352D58585836AD
09-07-2025 23:45:51.673,16,RECV,7E000F81000742024E373031362D37563836EF
09-07-2025 23:45:51.674,17,RECV,7E000F81000742024E373031372D52413733EC
09-07-2025 23:45:51.674,18,RECV,7E000F81000742024E373031382D4836314EEB
09-07-2025 23:45:51.674,19,RECV,7E000F81000742024E373031392D4E454247CB
09-07-2025 23:45:51.706,20,RECV,7E000F81000742024E373032302D5932384CE0
09-07-2025 23:45:51.722,21,RECV,7E000F81000742024E373032312D3743304AFA
09-07-2025 23:45:51.722,22,RECV,7E000F81000742024E373032322D574C3846CC
09-07-2025 23:45:51.722,23,RECV,7E000F81000742024E373032332D34445A42D8
09-07-2025 23:45:51.722,24,RECV,7E000F81000742024E373032342D46473855D1
09-07-2025 23:45:51.723,25,RECV,7E000F81000742024E373032352D3531564FDF
09-07-2025 23:45:51.723,26,RECV,7E000F81000742024E373032362D5549394FC3
09-07-2025 23:45:51.724,27,RECV,7E000F81000742024E373032372D42345A47D1
09-07-2025 23:45:51.773,28,RECV,7E000F81000742024E373032382D57494A4CB1
09-07-2025 23:45:51.774,29,RECV,7E000F81000742024E373032392D47355841D1
09-07-2025 23:45:51.774,30,RECV,7E000F81000742024E373033302D36484733F6
09-07-2025 23:45:51.774,31,RECV,7E000F81000742024E373033312D43523133F4
09-07-2025 23:45:51.774,32,RECV,7E000F81000742024E373033322D4E495042C3
09-07-2025 23:45:51.774,33,RECV,7E000F81000742024E373033332D48393154E5
09-07-2025 23:45:51.774,34,RECV,7E000F81000742024E373033342D504E5536C1
09-07-2025 23:45:51.784,35,RECV,7E000F81000742024E373033352D54443245DA
09-07-2025 23:45:51.784,36,RECV,7E000F81000742024E373033362D4E4E4354B5
09-07-2025 23:45:51.784,37,RECV,7E000F81000742024E373033372D5558525494
09-07-2025 23:45:51.824,38,RECV,7E000F81000742024E373033382D54333035FA
09-07-2025 23:45:51.824,39,RECV,7E000F81000742024E373033392D56533036D6
