07-14-2025 17:09:28.450,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

07-14-2025 17:07:02.730,0,RECV,7E000F8100052D024E353030302D595A5A39C4
07-14-2025 17:07:02.731,1,RECV,7E000F81000633024E363030302D474F394DE6
07-14-2025 17:07:02.732,2,RECV,7E000F81000732024E373030302D37504735FE
07-14-2025 17:07:02.732,3,RECV,7E000F81000831024E383030302D35394551FC
07-14-2025 17:07:02.780,4,RECV,7E000F8100052D024E353030312D46314259F7
07-14-2025 17:07:02.780,5,RECV,7E000F81000631024E363030312D4A55305ADA
07-14-2025 17:07:02.780,6,RECV,7E000F81000733024E373030312D3848354604
07-14-2025 17:07:02.780,7,RECV,7E000F81000832024E383030312D3959424BDF
07-14-2025 17:07:02.830,8,RECV,7E000F8100052D024E353030322D57463247F2
07-14-2025 17:07:02.839,9,RECV,7E000F81000632024E363030322D313736590A
07-14-2025 17:07:02.880,10,RECV,7E000F8100052D024E353030332D59344F39F2
07-14-2025 17:07:02.880,11,RECV,7E000F81000732024E373030332D51385658C7
07-14-2025 17:07:02.930,12,RECV,7E000F8100052C024E353030342D3559375AE8
07-14-2025 17:07:02.930,13,RECV,7E000F81000631024E363030342D5459465AB3
07-14-2025 17:07:02.931,14,RECV,7E000F81000733024E373030342D344C323119
07-14-2025 17:07:02.980,15,RECV,7E000F8100052D024E353030352D42443452F9
07-14-2025 17:07:02.980,16,RECV,7E000F81000631024E363030352D59523948D3
07-14-2025 17:07:02.980,17,RECV,7E000F81000733024E373030352D335A5736E1
07-14-2025 17:07:03.030,18,RECV,7E000F81000832024E383030362D45475042DB
07-14-2025 17:07:03.030,19,RECV,7E000F8100052E024E353030362D45345556DF
07-14-2025 17:07:03.030,20,RECV,7E000F81000631024E363030362D5544494FCD
07-14-2025 17:07:03.080,21,RECV,7E000F81000832024E383030372D3455374CEC
07-14-2025 17:07:03.080,22,RECV,7E000F8100052F024E353030372D5637584BD1
07-14-2025 17:07:03.080,23,RECV,7E000F81000632024E363030372D56555A43B4
07-14-2025 17:07:03.080,24,RECV,7E000F81000734024E373030372D36583536FF
07-14-2025 17:07:03.130,25,RECV,7E000F81000832024E383030382D4E315048E0
07-14-2025 17:07:03.130,26,RECV,7E000F8100052D024E353030382D3649304F04
07-14-2025 17:07:03.130,27,RECV,7E000F81000631024E363030382D56305159CC
07-14-2025 17:07:03.131,28,RECV,7E000F81000732024E373030382D534E594FB0
07-14-2025 17:07:03.180,29,RECV,7E000F81000832024E383030392D484F5742C6
07-14-2025 17:07:03.181,30,RECV,7E000F8100052E024E353030392D35454953EA
07-14-2025 17:07:03.181,31,RECV,7E000F81000632024E363030392D3554344FEE
07-14-2025 17:07:03.181,32,RECV,7E000F81000733024E373030392D32394C3010
07-14-2025 17:07:03.231,33,RECV,7E000F81000832024E383031302D36455355DB
07-14-2025 17:07:03.231,34,RECV,7E000F8100052E024E353031302D4642493205
07-14-2025 17:07:03.281,35,RECV,7E000F81000831024E383031312D4F325A34EF
07-14-2025 17:07:03.287,36,RECV,7E000F8100052D024E353031312D50445559C6
07-14-2025 17:07:03.287,37,RECV,7E000F8100062F024E363031312D4C4A4D44DD
07-14-2025 17:07:03.331,38,RECV,7E000F81000831024E383031322D4B503743E8
07-14-2025 17:07:03.331,39,RECV,7E000F8100052D024E353031322D39515239F2
07-14-2025 17:07:03.331,40,RECV,7E000F81000630024E363031322D4D58514AC2
07-14-2025 17:07:03.381,41,RECV,7E000F81000832024E383031332D47494256D3
07-14-2025 17:07:03.381,42,RECV,7E000F8100052E024E353031332D56573157D0
07-14-2025 17:07:03.381,43,RECV,7E000F81000633024E363031332D58445635D7
07-14-2025 17:07:03.381,44,RECV,7E000F81000734024E373031332D50334842EE
07-14-2025 17:07:03.431,45,RECV,7E000F81000831024E383031342D5049595AAF
07-14-2025 17:07:03.431,46,RECV,7E000F8100052E024E353031342D443537351F
07-14-2025 17:07:03.431,47,RECV,7E000F81000632024E363031342D4C4E4852CA
07-14-2025 17:07:03.431,48,RECV,7E000F81000733024E373031342D5432594DCF
07-14-2025 17:07:03.481,49,RECV,7E000F81000832024E383031352D514D424FCA
07-14-2025 17:07:03.482,50,RECV,7E000F8100052F024E353031352D5A364247E9
07-14-2025 17:07:03.483,51,RECV,7E000F81000632024E363031352D5A565A559E
07-14-2025 17:07:03.483,52,RECV,7E000F81000734024E373031352D344B5245E3
07-14-2025 17:07:03.532,53,RECV,7E000F81000833024E383031362D48534553C4
07-14-2025 17:07:03.532,54,RECV,7E000F8100052F024E353031362D3651434CEB
07-14-2025 17:07:03.532,55,RECV,7E000F81000632024E363031362D564C3036F4
07-14-2025 17:07:03.532,56,RECV,7E000F81000734024E373031362D524E3632F0
07-14-2025 17:07:03.582,57,RECV,7E000F81000833024E383031372D53444739DF
07-14-2025 17:07:03.598,58,RECV,7E000F8100052F024E353031372D4A504655CB
07-14-2025 17:07:03.598,59,RECV,7E000F81000633024E363031372D49434233F9
07-14-2025 17:07:03.598,60,RECV,7E000F81000735024E373031372D39464E32F7
07-14-2025 17:07:03.632,61,RECV,7E000F81000834024E383031382D3730453612
07-14-2025 17:07:03.632,62,RECV,7E000F8100052F024E353031382D30564151E7
07-14-2025 17:07:03.632,63,RECV,7E000F81000633024E363031382D4E4B5933D4
07-14-2025 17:07:03.642,64,RECV,7E000F81000735024E373031382D33455949DB
07-14-2025 17:07:03.682,65,RECV,7E000F81000833024E383031392D4839374BF1
07-14-2025 17:07:03.682,66,RECV,7E000F8100052E024E353031392D4A534955C4
07-14-2025 17:07:03.692,67,RECV,7E000F81000633024E363031392D55433452DA
07-14-2025 17:07:03.693,68,RECV,7E000F81000734024E373031392D52334F33EE
07-14-2025 17:07:03.732,69,RECV,7E000F81000834024E383032302D44554841D9
07-14-2025 17:07:03.752,70,RECV,7E000F8100052F024E353032302D443043450A
07-14-2025 17:07:03.752,71,RECV,7E000F81000633024E363032302D44375457DA
07-14-2025 17:07:03.752,72,RECV,7E000F81000735024E373032302D50525351B6
07-14-2025 17:07:03.782,73,RECV,7E000F81000834024E383032312D3847434FE9
07-14-2025 17:07:03.782,74,RECV,7E000F8100052F024E353032312D51484D4DD2
07-14-2025 17:07:03.782,75,RECV,7E000F81000634024E363032312D56384458D4
07-14-2025 17:07:03.782,76,RECV,7E000F81000735024E373032312D4F4E3038F6
07-14-2025 17:07:03.832,77,RECV,7E000F81000834024E383032322D30495945E2
07-14-2025 17:07:03.835,78,RECV,7E000F8100052F024E353032322D46534E33EA
07-14-2025 17:07:03.835,79,RECV,7E000F81000633024E363032322D35524E43E6
07-14-2025 17:07:03.843,80,RECV,7E000F81000735024E373032322D54333750EC
07-14-2025 17:07:03.882,81,RECV,7E000F81000833024E383032332D414F4B49D5
07-14-2025 17:07:03.890,82,RECV,7E000F8100052F024E353032332D4F564349D2
07-14-2025 17:07:03.893,83,RECV,7E000F81000633024E363032332D385A5949C9
07-14-2025 17:07:03.907,84,RECV,7E000F81000735024E373032332D41474F45DD
07-14-2025 17:07:03.932,85,RECV,7E000F81000834024E383032342D4153454CD2
07-14-2025 17:07:03.932,86,RECV,7E000F81000530024E353032342D46525131E7
07-14-2025 17:07:03.982,87,RECV,7E000F81000633024E363032342D4A385433F3
07-14-2025 17:07:03.984,88,RECV,7E000F81000735024E373032342D4F354D44E3
07-14-2025 17:07:03.984,89,RECV,7E000F81000833024E383032352D4537333018
07-14-2025 17:07:03.993,90,RECV,7E000F81000530024E353032352D49345335FB
07-14-2025 17:07:03.994,91,RECV,7E000F81000633024E363032352D46415146DD
07-14-2025 17:07:03.994,92,RECV,7E000F81000735024E373032352D453030331F
07-14-2025 17:07:04.033,93,RECV,7E000F81000833024E383032362D374B484AE2
07-14-2025 17:07:04.083,94,RECV,7E000F81000530024E353032362D51324E4CE2
07-14-2025 17:07:04.083,95,RECV,7E000F81000633024E363032362D594F4F43C0
07-14-2025 17:07:04.083,96,RECV,7E000F81000735024E373032362D5A363944E9
07-14-2025 17:07:04.083,97,RECV,7E000F81000833024E383032372D574F5734C4
07-14-2025 17:07:04.083,98,RECV,7E000F8100052F024E353032372D3731414412
07-14-2025 17:07:04.083,99,RECV,7E000F81000633024E363032372D46374B42EF
07-14-2025 17:07:04.104,100,RECV,7E000F81000735024E373032372D4B4F3033F8
07-14-2025 17:07:04.124,101,RECV,7E000F81000834024E383032382D4D343145FC
07-14-2025 17:07:04.140,102,RECV,7E000F8100052F024E353032382D54504B48C7
07-14-2025 17:07:04.153,103,RECV,7E000F81000633024E363032382D4A4F465ABF
07-14-2025 17:07:04.154,104,RECV,7E000F81000735024E373032382D42374A4CE5
07-14-2025 17:07:04.164,105,RECV,7E000F81000834024E383032392D38584656C6
