05-04-2025 19:50:19.848,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

05-04-2025 19:49:52.159,0,RECV,7E000F8100001C024E343030302D4E59574FD4
05-04-2025 19:49:52.260,1,RECV,7E000F81000023024E333030302D384B39322D
05-04-2025 19:49:52.270,2,RECV,7E000F8100001D024E323030302D514B36450B
05-04-2025 19:49:52.270,3,RECV,7E000F8100001B024E343030312D524D4B3106
05-04-2025 19:49:52.270,4,RECV,7E000F8100001D024E323030312D374A424816
05-04-2025 19:49:52.270,5,RECV,7E007D3181F9DF20026B004E313030312D314E4344D6
05-04-2025 19:49:52.270,6,RECV,7E000F8100001C024E343030322D375435431C
05-04-2025 19:49:52.270,7,RECV,7E000F81000023024E333030322D41505555DE
05-04-2025 19:49:52.271,8,RECV,7E000F8100001D024E323030322D544F415AE2
05-04-2025 19:49:52.271,9,RECV,7E007D3181F9DF20026C004E313030322D30474753C9
05-04-2025 19:49:52.271,10,RECV,7E000F8100001D024E323030332D56524646EB
05-04-2025 19:49:52.271,11,RECV,7E000F81000023024E333030332D3635583421
05-04-2025 19:49:52.271,12,RECV,7E000F8100001C024E343030332D4F4C5541ED
05-04-2025 19:49:52.271,13,RECV,7E000F8100001C024E323030342D4D31563219
05-04-2025 19:49:52.271,14,RECV,7E000F81000023024E333030342D324E5054F3
05-04-2025 19:49:52.271,15,RECV,7E007D3181F9DF1F026E004E313030342D52574B578C
05-04-2025 19:49:52.271,16,RECV,7E000F81000023024E333030392D4131423529
05-04-2025 19:49:52.271,17,RECV,7E000F8100001C024E343030372D5052324402
05-04-2025 19:49:52.271,18,RECV,7E007D3181F9DF20026F004E313030352D32484B46C9
05-04-2025 19:49:52.271,19,RECV,7E007D3381000023007D33FFFFFFFFFFFFFFFF0000005348B5
05-04-2025 19:49:52.271,20,RECV,7E007D3181F9DF1F0270004E313030362D5A305A49A6
05-04-2025 19:49:52.271,21,RECV,7E000F81000023024E333031302D374C415105
05-04-2025 19:49:52.271,22,RECV,7E000F8100001C024E323030372D39583559FD
