06-29-2025 17:48:54.759,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-29-2025 17:48:09.071,0,RECV,7E000F8100042C024E343030302D33544256EE
06-29-2025 17:48:09.072,1,RECV,7E000F81000734024E373030302D51465330E5
06-29-2025 17:48:09.073,2,RECV,7E000F8100031A024E333030302D584E4B4CE4
06-29-2025 17:48:09.092,3,RECV,7E000F81000834024E383030302D57585053AB
06-29-2025 17:48:09.121,4,RECV,7E000F81000734024E373030312D454A4249E4
06-29-2025 17:48:09.126,5,RECV,7E000F8100031A024E333030312D424451387D31
06-29-2025 17:48:09.130,6,RECV,7E000F81000833024E383030312D35504C4DDF
06-29-2025 17:48:09.171,7,RECV,7E000F8100042C024E343030322D4C573342F3
06-29-2025 17:48:09.173,8,RECV,7E000F81000734024E373030322D504B4D32E3
06-29-2025 17:48:09.173,9,RECV,7E000F8100031A024E333030322D484632520D
06-29-2025 17:48:09.173,10,RECV,7E000F81000833024E383030322D41424B36F8
06-29-2025 17:48:09.173,11,RECV,7E000F8100042C024E343030332D46454B37FD
06-29-2025 17:48:09.222,12,RECV,7E000F81000734024E373030332D5533434AE7
06-29-2025 17:48:09.225,13,RECV,7E000F8100031A024E333030332D305A484EFE
06-29-2025 17:48:09.226,14,RECV,7E000F8100042C024E343030342D4A494F5ACD
06-29-2025 17:48:09.226,15,RECV,7E000F81000734024E373030342D424534310F
06-29-2025 17:48:09.226,16,RECV,7E000F81000833024E383030342D3032373829
06-29-2025 17:48:09.233,17,RECV,7E000F8100031A024E333030342D343653421E
06-29-2025 17:48:09.233,18,RECV,7E000F8100042C024E343030352D4D555857B7
06-29-2025 17:48:09.272,19,RECV,7E000F81000734024E373030352D30435346EE
06-29-2025 17:48:09.273,20,RECV,7E000F81000833024E383030352D3245515AD7
06-29-2025 17:48:09.273,21,RECV,7E000F8100031A024E333030352D353357530A
06-29-2025 17:48:09.322,22,RECV,7E000F8100042C024E343030362D5A564452C1
06-29-2025 17:48:09.322,23,RECV,7E000F81000734024E373030362D4D44354EE5
06-29-2025 17:48:09.323,24,RECV,7E000F81000832024E383030362D57473259D0
06-29-2025 17:48:09.323,25,RECV,7E000F8100031A024E333030362D38534B57EE
06-29-2025 17:48:09.323,26,RECV,7E000F8100042C024E343030372D4E344F4BEA
06-29-2025 17:48:09.372,27,RECV,7E000F8100031A024E333030372D37575458E0
06-29-2025 17:48:09.373,28,RECV,7E000F8100042C024E343030382D33354B3022
06-29-2025 17:48:09.373,29,RECV,7E000F81000832024E383030382D35304253FD
06-29-2025 17:48:09.373,30,RECV,7E000F81000733024E373030382D5859564DA4
06-29-2025 17:48:09.373,31,RECV,7E000F8100031A024E333030382D38555955DE
06-29-2025 17:48:09.373,32,RECV,7E000F8100042C024E343030392D46355457DE
06-29-2025 17:48:09.422,33,RECV,7E000F81000833024E383030392D44503436F7
06-29-2025 17:48:09.427,34,RECV,7E000F81000733024E373030392D4A533749DA
06-29-2025 17:48:09.427,35,RECV,7E000F8100031A024E333030392D51414B42F9
06-29-2025 17:48:09.427,36,RECV,7E000F8100042C024E343031302D4A39415AEE
06-29-2025 17:48:09.428,37,RECV,7E000F81000832024E383031302D4D51325AD4
06-29-2025 17:48:09.444,38,RECV,7E000F81000734024E373031302D55334152E3
06-29-2025 17:48:09.445,39,RECV,7E000F8100031A024E333031302D513834527D31
06-29-2025 17:48:09.472,40,RECV,7E000F8100042C024E343031312D364E4846F9
06-29-2025 17:48:09.472,41,RECV,7E000F81000833024E383031312D56574651B8
06-29-2025 17:48:09.472,42,RECV,7E000F81000734024E373031312D34514847E9
06-29-2025 17:48:09.473,43,RECV,7E000F8100031A024E333031312D4834524E03
06-29-2025 17:48:09.522,44,RECV,7E000F8100042C024E343031322D3858343115
06-29-2025 17:48:09.525,45,RECV,7E000F81000833024E383031322D54503544DE
06-29-2025 17:48:09.525,46,RECV,7E000F81000734024E373031322D345A5347D4
06-29-2025 17:48:09.525,47,RECV,7E000F8100031A024E333031322D523338362B
06-29-2025 17:48:09.525,48,RECV,7E000F8100042C024E343031332D4834375402
06-29-2025 17:48:09.572,49,RECV,7E000F81000833024E383031332D5851454BC1
06-29-2025 17:48:09.573,50,RECV,7E000F81000734024E373031332D50575448B8
06-29-2025 17:48:09.573,51,RECV,7E000F8100031A024E333031332D3947563314
06-29-2025 17:48:09.573,52,RECV,7E000F8100042C024E343031342D4237354317
06-29-2025 17:48:09.573,53,RECV,7E000F81000833024E383031342D474A4F5ABF
06-29-2025 17:48:09.583,54,RECV,7E000F81000733024E373031342D30574F56CF
06-29-2025 17:48:09.608,55,RECV,7E000F8100031A024E333031342D4E31483223
06-29-2025 17:48:09.622,56,RECV,7E000F8100042C024E343031352D564F4747D4
06-29-2025 17:48:09.623,57,RECV,7E000F81000833024E383031352D44484454D4
06-29-2025 17:48:09.623,58,RECV,7E000F81000734024E373031352D494F4731E9
06-29-2025 17:48:09.623,59,RECV,7E000F8100031A024E333031352D365032507D33
06-29-2025 17:48:09.673,60,RECV,7E000F8100042C024E343031362D3950354800
06-29-2025 17:48:09.673,61,RECV,7E000F81000833024E383031362D4C56354FD1
06-29-2025 17:48:09.673,62,RECV,7E000F81000734024E373031362D59384542E0
06-29-2025 17:48:09.673,63,RECV,7E000F8100031A024E333031362D53385A54E1
06-29-2025 17:48:09.673,64,RECV,7E000F8100042C024E343031372D51304751EC
06-29-2025 17:48:09.723,65,RECV,7E000F81000833024E383031372D36504942E5
06-29-2025 17:48:09.734,66,RECV,7E000F81000734024E373031372D4B4D3154DA
06-29-2025 17:48:09.759,67,RECV,7E000F8100031A024E333031372D4A39554FF2
06-29-2025 17:48:09.760,68,RECV,7E000F8100042C024E343031382D304B5837FA
06-29-2025 17:48:09.760,69,RECV,7E000F81000833024E383031382D56573030E8
06-29-2025 17:48:09.760,70,RECV,7E000F81000734024E373031382D5A454342D2
06-29-2025 17:48:09.760,71,RECV,7E000F8100031A024E333031382D3546474D09
06-29-2025 17:48:09.760,72,RECV,7E000F8100042C024E343031392D39415A46E9
06-29-2025 17:48:09.760,73,RECV,7E000F81000833024E383031392D45505438D3
06-29-2025 17:48:09.760,74,RECV,7E000F81000734024E373031392D57394137ED
06-29-2025 17:48:09.760,75,RECV,7E000F8100031A024E333031392D46585830F1
06-29-2025 17:48:09.773,76,RECV,7E000F8100042C024E343032302D3238384920
06-29-2025 17:48:09.773,77,RECV,7E000F81000833024E383032302D4B444F4AD4
06-29-2025 17:48:09.823,78,RECV,7E000F81000735024E373032302D494C3458DB
06-29-2025 17:48:09.823,79,RECV,7E000F8100031A024E333032302D41484958F5
06-29-2025 17:48:09.823,80,RECV,7E000F8100042C024E343032312D37485958DA
06-29-2025 17:48:09.823,81,RECV,7E000F81000833024E383032312D3842383118
06-29-2025 17:48:09.846,82,RECV,7E000F81000735024E373032312D38475944DF
06-29-2025 17:48:09.846,83,RECV,7E000F8100031A024E333032312D4A4A32457D33
06-29-2025 17:48:09.846,84,RECV,7E000F8100042C024E343032322D545A5054B7
06-29-2025 17:48:09.873,85,RECV,7E000F81000833024E383032322D44304148FD
06-29-2025 17:48:09.887,86,RECV,7E000F81000734024E373032322D4F414A49D8
06-29-2025 17:48:09.902,87,RECV,7E000F8100031A024E333032322D4E485641F0
06-29-2025 17:48:09.902,88,RECV,7E000F8100042C024E343032332D4843384500
06-29-2025 17:48:09.902,89,RECV,7E000F81000834024E383032332D50505031D7
06-29-2025 17:48:09.923,90,RECV,7E000F81000735024E373032332D524B3652D4
06-29-2025 17:48:09.923,91,RECV,7E000F8100031A024E333032332D334E444B0C
06-29-2025 17:48:09.923,92,RECV,7E000F8100042C024E343032342D38583947F7
06-29-2025 17:48:09.924,93,RECV,7E000F81000833024E383032342D4A394F44E2
06-29-2025 17:48:09.975,94,RECV,7E000F81000734024E373032342D484A4456CD
06-29-2025 17:48:09.978,95,RECV,7E000F8100031A024E333032342D50475445EB
06-29-2025 17:48:09.978,96,RECV,7E000F8100042C024E343032352D43475732F3
06-29-2025 17:48:09.979,97,RECV,7E000F81000834024E383032352D51493646E0
06-29-2025 17:48:09.984,98,RECV,7E000F81000735024E373032352D30524935F7
06-29-2025 17:48:09.985,99,RECV,7E000F8100031A024E333032352D53395647F1
06-29-2025 17:48:09.985,100,RECV,7E000F8100042C024E343032362D5A383247FA
06-29-2025 17:48:09.995,101,RECV,7E000F81000832024E383032362D3851574FC8
06-29-2025 17:48:10.024,102,RECV,7E000F81000734024E373032362D375A343200
06-29-2025 17:48:10.054,103,RECV,7E000F8100031A024E333032362D53584A5ACA
06-29-2025 17:48:10.066,104,RECV,7E000F8100042C024E343032372D3444385400
06-29-2025 17:48:10.066,105,RECV,7E000F81000833024E383032372D3252494EDA
06-29-2025 17:48:10.074,106,RECV,7E000F81000734024E373032372D4139354CFB
06-29-2025 17:48:10.074,107,RECV,7E000F8100031A024E333032372D4438543315
06-29-2025 17:48:10.074,108,RECV,7E000F8100042C024E343032382D47434934FC
06-29-2025 17:48:10.074,109,RECV,7E000F81000833024E383032382D525A4143C4
06-29-2025 17:48:10.124,110,RECV,7E000F81000735024E373032382D49413152E7
06-29-2025 17:48:10.125,111,RECV,7E000F8100031A024E333032382D5548574DD6
06-29-2025 17:48:10.125,112,RECV,7E000F8100042C024E343032392D46365754DB
06-29-2025 17:48:10.125,113,RECV,7E000F81000834024E383032392D4A374534F8
06-29-2025 17:48:10.125,114,RECV,7E000F81000733024E373032392D5A514B59A6
06-29-2025 17:48:10.126,115,RECV,7E000F8100031A024E333032392D5A4F3258E3
06-29-2025 17:48:10.126,116,RECV,7E000F81000834024E383033302D4443415AD8
06-29-2025 17:48:10.175,117,RECV,7E000F81000735024E373033302D59514A31D6
06-29-2025 17:48:10.223,118,RECV,7E000F8100031A024E333033302D5852574ECF
06-29-2025 17:48:10.243,119,RECV,7E000F81000834024E383033312D51423553DE
06-29-2025 17:48:10.243,120,RECV,7E000F81000735024E373033312D363430362A
06-29-2025 17:48:10.243,121,RECV,7E000F8100042C024E343033322D4642434DF0
06-29-2025 17:48:10.243,122,RECV,7E000F8100031A024E333033312D4B344A57FD
06-29-2025 17:48:10.244,123,RECV,7E000F81000834024E383033322D3731414F00
06-29-2025 17:48:10.244,124,RECV,7E000F81000734024E373033322D46424238F8
06-29-2025 17:48:10.274,125,RECV,7E000F8100042C024E343033332D494A384CF0
06-29-2025 17:48:10.276,126,RECV,7E000F8100031A024E333033322D524D3654F3
06-29-2025 17:48:10.276,127,RECV,7E000F81000833024E383033332D44344251ED
06-29-2025 17:48:10.276,128,RECV,7E000F81000735024E373033332D56515550AC
06-29-2025 17:48:10.276,129,RECV,7E000F8100042C024E343033342D4936313224
06-29-2025 17:48:10.277,130,RECV,7E000F8100031A024E333033332D4D485932FB
06-29-2025 17:48:10.325,131,RECV,7E000F81000735024E373033342D35433251FC
06-29-2025 17:48:10.328,132,RECV,7E000F8100042C024E343033352D37575159CD
06-29-2025 17:48:10.328,133,RECV,7E000F81000833024E383033352D54464237E3
06-29-2025 17:48:10.328,134,RECV,7E000F8100031A024E333033342D5954454DDB
06-29-2025 17:48:10.376,135,RECV,7E000F81000734024E373033352D4F344336FB
06-29-2025 17:48:10.393,136,RECV,7E000F8100042C024E343033362D3356364500
06-29-2025 17:48:10.443,137,RECV,7E000F81000833024E383033362D37594F31E5
06-29-2025 17:48:10.443,138,RECV,7E000F8100031A024E333033352D314943497D33
06-29-2025 17:48:10.443,139,RECV,7E000F81000735024E373033362D3736564AE8
06-29-2025 17:48:10.443,140,RECV,7E000F8100042C024E343033372D49524335F0
06-29-2025 17:48:10.443,141,RECV,7E000F81000833024E383033372D545A3045D1
06-29-2025 17:48:10.443,142,RECV,7E000F8100031A024E333033362D54503854E8
06-29-2025 17:48:10.443,143,RECV,7E000F81000735024E373033372D584F3541D7
06-29-2025 17:48:10.443,144,RECV,7E000F8100042C024E343033382D454631337D33
06-29-2025 17:48:10.443,145,RECV,7E000F81000834024E383033382D45434753D0
06-29-2025 17:48:10.443,146,RECV,7E000F8100031A024E333033372D58494C31F9
06-29-2025 17:48:10.475,147,RECV,7E000F81000734024E373033382D384B5A30E7
06-29-2025 17:48:10.475,148,RECV,7E000F8100042C024E343033392D54494350D1
06-29-2025 17:48:10.475,149,RECV,7E000F81000833024E383033392D34454139FF
06-29-2025 17:48:10.475,150,RECV,7E000F8100031A024E333033382D57474258DE
06-29-2025 17:48:10.495,151,RECV,7E000F81000735024E373033392D58525330C5
06-29-2025 17:48:10.508,152,RECV,7E000F8100042C024E343034302D56395234F4
06-29-2025 17:48:10.508,153,RECV,7E000F81000833024E383034302D51444957C5
06-29-2025 17:48:10.508,154,RECV,7E000F8100031A024E333033392D4A4F4648EE
06-29-2025 17:48:10.525,155,RECV,7E000F8100042C024E343034312D56493548EC
06-29-2025 17:48:10.525,156,RECV,7E000F81000834024E383034312D45485335E3
06-29-2025 17:48:10.525,157,RECV,7E000F8100031A024E333034302D5839424505
06-29-2025 17:48:10.576,158,RECV,7E000F8100042B024E343034322D314A454FF9
06-29-2025 17:48:10.586,159,RECV,7E000F8100031A024E333034312D5241554BE9
06-29-2025 17:48:10.627,160,RECV,7E000F8100042B024E343034332D56564151C9
06-29-2025 17:48:10.627,161,RECV,7E000F8100031A024E333034322D3938424E1A
06-29-2025 17:48:10.627,162,RECV,7E000F8100042B024E343034342D4B385852D9
06-29-2025 17:48:10.637,163,RECV,7E000F81000735024E373034332D49305245E7
06-29-2025 17:48:10.640,164,RECV,7E000F8100031A024E333034332D52544D4FD8
06-29-2025 17:48:10.677,165,RECV,7E000F8100042B024E343034352D47444C32FC
06-29-2025 17:48:10.677,166,RECV,7E000F81000735024E373034342D47465349CD
06-29-2025 17:48:10.677,167,RECV,7E000F8100031A024E333034342D4736505AF2
06-29-2025 17:48:10.727,168,RECV,7E000F8100042C024E343034362D353336461F
06-29-2025 17:48:10.727,169,RECV,7E000F81000735024E373034352D4F575442B9
06-29-2025 17:48:10.727,170,RECV,7E000F8100031A024E333034352D56503150F1
06-29-2025 17:48:10.778,171,RECV,7E000F8100042C024E343034372D3244434405
06-29-2025 17:48:10.779,172,RECV,7E000F81000735024E373034362D5338584EC3
06-29-2025 17:48:10.779,173,RECV,7E000F8100031A024E333034362D56474853DF
06-29-2025 17:48:10.779,174,RECV,7E000F81000834024E383034382D55324D4AD3
06-29-2025 17:48:10.779,175,RECV,7E000F8100042C024E343034382D4337504EE9
06-29-2025 17:48:10.780,176,RECV,7E000F81000735024E373034372D53364551D4
06-29-2025 17:48:10.780,177,RECV,7E000F8100031A024E333034372D53484E33FA
06-29-2025 17:48:10.828,178,RECV,7E000F81000833024E383034392D343941360D
06-29-2025 17:48:10.841,179,RECV,7E000F8100042C024E343034392D56513435F0
06-29-2025 17:48:10.841,180,RECV,7E000F81000735024E373034382D59523046D1
06-29-2025 17:48:10.841,181,RECV,7E000F8100031A024E333034382D4737444310
06-29-2025 17:48:10.878,182,RECV,7E000F81000834024E383035302D4E424F41D8
06-29-2025 17:48:11.045,183,RECV,7E000F8100042C024E343035302D55594A45CB
06-29-2025 17:48:11.079,184,RECV,7E000F81000735024E373034392D524F564EAC
06-29-2025 17:48:11.080,185,RECV,7E000F8100031A024E333034392D5854394DE2
06-29-2025 17:48:11.080,186,RECV,7E000F81000833024E383035312D4C324937FA
06-29-2025 17:48:11.080,187,RECV,7E000F8100042C024E343035312D594E3544E7
06-29-2025 17:48:11.080,188,RECV,7E000F81000734024E373035302D57504E4FB6
06-29-2025 17:48:11.080,189,RECV,7E000F8100031A024E333035302D4A49494EF2
06-29-2025 17:48:11.080,190,RECV,7E000F81000834024E383035322D4E574331DD
06-29-2025 17:48:11.080,191,RECV,7E000F8100042C024E343035322D4E4C304BF1
06-29-2025 17:48:11.080,192,RECV,7E000F81000735024E373035312D49524843D2
06-29-2025 17:48:11.080,193,RECV,7E000F8100031A024E333035312D4C4A4C50E9
06-29-2025 17:48:11.080,194,RECV,7E000F81000832024E383035332D44534B58BD
06-29-2025 17:48:11.080,195,RECV,7E000F8100042C024E343035332D4B4D3444F5
06-29-2025 17:48:11.080,196,RECV,7E000F81000734024E373035322D303636510B
06-29-2025 17:48:11.080,197,RECV,7E000F8100031A024E333035322D4748354E08
06-29-2025 17:48:11.080,198,RECV,7E000F81000834024E383035342D4A323447FD
06-29-2025 17:48:11.080,199,RECV,7E000F8100042C024E343035342D3633435AFE
06-29-2025 17:48:11.080,200,RECV,7E000F81000734024E373035332D343033312F
06-29-2025 17:48:11.080,201,RECV,7E000F8100031A024E333035332D413334472A
06-29-2025 17:48:11.080,202,RECV,7E000F81000833024E383035352D444F5648C3
06-29-2025 17:48:11.080,203,RECV,7E000F8100042C024E343035352D304E37321C
06-29-2025 17:48:11.080,204,RECV,7E000F81000736024E373035342D38464242F2
06-29-2025 17:48:11.080,205,RECV,7E000F8100031A024E333035342D4F4D4A4DE5
06-29-2025 17:48:11.080,206,RECV,7E000F81000834024E383035362D4E384F30ED
06-29-2025 17:48:11.080,207,RECV,7E000F8100042C024E343035362D424B4255DE
06-29-2025 17:48:11.080,208,RECV,7E000F81000735024E373035352D4C375149D7
06-29-2025 17:48:11.080,209,RECV,7E000F8100031A024E333035352D495A5858C4
06-29-2025 17:48:11.080,210,RECV,7E000F81000834024E383035372D4F544145C8
06-29-2025 17:48:11.129,211,RECV,7E000F8100042C024E343035372D4A534941DA
06-29-2025 17:48:11.129,212,RECV,7E000F81000735024E373035362D37544A45D9
06-29-2025 17:48:11.129,213,RECV,7E000F8100031A024E333035362D48584347EC
06-29-2025 17:48:11.129,214,RECV,7E000F81000834024E383035382D58325458BA
06-29-2025 17:48:11.129,215,RECV,7E000F8100042C024E343035382D35445042F5
06-29-2025 17:48:11.129,216,RECV,7E000F81000735024E373035372D42483057E1
06-29-2025 17:48:11.179,217,RECV,7E000F8100031A024E333035372D484549330C
06-29-2025 17:48:11.180,218,RECV,7E000F81000834024E383035392D3344333015
06-29-2025 17:48:11.182,219,RECV,7E000F8100042C024E343035392D4E513534F7
06-29-2025 17:48:11.182,220,RECV,7E000F81000734024E373035382D3346594CD4
06-29-2025 17:48:11.182,221,RECV,7E000F8100031A024E333035382D37505742F4
06-29-2025 17:48:11.229,222,RECV,7E000F81000834024E383036302D38304C56ED
06-29-2025 17:48:11.341,223,RECV,7E000F8100042C024E343036302D4E434936F7
06-29-2025 17:48:11.341,224,RECV,7E000F81000735024E373035392D54553738D8
06-29-2025 17:48:11.341,225,RECV,7E000F8100031A024E333035392D304C425AFB
06-29-2025 17:48:11.341,226,RECV,7E000F81000834024E383036312D35505953C5
06-29-2025 17:48:11.341,227,RECV,7E000F8100042C024E343036312D35535548E1
06-29-2025 17:48:11.341,228,RECV,7E000F81000735024E373036302D56575850A3
06-29-2025 17:48:11.341,229,RECV,7E000F8100031A024E333036302D4943395303
06-29-2025 17:48:11.341,230,RECV,7E000F81000834024E383036322D304B5350D7
