2025-09-07 16:54:37.286,N5,85,N5085-7MGY
2025-09-07 16:54:37.588,N5,86,N5086-N1IA
2025-09-07 16:54:37.890,N5,87,N5087-DJW4
2025-09-07 16:54:38.192,N5,88,N5088-OBR5
2025-09-07 16:54:38.494,N5,89,N5089-LXPS
2025-09-07 16:54:38.796,N5,90,N5090-9QS5
2025-09-07 16:54:39.098,N5,91,N5091-4FEJ
2025-09-07 16:54:39.400,N5,92,N5092-WE3R
2025-09-07 16:54:39.701,N5,93,N5093-6O38
2025-09-07 16:54:39.003,N5,94,N5094-2KLW
2025-09-07 16:54:40.305,N5,95,N5095-MJ41
2025-09-07 16:54:40.607,N5,96,N5096-THEL
2025-09-07 16:54:40.909,N5,97,N5097-SL7X
2025-09-07 16:54:41.211,N5,98,N5098-IHZQ
2025-09-07 16:54:41.513,N5,99,N5099-E5H4
