05-05-2025 01:29:27.279,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

05-05-2025 01:28:18.024,0,RECV,7E000F81000015024E343030302D4333585307
05-05-2025 01:28:18.024,1,RECV,7E000F81000012024E323030302D4937305726
05-05-2025 01:28:18.181,2,RECV,7E007D3181F9DF1702C5004E313030312D494B47525E
05-05-2025 01:28:18.224,3,RECV,7E007D3181F9DF1702C6004E313030322D574E56345A
05-05-2025 01:28:18.274,4,RECV,7E007D3181F9DF1702C7004E313030332D544F37436A
05-05-2025 01:28:18.335,5,RECV,7E000F81000015024E343030312D42364E332E
05-05-2025 01:28:18.375,6,RECV,7E000F81000019024E333030312D5A505431F5
05-05-2025 01:28:18.425,7,RECV,7E000F81000015024E343030322D325759380C
05-05-2025 01:28:18.525,8,RECV,7E000F8100001A024E333030322D3258353231
05-05-2025 01:28:18.676,9,RECV,7E000F81000014024E343030332D4F5936377D31
05-05-2025 01:28:18.726,10,RECV,7E000F81000019024E333030332D3339304442
05-05-2025 01:28:18.776,11,RECV,7E007D3181F9DF1702C8004E313030342D3851534465
05-05-2025 01:28:18.826,12,RECV,7E000F81000012024E323030312D424E31412A
05-05-2025 01:28:18.876,13,RECV,7E000F81000012024E323030322D4D4D5951E7
05-05-2025 01:28:18.927,14,RECV,7E007D3181F9DF1702C9004E313030352D5248473270
05-05-2025 01:28:19.077,15,RECV,7E000F81000014024E343030342D4934384828
05-05-2025 01:28:19.177,16,RECV,7E007D3181F9DF1702CA004E313030362D5A454E4252
05-05-2025 01:28:19.227,17,RECV,7E007D3181F9DF1702CB004E313030372D53594A3059
05-05-2025 01:28:19.478,18,RECV,7E000F81000019024E333030342D534135457D33
05-05-2025 01:28:19.628,19,RECV,7E000F81000012024E323030332D3633474238
05-05-2025 01:28:19.650,20,RECV,7E000F81000019024E333030352D52515458D1
05-05-2025 01:28:19.678,21,RECV,7E000F81000012024E323030342D534F3850FF
05-05-2025 01:28:19.879,22,RECV,7E000F81000015024E343030352D4B464B56F1
05-05-2025 01:28:20.280,23,RECV,7E000F81000014024E343030362D493037452E
05-05-2025 01:28:20.282,24,RECV,7E000F81000014024E343030372D36514D341A
05-05-2025 01:28:20.531,25,RECV,7E007D3181F9DF1702CC004E313030382D42305A357C
05-05-2025 01:28:20.581,26,RECV,7E000F8100001A024E333030362D483832501C
05-05-2025 01:28:20.681,27,RECV,7E000F81000012024E323030352D4D5A374CFE
05-05-2025 01:28:20.831,28,RECV,7E007D3181F9DF1702CE004E313031302D5735474B64
05-05-2025 01:28:20.864,29,RECV,7E000F81000012024E323030362D4345553812
05-05-2025 01:28:20.982,30,RECV,7E000F81000015024E343030382D4D494B3807
05-05-2025 01:28:21.082,31,RECV,7E000F81000014024E343030392D4C564E54DC
05-05-2025 01:28:21.152,32,RECV,7E007D3181F9DF1702CF004E313031312D525A543050
05-05-2025 01:28:21.170,33,RECV,7E000F81000019024E333030382D4745443419
05-05-2025 01:28:21.202,34,RECV,7E000F81000012024E323030372D59534F4BE0
05-05-2025 01:28:21.332,35,RECV,7E000F81000014024E343031302D4C43385908
05-05-2025 01:28:21.443,36,RECV,7E007D3181F9DF1702D0004E313031322D483132349F
05-05-2025 01:28:21.533,37,RECV,7E000F81000019024E333030392D4B32443526
05-05-2025 01:28:21.683,38,RECV,7E000F81000012024E323030382D4A4E5646F1
05-05-2025 01:28:21.734,39,RECV,7E000F81000012024E323030392D3750364423
05-05-2025 01:28:21.778,40,RECV,7E000F81000019024E333031302D3344324437
05-05-2025 01:28:21.784,41,RECV,7E000F81000014024E343031312D4D45554DF3
05-05-2025 01:28:22.034,42,RECV,7E000F81000012024E323031302D3330475131
05-05-2025 01:28:22.185,43,RECV,7E000F81000014024E343031322D5331324C24
05-05-2025 01:28:22.335,44,RECV,7E000F81000012024E323031312D4A55565ADC
05-05-2025 01:28:22.395,45,RECV,7E000F81000019024E333031312D504E454EF2
05-05-2025 01:28:22.486,46,RECV,7E000F81000012024E323031322D594B4252F2
05-05-2025 01:28:22.737,47,RECV,7E000F81000012024E323031332D374B435014
05-05-2025 01:28:22.737,48,RECV,7E007D3181F9DF1702D1004E313031332D30325A556B
05-05-2025 01:28:22.787,49,RECV,7E007D3181F9DF1702D2004E313031342D4630534B66
