05-03-2025 18:00:30.073,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB1 - 57600/8/M/1/N,1,46"

05-03-2025 17:55:36.388,0,RECV,7E000F81000035024E363030302D56314B47ED
05-03-2025 17:55:36.408,1,RECV,7E000F81000035024E363030312D37474B4AF2
05-03-2025 17:55:36.414,2,RECV,7E000F81000035024E363030322D55423249F2
05-03-2025 17:55:36.414,3,RECV,7E000F81000035024E363030332D4A44334BF7
05-03-2025 17:55:36.414,4,RECV,7E000F81000035024E363030342D424E4E4ED6
05-03-2025 17:55:36.414,5,RECV,7E000F81000036024E363030352D53414149E2
05-03-2025 17:55:36.414,6,RECV,7E000F81000035024E363030362D4C523256DA
05-03-2025 17:55:36.414,7,RECV,7E000F81000035024E363030372D46484C4DD8
05-03-2025 17:55:36.438,8,RECV,7E000F81000041024E353030362D5035374FEA
05-03-2025 17:55:36.519,9,RECV,7E007D33810000420010FFFFFFFFFFFFFFFF000000534899
05-03-2025 17:55:36.522,10,RECV,7E000F81000036024E363030382D49475738DE
05-03-2025 17:55:36.522,11,RECV,7E000F81000036024E363030392D48414432FD
05-03-2025 17:55:36.522,12,RECV,7E007D3381000035007D33FFFFFFFFFFFFFFFF0000005348A3
05-03-2025 17:55:36.522,13,RECV,7E000F81000035024E363031302D544A3239FC
05-03-2025 17:55:36.522,14,RECV,7E000F81000035024E363031312D4C554E59BC
05-03-2025 17:55:36.522,15,RECV,7E000F81000035024E363031322D45573444EF
05-03-2025 17:55:36.522,16,RECV,7E000F81000035024E363031332D5733514FD8
05-03-2025 17:55:36.522,17,RECV,7E000F81000042024E353030392D4C58374DC9
05-03-2025 17:55:36.522,18,RECV,7E000F81000042024E353031302D354A443006
05-03-2025 17:55:36.522,19,RECV,7E000F81000042024E353031312D47524D4FC3
05-03-2025 17:55:36.522,20,RECV,7E000F81000036024E363031342D5246353201
05-03-2025 17:55:36.522,21,RECV,7E000F81000042024E353031322D45434653D6
05-03-2025 17:55:36.522,22,RECV,7E000F81000040024E353031332D3339324416
05-03-2025 17:55:36.522,23,RECV,7E000F81000035024E363031352D39585353C9
05-03-2025 17:55:36.522,24,RECV,7E000F81000035024E363031362D3741565AD7
05-03-2025 17:55:36.522,25,RECV,7E000F81000035024E363031372D38565551CA
05-03-2025 17:55:36.522,26,RECV,7E000F81000035024E363031382D4547595ABE
05-03-2025 17:55:36.522,27,RECV,7E000F81000035024E363031392D394C4837F8
05-03-2025 17:55:36.523,28,RECV,7E000F81000035024E363032302D48305146F5
05-03-2025 17:55:36.523,29,RECV,7E000F81000036024E363032312D364F3158F4
05-03-2025 17:55:36.523,30,RECV,7E000F81000035024E363032322D3258574DD4
05-03-2025 17:55:36.622,31,RECV,7E000F81000036024E363032332D52543439ED
05-03-2025 17:55:36.627,32,RECV,7E000F81000035024E363032342D4C555A33D2
05-03-2025 17:55:36.627,33,RECV,7E000F8100003F024E353032312D49575537CE
05-03-2025 17:55:36.627,34,RECV,7E000F81000036024E363032352D56524431E1
05-03-2025 17:55:36.627,35,RECV,7E000F8100003F024E353032322D3545393610
05-03-2025 17:55:36.627,36,RECV,7E000F81000035024E363032362D534F3847DD
05-03-2025 17:55:36.627,37,RECV,7E000F81000036024E363032372D4D335642E4
05-03-2025 17:55:36.627,38,RECV,7E000F81000035024E363032382D594B5641C1
05-03-2025 17:55:36.627,39,RECV,7E000F81000035024E363032392D31384E350F
05-03-2025 17:55:36.627,40,RECV,7E000F8100003F024E353032352D42555938CE
05-03-2025 17:55:36.628,41,RECV,7E000F81000035024E363033302D3932414B0C
05-03-2025 17:55:36.628,42,RECV,7E000F81000042024E353032362D4A4B5849BC
05-03-2025 17:55:36.628,43,RECV,7E000F81000035024E363033312D444C334DF2
05-03-2025 17:55:36.628,44,RECV,7E000F81000036024E363033322D49444137FB
05-03-2025 17:55:36.628,45,RECV,7E000F81000042024E353032372D39474639F2
05-03-2025 17:55:36.628,46,RECV,7E000F81000037024E363033332D514F5055B9
05-03-2025 17:55:36.629,47,RECV,7E000F81000042024E353032382D30475252D5
05-03-2025 17:55:36.629,48,RECV,7E000F81000036024E363033342D56413147EF
05-03-2025 17:55:36.629,49,RECV,7E000F81000036024E363033352D444435350B
05-03-2025 17:55:36.629,50,RECV,7E000F81000035024E363033362D334B334804
05-03-2025 17:55:36.629,51,RECV,7E000F81000035024E363033372D46555949BF
05-03-2025 17:55:36.630,52,RECV,7E000F81000042024E353033322D4F344A35F3
05-03-2025 17:55:36.630,53,RECV,7E000F81000042024E353033332D424F5236DB
05-03-2025 17:55:36.630,54,RECV,7E000F81000043024E353033342D50503239E7
05-03-2025 17:55:36.630,55,RECV,7E000F81000042024E353033352D4A505138CF
05-03-2025 17:55:36.630,56,RECV,7E000F81000036024E363033382D343345321C
05-03-2025 17:55:36.639,57,RECV,7E000F81000035024E363033392D37553054EA
05-03-2025 17:55:36.645,58,RECV,7E000F8100003F024E353033372D42325854D3
05-03-2025 17:55:36.646,59,RECV,7E000F8100003F024E353033382D4D313847F5
05-03-2025 17:55:36.646,60,RECV,7E000F81000037024E363034302D45365931FB
