06-09-2025 17:08:55.615,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

06-09-2025 17:08:03.012,0,RECV,7E000F8100062F024E363030302D36494A4FEE
06-09-2025 17:08:03.023,1,RECV,7E000F8100031A024E333030302D554F4E59D6
06-09-2025 17:08:03.023,2,RECV,7E000F81000535024E353030302D424E4E49DB
06-09-2025 17:08:03.112,3,RECV,7E000F8100062E024E363030312D4C39314F01
06-09-2025 17:08:03.114,4,RECV,7E000F8100031A024E333030312D5334383829
06-09-2025 17:08:03.114,5,RECV,7E000F81000535024E353030312D54544355C1
06-09-2025 17:08:03.183,6,RECV,7E000F8100062E024E363030322D4C463048FB
06-09-2025 17:08:03.183,7,RECV,7E000F8100031A024E333030322D414A4556F9
06-09-2025 17:08:03.262,8,RECV,7E000F8100062E024E363030332D423530411C
06-09-2025 17:08:03.269,9,RECV,7E000F8100031A024E333030332D364B434317
06-09-2025 17:08:03.363,10,RECV,7E000F8100062F024E363030342D344A474CF1
06-09-2025 17:08:03.363,11,RECV,7E000F8100031A024E333030342D414A4D3312
06-09-2025 17:08:03.413,12,RECV,7E000F8100062F024E363030352D51554832E1
06-09-2025 17:08:03.429,13,RECV,7E000F8100031A024E333030352D5242563101
06-09-2025 17:08:03.513,14,RECV,7E000F8100062F024E363030362D35504C4DE2
06-09-2025 17:08:03.514,15,RECV,7E000F8100031A024E333030362D3238554B7D31
06-09-2025 17:08:03.613,16,RECV,7E000F8100062F024E363030372D43594B43D5
06-09-2025 17:08:03.614,17,RECV,7E000F81000535024E353030372D53425432E0
06-09-2025 17:08:03.614,18,RECV,7E000F8100031A024E333030372D36515A3306
06-09-2025 17:08:03.664,19,RECV,7E000F8100062F024E363030382D3050393510
06-09-2025 17:08:03.664,20,RECV,7E000F81000536024E353030382D43495032EB
06-09-2025 17:08:03.674,21,RECV,7E000F8100031A024E333030382D303236572A
06-09-2025 17:08:03.764,22,RECV,7E000F8100062F024E363030392D333036491B
06-09-2025 17:08:03.764,23,RECV,7E000F81000536024E353030392D5244364EDE
06-09-2025 17:08:03.764,24,RECV,7E000F8100031A024E333030392D4B34304C1D
06-09-2025 17:08:03.814,25,RECV,7E000F81000630024E363031302D314A36341F
06-09-2025 17:08:03.835,26,RECV,7E000F8100031A024E333031302D3649493622
06-09-2025 17:08:03.914,27,RECV,7E000F81000630024E363031312D474A323709
06-09-2025 17:08:03.914,28,RECV,7E000F8100031A024E333031312D35584C54F2
06-09-2025 17:08:04.015,29,RECV,7E000F81000630024E363031322D524A364CE4
06-09-2025 17:08:04.035,30,RECV,7E000F8100031A024E333031322D4C424E4200
06-09-2025 17:08:04.075,31,RECV,7E000F81000630024E363031332D394E34380E
06-09-2025 17:08:04.075,32,RECV,7E000F8100031A024E333031332D4A5A35370D
06-09-2025 17:08:04.165,33,RECV,7E000F81000630024E363031342D384D4351E7
06-09-2025 17:08:04.184,34,RECV,7E000F8100031A024E333031342D543930322D
06-09-2025 17:08:04.265,35,RECV,7E000F81000630024E363031352D35355759E5
