05-04-2025 22:21:49.830,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

05-04-2025 22:21:25.931,0,RECV,7E000F8100001A024E343030302D4645385709
05-04-2025 22:21:25.932,1,RECV,7E000F81000022024E333030312D59365736FF
05-04-2025 22:21:25.933,2,RECV,7E007D3181F9DF1B020C004E313030312D5448314C27
05-04-2025 22:21:25.934,3,RECV,7E007D338100001E000BFFFFFFFFFFFFFFFF0000005348C2
05-04-2025 22:21:25.934,4,RECV,7E007D338100001A000AFFFFFFFFFFFFFFFF0000005348C7
05-04-2025 22:21:25.935,5,RECV,7E000F81000022024E333030332D5336493314
05-04-2025 22:21:25.981,6,RECV,7E000F8100001A024E343030312D43304D4D15
05-04-2025 22:21:25.982,7,RECV,7E000F81000022024E333030342D34544452FA
05-04-2025 22:21:25.982,8,RECV,7E007D3381000022000EFFFFFFFFFFFFFFFF0000005348BB
05-04-2025 22:21:25.982,9,RECV,7E000F81000022024E333030352D5A55324DE9
05-04-2025 22:21:25.982,10,RECV,7E000F81000022024E333030362D494E394AFC
05-04-2025 22:21:25.982,11,RECV,7E000F8100001A024E343030322D5059454DE6
05-04-2025 22:21:25.982,12,RECV,7E000F8100001A024E343030332D50543457F1
05-04-2025 22:21:26.003,13,RECV,7E000F81000022024E333030372D56473547FC
05-04-2025 22:21:26.019,14,RECV,7E000F8100001A024E343030342D364C374125
05-04-2025 22:21:26.019,15,RECV,7E000F8100001F024E323030322D59545335E9
05-04-2025 22:21:26.019,16,RECV,7E000F8100001F024E323030332D454A544FEB
05-04-2025 22:21:26.031,17,RECV,7E000F8100001A024E343030352D365153390B
05-04-2025 22:21:26.032,18,RECV,7E000F8100001A024E343030362D325352357D31
05-04-2025 22:21:26.032,19,RECV,7E007D3181F9DF1C020D004E313030322D44595356F7
05-04-2025 22:21:26.082,20,RECV,7E000F8100001A024E343030372D3252415007
05-04-2025 22:21:26.082,21,RECV,7E000F81000023024E333030382D4142365A00
05-04-2025 22:21:26.122,22,RECV,7E007D3181F9DF1C020E004E313030332D57504C4602
05-04-2025 22:21:26.142,23,RECV,7E000F8100001F024E323030352D45525442EE
05-04-2025 22:21:26.178,24,RECV,7E000F8100001F024E323030362D4839325314
05-04-2025 22:21:26.178,25,RECV,7E007D3181F9DF1C020F004E313030342D58525A46EF
05-04-2025 22:21:26.178,26,RECV,7E000F8100001F024E323030372D494F5550DC
05-04-2025 22:21:26.178,27,RECV,7E000F81000023024E333030392D4F395839F9
05-04-2025 22:21:26.178,28,RECV,7E007D3181F9DF1C0210004E313030352D524F47440B
05-04-2025 22:21:26.179,29,RECV,7E000F81000022024E333031302D4D593741FD
05-04-2025 22:21:26.179,30,RECV,7E000F8100001A024E343030382D384E4E53F4
05-04-2025 22:21:26.182,31,RECV,7E000F8100001A024E343030392D54325642FC
05-04-2025 22:21:26.182,32,RECV,7E007D3181F9DF1C027D31004E313030362D54515741F8
05-04-2025 22:21:26.182,33,RECV,7E000F8100001A024E343031302D46504557F0
05-04-2025 22:21:26.182,34,RECV,7E000F81000022024E333031312D323456421C
05-04-2025 22:21:26.182,35,RECV,7E000F81000022024E333031322D3342443828
05-04-2025 22:21:26.182,36,RECV,7E000F8100001A024E343031312D32565546FE
05-04-2025 22:21:26.192,37,RECV,7E000F81000020024E323030382D4F375757E3
05-04-2025 22:21:26.192,38,RECV,7E000F81000020024E323030392D5933374E05
05-04-2025 22:21:26.192,39,RECV,7E000F8100001A024E343031322D354F49391A
05-04-2025 22:21:26.232,40,RECV,7E000F81000022024E333031332D55535441DB
05-04-2025 22:21:26.232,41,RECV,7E000F81000020024E323031302D374C5454F3
05-04-2025 22:21:26.232,42,RECV,7E007D3181F9DF1C0212004E313030372D3138423256
05-04-2025 22:21:26.232,43,RECV,7E007D3181F9DF1C027D33004E313030382D5837414E7D33
05-04-2025 22:21:26.232,44,RECV,7E000F8100001A024E343031332D57565246DA
05-04-2025 22:21:26.253,45,RECV,7E000F81000020024E323031312D52575338E9
05-04-2025 22:21:26.282,46,RECV,7E000F8100001B024E343031342D4E465452E3
05-04-2025 22:21:26.302,47,RECV,7E000F8100001B024E343031352D325453327D31
05-04-2025 22:21:26.332,48,RECV,7E007D3181F9DF1C0214004E313030392D50475844FC
05-04-2025 22:21:26.333,49,RECV,7E007D3181F9DF1C0215004E313031302D43504A4910
05-04-2025 22:21:26.333,50,RECV,7E000F81000022024E333031342D424F4850EE
05-04-2025 22:21:26.343,51,RECV,7E000F8100001B024E343031362D31415957F9
05-04-2025 22:21:26.382,52,RECV,7E000F8100001B024E343031372D34334D4D19
05-04-2025 22:21:26.382,53,RECV,7E000F81000022024E333031352D58453350F6
05-04-2025 22:21:26.393,54,RECV,7E000F8100001B024E343031382D4C394D3017
05-04-2025 22:21:26.393,55,RECV,7E000F81000020024E323031332D46575754D3
05-04-2025 22:21:26.393,56,RECV,7E000F8100001F024E323031342D44563452FB
05-04-2025 22:21:26.393,57,RECV,7E000F81000022024E333031372D4D594A43E1
05-04-2025 22:21:26.413,58,RECV,7E000F8100001B024E343031392D56485948D9
05-04-2025 22:21:26.428,59,RECV,7E007D3181F9DF1C0216004E313031312D5435454D19
05-04-2025 22:21:26.428,60,RECV,7E000F81000022024E333031382D3335315228
05-04-2025 22:21:26.432,61,RECV,7E000F81000020024E323031352D5347453307
05-04-2025 22:21:26.443,62,RECV,7E000F8100001B024E343032302D3053444A0F
05-04-2025 22:21:26.453,63,RECV,7E007D3181F9DF1C0217004E313031322D4F56534BEF
05-04-2025 22:21:26.500,64,RECV,7E000F81000020024E323031362D55413957F2
