05-04-2025 21:45:25.850,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

05-04-2025 21:44:34.868,0,RECV,7E000F81000043024E373030312D305031327D33
05-04-2025 21:44:34.882,1,RECV,7E000F81000030024E363030312D3030423830
05-04-2025 21:44:34.883,2,RECV,7E000F81000043024E373030322D49515541C5
05-04-2025 21:44:34.883,3,RECV,7E000F81000038024E383030312D4B353556F5
05-04-2025 21:44:34.883,4,RECV,7E007D3381000030000BFFFFFFFFFFFFFFFF0000005348B0
05-04-2025 21:44:34.883,5,RECV,7E000F8100002E024E363030322D4749484BE8
05-04-2025 21:44:34.883,6,RECV,7E000F8100002E024E363030332D49503243FC
05-04-2025 21:44:34.883,7,RECV,7E000F8100003A024E353030322D4F4C534EC4
05-04-2025 21:44:34.883,8,RECV,7E000F81000038024E383030332D33493457F7
05-04-2025 21:44:34.900,9,RECV,7E000F8100002F024E363030352D4259424FDB
05-04-2025 21:44:34.900,10,RECV,7E000F81000038024E383030342D37494353E7
05-04-2025 21:44:34.900,11,RECV,7E000F81000038024E383030362D4A435A52C2
05-04-2025 21:44:34.918,12,RECV,7E000F81000043024E373030342D524B454AC7
05-04-2025 21:44:34.918,13,RECV,7E000F8100002E024E363030362D43315246FB
05-04-2025 21:44:34.918,14,RECV,7E000F81000038024E383030372D53564E4CB7
05-04-2025 21:44:34.968,15,RECV,7E000F8100003A024E353030362D4A443353E8
05-04-2025 21:44:34.968,16,RECV,7E000F81000035024E363030372D52304D55DB
05-04-2025 21:44:34.969,17,RECV,7E000F8100002E024E363030392D504F5755B9
05-04-2025 21:44:34.969,18,RECV,7E000F8100002E024E363031302D31464159FB
05-04-2025 21:44:35.022,19,RECV,7E000F81000030024E363031312D313035551E
05-04-2025 21:44:35.059,20,RECV,7E000F81000030024E363031322D41595646D2
05-04-2025 21:44:35.100,21,RECV,7E000F81000034024E363031332D505A5547BD
05-04-2025 21:44:35.100,22,RECV,7E000F81000030024E363031342D5A355048DF
05-04-2025 21:44:35.100,23,RECV,7E000F81000030024E363031362D4138333820
05-04-2025 21:44:35.100,24,RECV,7E000F8100002E024E363031382D34505430FC
05-04-2025 21:44:35.101,25,RECV,7E000F8100003A024E353031312D55374437F9
05-04-2025 21:44:35.101,26,RECV,7E000F8100003B024E353031322D46355659D4
05-04-2025 21:44:35.101,27,RECV,7E000F81000043024E373031322D52364255D5
05-04-2025 21:44:35.101,28,RECV,7E000F8100002E024E363031392D5050303300
05-04-2025 21:44:35.101,29,RECV,7E000F8100002E024E363032302D4430444F04
05-04-2025 21:44:35.101,30,RECV,7E000F81000043024E373031332D48374832FA
05-04-2025 21:44:35.101,31,RECV,7E000F81000039024E383031342D37445130FF
05-04-2025 21:44:35.102,32,RECV,7E000F8100002E024E363032352D5834413108
05-04-2025 21:44:35.102,33,RECV,7E000F81000039024E383031362D36424242FD
05-04-2025 21:44:35.102,34,RECV,7E000F81000031024E363032362D36573251F2
05-04-2025 21:44:35.102,35,RECV,7E000F81000039024E383031372D57324759CF
05-04-2025 21:44:35.102,36,RECV,7E000F8100002E024E363032372D56584539D8
05-04-2025 21:44:35.102,37,RECV,7E000F8100002E024E363032382D4A314A42FC
05-04-2025 21:44:35.102,38,RECV,7E000F8100002E024E363032392D4E50313102
05-04-2025 21:44:35.102,39,RECV,7E000F81000039024E383032302D354F4955DC
05-04-2025 21:44:35.102,40,RECV,7E000F81000039024E383032322D38544F41E0
05-04-2025 21:44:35.112,41,RECV,7E000F81000038024E383032332D4B484550D4
05-04-2025 21:44:35.113,42,RECV,7E000F81000044024E373032332D504C3447DA
05-04-2025 21:44:35.113,43,RECV,7E000F81000039024E353031372D56514848C4
05-04-2025 21:44:35.168,44,RECV,7E000F8100002E024E363033312D4C4A5356CA
05-04-2025 21:44:35.169,45,RECV,7E000F8100003A024E353031382D59565A48A8
05-04-2025 21:44:35.169,46,RECV,7E000F81000030024E363033322D54495741D1
05-04-2025 21:44:35.169,47,RECV,7E000F81000032024E363033342D3031483227
05-04-2025 21:44:35.169,48,RECV,7E000F8100003A024E353031392D52524A56B4
05-04-2025 21:44:35.169,49,RECV,7E000F8100002E024E363033352D5359444FC6
05-04-2025 21:44:35.169,50,RECV,7E000F8100003A024E383032382D5457304DCD
05-04-2025 21:44:35.189,51,RECV,7E000F8100003A024E353032312D37555433EC
05-04-2025 21:44:35.217,52,RECV,7E000F81000030024E363033372D5748454CD1
05-04-2025 21:44:35.270,53,RECV,7E000F8100002E024E363033382D584E395AC9
05-04-2025 21:44:35.270,54,RECV,7E000F8100002E024E363033392D4A32574DE1
05-04-2025 21:44:35.270,55,RECV,7E000F8100003A024E353032342D31554E31F7
05-04-2025 21:44:35.270,56,RECV,7E000F81000038024E383032392D59535831C1
05-04-2025 21:44:35.270,57,RECV,7E000F8100002F024E363034302D56374458DF
05-04-2025 21:44:35.270,58,RECV,7E000F81000044024E373033322D494E4630E4
05-04-2025 21:44:35.271,59,RECV,7E000F81000039024E383033302D3438583108
05-04-2025 21:44:35.271,60,RECV,7E000F81000039024E353032372D41553446EA
05-04-2025 21:44:35.271,61,RECV,7E000F81000038024E383033312D58374233F9
05-04-2025 21:44:35.271,62,RECV,7E000F8100002E024E363034312D394F4552E9
05-04-2025 21:44:35.271,63,RECV,7E000F81000039024E353032382D4A34314DFD
05-04-2025 21:44:35.271,64,RECV,7E000F8100003A024E353032392D36485A41DE
05-04-2025 21:44:35.271,65,RECV,7E000F81000037024E383033342D38524347E7
05-04-2025 21:44:35.319,66,RECV,7E000F81000039024E353033302D4556314AEA
05-04-2025 21:44:35.319,67,RECV,7E000F8100003A024E353033312D3442564FE3
05-04-2025 21:44:35.319,68,RECV,7E000F81000039024E353033322D58514F5AAC
05-04-2025 21:44:35.319,69,RECV,7E000F81000038024E383033362D58483237EF
05-04-2025 21:44:35.319,70,RECV,7E000F81000038024E383033372D57504A56B0
05-04-2025 21:44:35.319,71,RECV,7E000F8100002E024E363034332D4C38443905
05-04-2025 21:44:35.319,72,RECV,7E000F8100003A024E353033332D504F474FC7
05-04-2025 21:44:35.319,73,RECV,7E000F8100002D024E363034342D4D58334DE1
05-04-2025 21:44:35.369,74,RECV,7E000F81000039024E353033352D31594C52D3
05-04-2025 21:44:35.369,75,RECV,7E000F8100002E024E363034352D5452314DE0
05-04-2025 21:44:35.369,76,RECV,7E000F8100002E024E363034362D5144373205
05-04-2025 21:44:35.369,77,RECV,7E000F8100003A024E353033372D54553535E5
05-04-2025 21:44:35.369,78,RECV,7E000F8100002E024E363034372D3846313023
05-04-2025 21:44:35.369,79,RECV,7E000F8100002E024E363034382D384B374700
05-04-2025 21:44:35.369,80,RECV,7E000F81000037024E383034312D41573142F2
05-04-2025 21:44:35.369,81,RECV,7E000F8100002E024E363035302D3738584AF7
05-04-2025 21:44:35.420,82,RECV,7E000F8100002E024E363035312D47465936EB
05-04-2025 21:44:35.433,83,RECV,7E000F8100002E024E363035322D5156384ADD
05-04-2025 21:44:35.434,84,RECV,7E000F81000038024E383034332D30344A53F9
05-04-2025 21:44:35.434,85,RECV,7E000F8100002E024E363035332D3439544BF9
05-04-2025 21:44:35.434,86,RECV,7E000F81000038024E383034342D54325542DC
05-04-2025 21:44:35.434,87,RECV,7E000F8100002E024E363035342D4F515856B6
05-04-2025 21:44:35.434,88,RECV,7E000F81000038024E383034352D33565053CC
05-04-2025 21:44:35.434,89,RECV,7E000F8100003A024E353033382D54544444C7
05-04-2025 21:44:35.434,90,RECV,7E000F81000038024E383034362D4B564E4DBB
05-04-2025 21:44:35.434,91,RECV,7E000F8100002E024E363035352D3450494EE8
05-04-2025 21:44:35.434,92,RECV,7E000F8100002E024E363035362D394C564BDC
05-04-2025 21:44:35.434,93,RECV,7E000F8100002E024E363035372D5952484FBF
05-04-2025 21:44:35.469,94,RECV,7E000F8100003A024E353034302D374B5038F4
05-04-2025 21:44:35.474,95,RECV,7E000F8100003A024E353034312D39534346E8
05-04-2025 21:44:35.520,96,RECV,7E000F8100002E024E363035392D55443753DC
05-04-2025 21:44:35.520,97,RECV,7E000F81000038024E383034392D56395630DF
05-04-2025 21:44:35.520,98,RECV,7E000F8100003B024E353034322D3547463405
05-04-2025 21:44:35.520,99,RECV,7E000F8100002E024E363036302D4330593803
05-04-2025 21:44:35.520,100,RECV,7E000F81000038024E383035302D48454642E7
05-04-2025 21:44:35.520,101,RECV,7E000F8100003A024E353034332D4B314A59DC
05-04-2025 21:44:35.520,102,RECV,7E000F8100002F024E363036312D5043313110
05-04-2025 21:44:35.520,103,RECV,7E000F8100002E024E363036322D35514B4EE6
05-04-2025 21:44:35.520,104,RECV,7E000F8100003A024E353034362D4D565631CE
05-04-2025 21:44:35.520,105,RECV,7E000F81000038024E383035322D4F575A45B5
05-04-2025 21:44:35.520,106,RECV,7E000F8100003A024E353034372D51523356CB
05-04-2025 21:44:35.520,107,RECV,7E000F81000043024E373035322D5845514BB7
05-04-2025 21:44:35.520,108,RECV,7E000F8100003A024E353034382D39375145F0
05-04-2025 21:44:35.520,109,RECV,7E000F81000044024E373035332D4341344BEB
05-04-2025 21:44:35.520,110,RECV,7E000F81000038024E383035332D30494443F9
05-04-2025 21:44:35.522,111,RECV,7E000F81000031024E363036342D495A5459B0
