06-30-2025 15:01:24.774,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-30-2025 15:00:22.654,0,RECV,7E000F8100042C024E343030302D374F4353F1
06-30-2025 15:00:22.655,1,RECV,7E000F8100031A024E333030302D3933374E30
06-30-2025 15:00:22.664,2,RECV,7E000F81000730024E373030302D554C4945D4
06-30-2025 15:00:22.664,3,RECV,7E000F81000830024E383030302D36544647EA
06-30-2025 15:00:23.054,4,RECV,7E000F8100042C024E343030312D4F3634427D31
06-30-2025 15:00:23.055,5,RECV,7E000F8100031A024E333030312D5A44564FDD
06-30-2025 15:00:23.056,6,RECV,7E000F81000732024E373030312D42365043F5
06-30-2025 15:00:23.056,7,RECV,7E000F81000831024E383030312D36464455EA
06-30-2025 15:00:23.456,8,RECV,7E000F8100042C024E343030322D4645524AE4
06-30-2025 15:00:23.456,9,RECV,7E000F8100031A024E333030322D4B544B3203
06-30-2025 15:00:23.457,10,RECV,7E000F81000730024E373030322D4E4C4955C9
06-30-2025 15:00:23.476,11,RECV,7E000F81000830024E383030322D524F5553B6
06-30-2025 15:00:23.856,12,RECV,7E000F8100042C024E343030332D44314A4506
06-30-2025 15:00:23.857,13,RECV,7E000F8100031A024E333030332D364E5155F4
06-30-2025 15:00:23.858,14,RECV,7E000F81000732024E373030332D37485439F2
06-30-2025 15:00:23.877,15,RECV,7E000F81000830024E383030332D42383156FD
06-30-2025 15:00:24.257,16,RECV,7E000F8100042C024E343030342D45544445E7
06-30-2025 15:00:24.258,17,RECV,7E000F8100031A024E333030342D51484347FA
06-30-2025 15:00:24.259,18,RECV,7E000F81000732024E373030342D374A494EE5
06-30-2025 15:00:24.268,19,RECV,7E000F81000832024E383030342D304538430B
06-30-2025 15:00:24.659,20,RECV,7E000F8100042C024E343030352D3932534DFD
06-30-2025 15:00:24.659,21,RECV,7E000F8100031A024E333030352D32565146FD
06-30-2025 15:00:24.661,22,RECV,7E000F8100072F024E373030352D33575A4FCC
06-30-2025 15:00:24.669,23,RECV,7E000F8100082F024E383030352D454F5637DC
06-30-2025 15:00:25.060,24,RECV,7E000F8100042C024E343030362D3258434DED
06-30-2025 15:00:25.060,25,RECV,7E000F8100031A024E333030362D5750354AF5
06-30-2025 15:00:25.070,26,RECV,7E000F81000730024E373030362D3843393316
06-30-2025 15:00:25.071,27,RECV,7E000F8100082F024E383030362D4E4C4454CA
06-30-2025 15:00:25.464,28,RECV,7E000F8100042C024E343030372D3533433922
06-30-2025 15:00:25.466,29,RECV,7E000F8100031A024E333030372D4831485306
06-30-2025 15:00:25.862,30,RECV,7E000F8100042C024E343030382D4B4631370C
06-30-2025 15:00:25.871,31,RECV,7E000F8100031A024E333030382D45434355F9
06-30-2025 15:00:25.912,32,RECV,7E000F81000830024E383030382D4C544E49C2
06-30-2025 15:00:25.912,33,RECV,7E000F81000731024E373030382D54474E4CC5
06-30-2025 15:00:26.263,34,RECV,7E000F8100042C024E343030392D384F4F44EA
06-30-2025 15:00:26.267,35,RECV,7E000F8100031A024E333030392D55504634F9
06-30-2025 15:00:26.313,36,RECV,7E000F81000830024E383030392D58544D5AA5
06-30-2025 15:00:26.340,37,RECV,7E000F81000732024E373030392D44534744D6
06-30-2025 15:00:26.665,38,RECV,7E000F8100042C024E343031302D4F4C5A45D2
06-30-2025 15:00:26.675,39,RECV,7E000F8100031A024E333031302D4B565335F7
06-30-2025 15:00:26.680,40,RECV,7E000F81000830024E383031302D4A375842E5
06-30-2025 15:00:26.681,41,RECV,7E000F81000732024E373031302D58344F4CD9
06-30-2025 15:00:27.065,42,RECV,7E000F8100042C024E343031312D5146524FD3
06-30-2025 15:00:27.066,43,RECV,7E000F81000831024E383031312D534D4A55BF
06-30-2025 15:00:27.067,44,RECV,7E000F8100031A024E333031312D4D3730587D33
06-30-2025 15:00:27.067,45,RECV,7E000F81000731024E373031312D30495237FE
06-30-2025 15:00:27.466,46,RECV,7E000F8100042C024E343031322D454E34360D
06-30-2025 15:00:27.467,47,RECV,7E000F81000831024E383031322D574A4745D0
06-30-2025 15:00:27.469,48,RECV,7E000F8100031A024E333031322D32364B587D33
06-30-2025 15:00:27.487,49,RECV,7E000F81000732024E373031322D46425636EA
06-30-2025 15:00:27.868,50,RECV,7E000F8100042C024E343031332D4C56313105
06-30-2025 15:00:27.868,51,RECV,7E000F81000830024E383031332D5A394736ED
06-30-2025 15:00:27.869,52,RECV,7E000F8100031A024E333031332D3756385800
06-30-2025 15:00:27.888,53,RECV,7E000F81000731024E373031332D53313553F2
06-30-2025 15:00:28.269,54,RECV,7E000F8100042C024E343031342D4456334AF1
06-30-2025 15:00:28.269,55,RECV,7E000F81000830024E383031342D4F435039E1
06-30-2025 15:00:28.270,56,RECV,7E000F8100031A024E333031342D5543473409
06-30-2025 15:00:28.319,57,RECV,7E000F81000731024E373031342D56544347C9
06-30-2025 15:00:28.670,58,RECV,7E000F8100042C024E343031352D583938300E
06-30-2025 15:00:28.670,59,RECV,7E000F81000830024E383031352D454C3156E3
06-30-2025 15:00:28.681,60,RECV,7E000F8100031A024E333031352D55454554E8
06-30-2025 15:00:28.681,61,RECV,7E000F81000730024E373031352D41423357F0
06-30-2025 15:00:29.071,62,RECV,7E000F8100042C024E343031362D514D3452E2
06-30-2025 15:00:29.071,63,RECV,7E000F8100082F024E383031362D58454C59B9
06-30-2025 15:00:29.121,64,RECV,7E000F8100031A024E333031362D5A425A4BD9
06-30-2025 15:00:29.121,65,RECV,7E000F81000730024E373031362D5559394DC8
06-30-2025 15:00:29.472,66,RECV,7E000F8100042C024E343031372D59585247BB
06-30-2025 15:00:29.472,67,RECV,7E000F8100082F024E383031372D4D4A4D36E0
06-30-2025 15:00:29.522,68,RECV,7E000F8100031A024E333031372D53573452E9
06-30-2025 15:00:29.525,69,RECV,7E000F8100072F024E373031372D3150364DF8
06-30-2025 15:00:29.873,70,RECV,7E000F8100042C024E343031382D475A4641DC
06-30-2025 15:00:29.874,71,RECV,7E000F81000830024E383031382D52425151C2
06-30-2025 15:00:29.923,72,RECV,7E000F8100031A024E333031382D3753494AFB
06-30-2025 15:00:29.923,73,RECV,7E000F81000731024E373031382D484D3246EC
06-30-2025 15:00:30.274,74,RECV,7E000F8100042C024E343031392D4C493251EB
06-30-2025 15:00:30.279,75,RECV,7E000F81000830024E383031392D4D4E5A50B2
06-30-2025 15:00:30.324,76,RECV,7E000F8100031A024E333031392D325335510C
06-30-2025 15:00:30.328,77,RECV,7E000F81000731024E373031392D495A5053B2
06-30-2025 15:00:30.675,78,RECV,7E000F8100042D024E343032302D50425258CE
06-30-2025 15:00:30.679,79,RECV,7E000F81000834024E383032302D4F465745CA
06-30-2025 15:00:30.725,80,RECV,7E000F8100031A024E333032302D45495A50E7
06-30-2025 15:00:30.737,81,RECV,7E000F81000731024E373032302D3342474DF7
06-30-2025 15:00:31.076,82,RECV,7E000F8100042D024E343032312D3533414F7D31
06-30-2025 15:00:31.079,83,RECV,7E000F81000830024E383032312D4430534FE8
06-30-2025 15:00:31.127,84,RECV,7E000F8100031A024E333032312D394E424114
06-30-2025 15:00:31.129,85,RECV,7E000F8100072F024E373032312D4E4D5455BD
06-30-2025 15:00:31.477,86,RECV,7E000F8100042D024E343032322D4B375043F3
06-30-2025 15:00:31.477,87,RECV,7E000F8100082F024E383032322D3344393816
06-30-2025 15:00:31.498,88,RECV,7E000F8100031A024E333032322D414934302F
06-30-2025 15:00:31.499,89,RECV,7E000F8100072F024E373032322D304E394405
06-30-2025 15:00:31.878,90,RECV,7E000F8100042D024E343032332D3741303629
06-30-2025 15:00:31.879,91,RECV,7E000F81000834024E383032332D47555441C7
06-30-2025 15:00:31.929,92,RECV,7E000F8100031A024E333032332D54503657EB
06-30-2025 15:00:31.948,93,RECV,7E000F81000734024E373032332D44574538E2
06-30-2025 15:00:32.280,94,RECV,7E000F8100042D024E343032342D3731454D0C
06-30-2025 15:00:32.281,95,RECV,7E000F8100082F024E383032342D31324A4708
06-30-2025 15:00:32.330,96,RECV,7E000F8100031A024E333032342D50565733EB
06-30-2025 15:00:32.330,97,RECV,7E000F81000735024E373032342D47455052CA
06-30-2025 15:00:32.681,98,RECV,7E000F8100042D024E343032352D4C435638E8
06-30-2025 15:00:32.685,99,RECV,7E000F81000835024E383032352D33555A34DF
06-30-2025 15:00:32.731,100,RECV,7E000F8100031A024E333032352D334858390E
06-30-2025 15:00:32.731,101,RECV,7E000F81000736024E373032352D49564243D2
06-30-2025 15:00:33.082,102,RECV,7E000F8100042D024E343032362D52474630F5
06-30-2025 15:00:33.082,103,RECV,7E000F81000831024E383032362D4955474BC8
06-30-2025 15:00:33.132,104,RECV,7E000F8100031A024E333032362D41314C4B10
06-30-2025 15:00:33.133,105,RECV,7E000F81000735024E373032362D57485837C8
06-30-2025 15:00:33.483,106,RECV,7E000F8100042D024E343032372D30565A42E1
06-30-2025 15:00:33.484,107,RECV,7E000F81000830024E383032372D4B493749E4
06-30-2025 15:00:33.533,108,RECV,7E000F8100031A024E333032372D494A4E3205
06-30-2025 15:00:33.534,109,RECV,7E000F81000732024E373032372D4C32443204
06-30-2025 15:00:33.884,110,RECV,7E000F8100042D024E343032382D354B5134FD
06-30-2025 15:00:33.885,111,RECV,7E000F81000832024E383032382D47503437F3
06-30-2025 15:00:33.934,112,RECV,7E000F8100031A024E333032382D4C4E4158E4
06-30-2025 15:00:33.935,113,RECV,7E000F81000733024E373032382D4833334BFD
06-30-2025 15:00:34.285,114,RECV,7E000F8100042D024E343032392D5059514EB9
06-30-2025 15:00:34.286,115,RECV,7E000F81000835024E383032392D42424A4CD7
06-30-2025 15:00:34.336,116,RECV,7E000F8100031A024E333032392D5A484E4ED8
06-30-2025 15:00:34.339,117,RECV,7E000F81000731024E373032392D36574957CA
06-30-2025 15:00:34.687,118,RECV,7E000F8100042D024E343033302D354F4E4DEA
06-30-2025 15:00:34.687,119,RECV,7E000F81000832024E383033302D53574232DE
06-30-2025 15:00:34.737,120,RECV,7E000F8100031A024E333033302D495A514DDD
06-30-2025 15:00:34.737,121,RECV,7E000F81000732024E373033302D52373156EE
06-30-2025 15:00:35.088,122,RECV,7E000F8100042D024E343033312D51435543DC
06-30-2025 15:00:35.088,123,RECV,7E000F81000830024E383033312D58553247D7
06-30-2025 15:00:35.138,124,RECV,7E000F8100031A024E333033312D5449323915
06-30-2025 15:00:35.140,125,RECV,7E000F81000731024E373033312D4254454AD9
06-30-2025 15:00:35.489,126,RECV,7E000F8100042D024E343033322D414C364400
06-30-2025 15:00:35.489,127,RECV,7E000F81000834024E383033322D45463841F4
06-30-2025 15:00:35.539,128,RECV,7E000F8100031A024E333033322D5644323719
06-30-2025 15:00:35.539,129,RECV,7E000F81000735024E373033322D3438365502
06-30-2025 15:00:35.890,130,RECV,7E000F8100042D024E343033332D52504746D7
06-30-2025 15:00:35.890,131,RECV,7E000F81000830024E383033332D30555341E2
06-30-2025 15:00:35.940,132,RECV,7E000F8100031A024E333033332D424B385600
06-30-2025 15:00:35.940,133,RECV,7E000F81000730024E373033332D4155464BD6
06-30-2025 15:00:36.291,134,RECV,7E000F8100042C024E343033342D30564951E6
06-30-2025 15:00:36.296,135,RECV,7E000F81000833024E383033342D3331444B04
06-30-2025 15:00:36.341,136,RECV,7E000F8100031A024E333033342D4A44513407
06-30-2025 15:00:36.342,137,RECV,7E000F81000736024E373033342D564E3057CB
06-30-2025 15:00:36.692,138,RECV,7E000F8100042D024E343033352D54445149D2
06-30-2025 15:00:36.696,139,RECV,7E000F81000831024E383033352D4F4C5437D2
06-30-2025 15:00:36.742,140,RECV,7E000F8100031A024E333033352D304C4B54FE
06-30-2025 15:00:36.742,141,RECV,7E000F81000733024E373033352D3049394FF7
06-30-2025 15:00:37.093,142,RECV,7E000F8100042D024E343033362D5435344BFB
06-30-2025 15:00:37.095,143,RECV,7E000F81000830024E383033362D31544A4EDB
06-30-2025 15:00:37.143,144,RECV,7E000F8100031A024E333033362D3947314225
06-30-2025 15:00:37.147,145,RECV,7E000F81000731024E373033362D4F524135E2
06-30-2025 15:00:37.494,146,RECV,7E000F8100042D024E343033372D454E5A51C4
06-30-2025 15:00:37.496,147,RECV,7E000F8100082E024E383033372D35395A49E8
06-30-2025 15:00:37.544,148,RECV,7E000F8100031A024E333033372D4131424C17
06-30-2025 15:00:37.552,149,RECV,7E000F81000730024E373033372D52544E49BC
06-30-2025 15:00:37.895,150,RECV,7E000F8100042D024E343033382D3732373031
06-30-2025 15:00:37.896,151,RECV,7E000F81000832024E383033382D42514938E0
06-30-2025 15:00:37.945,152,RECV,7E000F8100031A024E333033382D4F50344BF8
06-30-2025 15:00:37.946,153,RECV,7E000F81000733024E373033382D49393254ED
06-30-2025 15:00:38.296,154,RECV,7E000F8100042C024E343033392D44505A48CB
06-30-2025 15:00:38.347,155,RECV,7E000F8100031A024E333033392D4D475247E8
06-30-2025 15:00:38.347,156,RECV,7E000F81000732024E373033392D49454342E2
06-30-2025 15:00:38.748,157,RECV,7E000F8100031A024E333034302D554A5139F4
06-30-2025 15:00:38.749,158,RECV,7E000F81000730024E373034302D5A32494CDE
06-30-2025 15:00:39.099,159,RECV,7E000F8100042D024E343034312D334345321A
06-30-2025 15:00:39.149,160,RECV,7E000F8100031A024E333034312D4844355704
06-30-2025 15:00:39.149,161,RECV,7E000F81000734024E373034312D4F474243DF
06-30-2025 15:00:39.500,162,RECV,7E000F81000832024E383034322D4A425247D4
06-30-2025 15:00:39.501,163,RECV,7E000F8100042D024E343034322D4F315847E7
06-30-2025 15:00:39.550,164,RECV,7E000F8100031A024E333034322D314546332C
06-30-2025 15:00:39.550,165,RECV,7E000F81000733024E373034322D474A4F4DCD
06-30-2025 15:00:39.901,166,RECV,7E000F81000834024E383034332D3438484FF3
06-30-2025 15:00:39.902,167,RECV,7E000F8100042D024E343034332D59364B45E6
06-30-2025 15:00:39.951,168,RECV,7E000F8100031A024E333034332D4139525AF4
06-30-2025 15:00:39.974,169,RECV,7E000F81000730024E373034332D534B4B30E3
06-30-2025 15:00:40.302,170,RECV,7E000F81000832024E383034342D4D4C544AC0
06-30-2025 15:00:40.303,171,RECV,7E000F8100042D024E343034342D50594A35DC
06-30-2025 15:00:40.352,172,RECV,7E000F8100031A024E333034342D505A524DD0
06-30-2025 15:00:40.353,173,RECV,7E000F81000733024E373034342D473634347D33
06-30-2025 15:00:40.704,174,RECV,7E000F81000830024E383034352D54584949BA
06-30-2025 15:00:40.704,175,RECV,7E000F8100042D024E343034352D54593447DB
06-30-2025 15:00:40.754,176,RECV,7E000F8100031A024E333034352D5245313020
06-30-2025 15:00:40.754,177,RECV,7E000F81000732024E373034352D53363854E3
06-30-2025 15:00:41.105,178,RECV,7E000F81000832024E383034362D34314C4BF9
