05-04-2025 23:36:12.676,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB1 - 57600/8/M/1/N,1,46"

05-04-2025 23:35:27.122,0,RECV,7E000F81000033024E363030312D49344E4FED
05-04-2025 23:35:27.123,1,RECV,7E007D3381000048000AFFFFFFFFFFFFFFFF000000534899
05-04-2025 23:35:27.124,2,RECV,7E007D338100003D000AFFFFFFFFFFFFFFFF0000005348A4
05-04-2025 23:35:27.142,3,RECV,7E007D3381000034000BFFFFFFFFFFFFFFFF0000005348AC
05-04-2025 23:35:27.172,4,RECV,7E000F81000033024E363030322D594F3734F3
05-04-2025 23:35:27.172,5,RECV,7E000F81000034024E363030332D31483458FF
05-04-2025 23:35:27.223,6,RECV,7E000F8100003D024E383030322D34433258F9
05-04-2025 23:35:27.263,7,RECV,7E000F8100003D024E383030332D4C4D584EBA
05-04-2025 23:35:27.263,8,RECV,7E000F8100003F024E353030312D48305A47E3
05-04-2025 23:35:27.263,9,RECV,7E000F8100003F024E353030322D365A353105
05-04-2025 23:35:27.273,10,RECV,7E000F81000047024E373030322D33315753E3
05-04-2025 23:35:27.323,11,RECV,7E000F81000033024E363030342D49395249E7
05-04-2025 23:35:27.323,12,RECV,7E000F81000033024E363030352D3759304102
05-04-2025 23:35:27.473,13,RECV,7E000F81000033024E363030362D3441365304
05-04-2025 23:35:27.524,14,RECV,7E000F8100003E024E353030332D484C323401
05-04-2025 23:35:27.524,15,RECV,7E000F81000047024E373030342D54554145C0
05-04-2025 23:35:27.624,16,RECV,7E000F8100003D024E383030352D57564344C3
05-04-2025 23:35:27.624,17,RECV,7E000F8100003E024E353030342D30555446DB
05-04-2025 23:35:27.674,18,RECV,7E000F81000048024E373030352D4B545553A6
05-04-2025 23:35:27.674,19,RECV,7E000F81000033024E363030372D32375759E8
05-04-2025 23:35:27.674,20,RECV,7E000F81000033024E363030382D333931560D
05-04-2025 23:35:27.674,21,RECV,7E000F81000033024E363030392D554A4C47CD
05-04-2025 23:35:27.724,22,RECV,7E000F81000033024E363031302D444E4937F5
05-04-2025 23:35:27.774,23,RECV,7E000F8100003D024E383030372D394C5232EC
05-04-2025 23:35:27.774,24,RECV,7E000F8100003F024E353030352D4C574D4CBC
05-04-2025 23:35:27.824,25,RECV,7E000F81000048024E373030362D58303145EE
05-04-2025 23:35:27.831,26,RECV,7E000F8100003E024E383030382D344F3858E0
05-04-2025 23:35:27.874,27,RECV,7E000F8100003F024E353030362D52434752C9
05-04-2025 23:35:27.881,28,RECV,7E000F81000047024E373030372D30365644EC
05-04-2025 23:35:27.925,29,RECV,7E000F81000034024E363031312D50364646F3
05-04-2025 23:35:27.975,30,RECV,7E000F8100003D024E383030392D38464732FC
05-04-2025 23:35:27.990,31,RECV,7E000F8100003F024E353030382D465A4932DA
05-04-2025 23:35:28.025,32,RECV,7E000F8100003F024E353030392D59335047D1
05-04-2025 23:35:28.085,33,RECV,7E000F8100003F024E353031302D55464444D9
05-04-2025 23:35:28.085,34,RECV,7E000F8100003F024E353031312D4256575AB2
05-04-2025 23:35:28.125,35,RECV,7E000F8100003F024E353031322D544D4E53B8
05-04-2025 23:35:28.175,36,RECV,7E000F8100003D024E383031302D424F504AD0
05-04-2025 23:35:28.226,37,RECV,7E000F81000034024E363031322D41334E49F9
05-04-2025 23:35:28.326,38,RECV,7E000F8100003C024E383031312D544E4232E5
05-04-2025 23:35:28.376,39,RECV,7E000F8100003E024E353031332D4F445648C9
05-04-2025 23:35:28.426,40,RECV,7E000F8100003E024E353031342D37524858D0
05-04-2025 23:35:28.431,41,RECV,7E000F8100003C024E383031322D57424746D4
05-04-2025 23:35:28.727,42,RECV,7E000F8100003C024E383031332D4A48574BC5
05-04-2025 23:35:28.777,43,RECV,7E000F8100003C024E383031342D36555655C2
05-04-2025 23:35:28.777,44,RECV,7E000F8100003B024E383031352D44524857C3
05-04-2025 23:35:28.778,45,RECV,7E000F8100003C024E383031362D5137364CEC
05-04-2025 23:35:28.778,46,RECV,7E000F81000031024E363031332D4D564959C1
05-04-2025 23:35:28.778,47,RECV,7E000F81000046024E373030392D36393354F5
05-04-2025 23:35:28.827,48,RECV,7E000F8100003B024E383031372D4448514DCC
05-04-2025 23:35:28.827,49,RECV,7E000F8100003B024E383031382D5434554ECA
05-04-2025 23:35:28.877,50,RECV,7E000F81000031024E363031342D41485932F1
05-04-2025 23:35:28.877,51,RECV,7E000F8100003B024E383031392D464D4455C8
05-04-2025 23:35:28.877,52,RECV,7E000F8100003C024E383032302D385A5735DD
05-04-2025 23:35:28.928,53,RECV,7E000F8100003B024E383032312D52334551E0
05-04-2025 23:35:28.978,54,RECV,7E000F81000031024E363031352D55325853D2
05-04-2025 23:35:29.028,55,RECV,7E000F81000032024E363031362D47454942EB
05-04-2025 23:35:29.078,56,RECV,7E000F81000032024E363031372D4A54394DDD
05-04-2025 23:35:29.128,57,RECV,7E000F81000046024E373031302D4C413541F0
05-04-2025 23:35:29.128,58,RECV,7E000F8100003B024E383032322D5859504FAA
05-04-2025 23:35:29.128,59,RECV,7E000F8100003D024E353031362D4A463958D7
05-04-2025 23:35:29.128,60,RECV,7E000F8100003D024E353031372D35425958CF
05-04-2025 23:35:29.178,61,RECV,7E000F81000047024E373031312D494F585AA7
05-04-2025 23:35:29.278,62,RECV,7E000F81000032024E363031382D37444556EA
05-04-2025 23:35:29.288,63,RECV,7E000F81000046024E373031322D5436514BCB
05-04-2025 23:35:29.299,64,RECV,7E000F81000046024E373031332D42594D52B6
05-04-2025 23:35:29.349,65,RECV,7E000F8100003C024E383032332D36374853F0
05-04-2025 23:35:29.529,66,RECV,7E000F8100003C024E353031392D3437313426
