0
37
32
37
36
35
41
34
36
31
40
34
35
28
39
44
68
61
51
44
37
30
76
70
64
58
53
47
47
41
36
68
61
54
53
53
47
50
70
64
56
48
89
80
74
69
60
54
56
50
54
47
40
59
54
46
40
34
77
78
71
65
59
53
89
81
75
69
63
73
88
82
82
74
68
72
66
60
91
99
94
88
83
75
80
73
71
98
92
82
74
68
72
66
60
91
99
94
88
83
90
