0
20
24
31
26
49
42
35
29
33
27
21
26
24
18
36
29
34
28
23
28
22
34
27
22
73
67
61
55
49
44
37
31
25
19
33
27
21
24
17
32
26
21
59
53
47
42
37
30
23
29
56
61
55
49
45
38
32
62
58
51
44
39
33
27
29
20
34
26
20
-967
-969
-969
-974
-980
52
52
46
40
35
29
23
28
28
22
36
30
23
16
30
24
18
39
33
24
18
33
65
59
54
46
