0
46
45
41
46
40
34
28
53
47
40
33
25
19
13
54
48
42
37
27
21
15
57
52
45
39
32
22
35
28
22
42
63
57
51
44
36
30
44
38
32
26
29
21
17
47
41
35
29
68
93
86
80
74
68
63
57
69
63
54
48
40
34
28
23
17
-960
-968
35
30
25
21
16
61
90
83
77
71
66
60
54
58
61
55
49
43
36
30
22
16
29
24
18
30
25
63
57
51
44
37
30
