0
45
40
36
29
23
18
58
52
45
39
32
25
35
28
22
44
34
28
22
27
52
46
39
32
27
19
60
57
52
42
36
30
32
22
27
19
13
34
28
-966
-922
-928
-933
59
53
46
40
69
62
57
51
45
39
31
25
18
32
25
37
28
22
25
15
59
96
91
80
74
68
60
52
45
45
38
33
25
28
21
15
47
40
34
28
22
66
90
84
78
72
65
57
69
71
65
54
48
40
34
69
62
