25
37
34
37
32
27
32
28
22
47
42
37
31
26
21
36
31
26
31
26
21
30
28
23
34
29
24
29
23
19
34
28
23
28
26
20
33
28
22
37
52
46
41
36
30
26
49
43
38
33
27
22
67
62
56
51
46
40
36
31
25
69
93
87
82
76
71
66
60
55
50
44
39
35
29
37
32
26
31
26
20
36
31
25
30
26
20
35
29
24
29
24
19
44
39
33
28
23
17
33
49
