22
21
20
24
43
34
27
20
35
28
30
22
16
29
21
36
31
25
42
35
27
22
65
58
51
45
39
29
32
24
18
50
43
38
31
25
64
57
51
44
37
30
71
73
67
59
52
46
40
33
25
58
48
41
34
28
19
34
32
26
42
33
27
20
62
70
63
56
49
43
37
62
56
47
40
31
24
67
59
53
48
42
31
36
33
26
53
66
59
53
46
70
65
59
52
48
40
34
27
19
53
