0
43
39
41
35
71
39
41
95
89
81
74
68
61
55
55
50
44
38
32
27
20
33
24
18
38
32
27
20
33
24
18
93
87
81
75
70
64
58
52
46
40
34
30
25
28
19
32
25
19
32
24
62
40
34
30
25
28
19
32
25
19
32
24
62
90
84
74
67
58
52
55
47
38
31
23
17
57
90
80
73
67
60
54
47
41
41
59
51
44
38
33
48
35
26
29
22
35
45
38
39
