06-29-2025 17:35:48.044,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

06-29-2025 17:34:20.277,0,RECV,7E000F8100052D024E353030302D45524135FD
06-29-2025 17:34:20.278,1,RECV,7E000F8100022B024E323030302D5A414342F2
06-29-2025 17:34:20.279,2,RECV,7E000F81000631024E363030302D56523238F2
06-29-2025 17:34:20.279,3,RECV,7E000F81000121024E313030302D3439564E0D
06-29-2025 17:34:20.279,4,RECV,7E000F81000630024E363030312D50464751D6
06-29-2025 17:34:20.327,5,RECV,7E000F81000121024E313030312D334F504704
06-29-2025 17:34:20.327,6,RECV,7E000F8100022B024E323030322D3136334C2A
06-29-2025 17:34:20.328,7,RECV,7E000F8100052C024E353030332D4A453754EE
06-29-2025 17:34:20.338,8,RECV,7E000F81000121024E313030322D4C304A59FD
06-29-2025 17:34:20.378,9,RECV,7E000F8100052C024E353030342D514A4355D4
06-29-2025 17:34:20.423,10,RECV,7E000F81000121024E313030332D4D544F51DA
06-29-2025 17:34:20.428,11,RECV,7E000F8100052C024E353030352D4431454FFD
06-29-2025 17:34:20.428,12,RECV,7E000F81000121024E313030342D524F4F43E7
06-29-2025 17:34:20.428,13,RECV,7E000F8100052C024E353030362D3059443305
06-29-2025 17:34:20.428,14,RECV,7E000F81000121024E313030352D50465844E7
06-29-2025 17:34:20.478,15,RECV,7E000F8100052C024E353030372D4D493257E5
06-29-2025 17:34:20.478,16,RECV,7E000F81000121024E313030362D51394B4DF6
06-29-2025 17:34:20.528,17,RECV,7E000F8100052C024E353030382D4E305947E5
06-29-2025 17:34:20.528,18,RECV,7E000F8100022A024E323030382D455A5036E6
06-29-2025 17:34:20.528,19,RECV,7E000F81000121024E313030372D4C485246EB
06-29-2025 17:34:20.528,20,RECV,7E000F8100052C024E353030392D3045365700
06-29-2025 17:34:20.528,21,RECV,7E000F8100022A024E323030392D55544731E9
06-29-2025 17:34:20.528,22,RECV,7E000F81000121024E313030382D59354C4AF2
06-29-2025 17:34:20.578,23,RECV,7E000F8100052C024E353031302D373151430E
06-29-2025 17:34:20.589,24,RECV,7E000F8100022A024E323031302D4651333414
06-29-2025 17:34:20.590,25,RECV,7E000F81000121024E313030392D3650335804
06-29-2025 17:34:20.590,26,RECV,7E000F8100052C024E353031312D4F444349EA
06-29-2025 17:34:20.590,27,RECV,7E000F81000630024E363031312D5742373003
06-29-2025 17:34:20.590,28,RECV,7E000F81000121024E313031302D53544D44E5
