timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 03:12:56.499,2026-03-04 03:12:49.000,N6000-TZ2V,1023.721
2026-03-04 03:12:56.500,2026-03-04 03:12:50.011,N6001-R5QM,13.721
2026-03-04 03:12:56.500,2026-03-04 03:12:50.023,N6002-3CBO,1.721
2026-03-04 03:12:56.538,2026-03-04 03:12:50.034,N6003-ISXV,28.721
2026-03-04 03:12:56.539,2026-03-04 03:12:50.045,N6004-XSYU,18.721
2026-03-04 03:12:56.549,2026-03-04 03:12:50.056,N6005-G7N5,17.721
2026-03-04 03:12:56.549,2026-03-04 03:12:50.066,N6006-OGA0,7.721
2026-03-04 03:12:56.570,2026-03-04 03:12:50.077,N6007-RZZV,17.721
2026-03-04 03:12:56.621,2026-03-04 03:12:50.088,N6008-ZS49,57.721
2026-03-04 03:12:56.621,2026-03-04 03:12:50.099,N6009-88UE,46.721
2026-03-04 03:12:56.622,2026-03-04 03:12:50.110,N6010-VPFL,36.721
2026-03-04 03:12:56.713,2026-03-04 03:12:50.132,N6012-9H27,105.721
2026-03-04 03:12:56.714,2026-03-04 03:12:50.143,N6013-Z6KC,95.721
2026-03-04 03:12:56.714,2026-03-04 03:12:50.154,N6014-NW1J,84.721
2026-03-04 03:12:56.715,2026-03-04 03:12:50.165,N6015-3OLE,74.721
2026-03-04 03:12:56.715,2026-03-04 03:12:50.176,N6016-NTH8,63.721
2026-03-04 03:12:56.715,2026-03-04 03:12:50.186,N6017-MIGU,53.721
2026-03-04 03:12:56.716,2026-03-04 03:12:50.197,N6018-17J0,43.721
2026-03-04 03:12:56.716,2026-03-04 03:12:50.208,N6019-KQ6K,32.721
2026-03-04 03:12:56.716,2026-03-04 03:12:50.220,N6020-VZEU,20.721
2026-03-04 03:12:56.808,2026-03-04 03:12:50.231,N6021-T7UH,101.721
2026-03-04 03:12:56.808,2026-03-04 03:12:50.242,N6022-GH9G,90.721
2026-03-04 03:12:56.809,2026-03-04 03:12:50.253,N6023-0BSN,80.721
2026-03-04 03:12:56.809,2026-03-04 03:12:50.264,N6024-Z3D5,69.721
2026-03-04 03:12:56.810,2026-03-04 03:12:50.275,N6025-Z6DE,59.721
2026-03-04 03:12:56.810,2026-03-04 03:12:50.286,N6026-2D47,48.721
2026-03-04 03:12:56.810,2026-03-04 03:12:50.297,N6027-FIE0,37.721
2026-03-04 03:12:56.811,2026-03-04 03:12:50.308,N6028-USIM,27.721
2026-03-04 03:12:56.811,2026-03-04 03:12:50.319,N6029-488D,16.721
2026-03-04 03:12:56.912,2026-03-04 03:12:50.331,N6030-Y9R3,105.721
2026-03-04 03:12:56.913,2026-03-04 03:12:50.342,N6031-VDVY,95.721
2026-03-04 03:12:56.913,2026-03-04 03:12:50.353,N6032-D784,84.721
2026-03-04 03:12:56.913,2026-03-04 03:12:50.364,N6033-YXIO,73.721
2026-03-04 03:12:56.914,2026-03-04 03:12:50.387,N6035-E66B,51.721
2026-03-04 03:12:56.914,2026-03-04 03:12:50.398,N6036-XQGQ,40.721
2026-03-04 03:12:56.915,2026-03-04 03:12:50.409,N6037-6HD2,30.721
2026-03-04 03:12:56.915,2026-03-04 03:12:50.421,N6038-MYOT,18.721
2026-03-04 03:12:57.016,2026-03-04 03:12:50.432,N6039-A2BO,108.721
2026-03-04 03:12:57.017,2026-03-04 03:12:50.443,N6040-0KDI,98.721
2026-03-04 03:12:57.017,2026-03-04 03:12:50.454,N6041-QP12,87.721
2026-03-04 03:12:57.017,2026-03-04 03:12:50.466,N6042-8M1P,75.721
2026-03-04 03:12:57.018,2026-03-04 03:12:50.477,N6043-N04S,65.721
2026-03-04 03:12:57.018,2026-03-04 03:12:50.488,N6044-ZWYX,54.721
2026-03-04 03:12:57.018,2026-03-04 03:12:50.500,N6045-SWL1,42.721
2026-03-04 03:12:57.019,2026-03-04 03:12:50.511,N6046-CP6L,32.721
2026-03-04 03:12:57.019,2026-03-04 03:12:50.522,N6047-TEH4,21.721
2026-03-04 03:12:57.110,2026-03-04 03:12:50.533,N6048-XKOC,101.721
2026-03-04 03:12:57.110,2026-03-04 03:12:50.544,N6049-HZMN,90.721
2026-03-04 03:12:57.111,2026-03-04 03:12:50.556,N6050-IAH8,79.721
2026-03-04 03:12:57.111,2026-03-04 03:12:50.567,N6051-TESZ,68.721
2026-03-04 03:12:57.112,2026-03-04 03:12:50.578,N6052-GNAM,58.721
2026-03-04 03:12:57.112,2026-03-04 03:12:50.589,N6053-Q9VN,47.721
2026-03-04 03:12:57.112,2026-03-04 03:12:50.601,N6054-XS39,35.721
2026-03-04 03:12:57.113,2026-03-04 03:12:50.612,N6055-UP5B,25.721
2026-03-04 03:12:57.134,2026-03-04 03:12:50.623,N6056-1W7W,35.721
2026-03-04 03:12:57.152,2026-03-04 03:12:50.635,N6057-U9TS,41.721
2026-03-04 03:12:57.563,2026-03-04 03:12:51.031,N6092-9UZJ,56.721
2026-03-04 03:12:57.563,2026-03-04 03:12:51.042,N6093-IV40,45.721
2026-03-04 03:12:57.564,2026-03-04 03:12:51.054,N6094-24KU,34.721
2026-03-04 03:12:57.585,2026-03-04 03:12:51.076,N6096-ZP8Q,33.721
2026-03-04 03:12:57.585,2026-03-04 03:12:51.087,N6097-0EV7,22.721
2026-03-04 03:12:57.841,2026-03-04 03:12:51.336,N6119-UYAS,29.721
2026-03-04 03:12:57.892,2026-03-04 03:12:51.414,N6126-DMOC,2.721
2026-03-04 03:12:57.991,2026-03-04 03:12:51.425,N6127-HE9C,90.721
2026-03-04 03:12:57.992,2026-03-04 03:12:51.437,N6128-S6MR,79.721
2026-03-04 03:12:57.992,2026-03-04 03:12:51.448,N6129-4AN0,68.721
2026-03-04 03:12:57.992,2026-03-04 03:12:51.459,N6130-S61N,57.721
2026-03-04 03:12:58.042,2026-03-04 03:12:51.538,N6137-PWQ2,28.721
2026-03-04 03:12:58.092,2026-03-04 03:12:51.561,N6139-AVKE,55.721
2026-03-04 03:12:58.093,2026-03-04 03:12:51.617,N6144-ZHT8,0.721
2026-03-04 03:12:58.154,2026-03-04 03:12:51.628,N6145-ZGDT,50.721
2026-03-04 03:12:58.196,2026-03-04 03:12:51.684,N6150-LEKZ,36.721
2026-03-04 03:12:58.292,2026-03-04 03:12:51.775,N6158-1EFO,41.721
2026-03-04 03:12:58.385,2026-03-04 03:12:51.888,N6168-3XU8,21.721
2026-03-04 03:12:58.455,2026-03-04 03:12:51.899,N6169-A7DK,80.721
2026-03-04 03:12:58.455,2026-03-04 03:12:51.910,N6170-05BO,69.721
2026-03-04 03:12:58.455,2026-03-04 03:12:51.922,N6171-LOT1,57.721
2026-03-04 03:12:58.456,2026-03-04 03:12:51.933,N6172-1PZZ,47.721
2026-03-04 03:12:58.456,2026-03-04 03:12:51.944,N6173-VQSQ,36.721
2026-03-04 03:12:58.643,2026-03-04 03:12:52.102,N6187-VN4W,65.721
2026-03-04 03:12:58.643,2026-03-04 03:12:52.113,N6188-6IQM,54.721
2026-03-04 03:12:58.644,2026-03-04 03:12:52.125,N6189-E95F,43.721
2026-03-04 03:12:58.743,2026-03-04 03:12:52.170,N6193-MVGV,97.721
2026-03-04 03:12:58.743,2026-03-04 03:12:52.182,N6194-KIZH,85.721
2026-03-04 03:12:58.744,2026-03-04 03:12:52.193,N6195-FYNK,75.721
2026-03-04 03:12:58.744,2026-03-04 03:12:52.204,N6196-2OZP,64.721
2026-03-04 03:12:58.744,2026-03-04 03:12:52.216,N6197-KMQ9,52.721
