timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 03:19:21.445,2026-03-04 03:19:21.382,N2000-CCBD,59.884
2026-03-04 03:19:21.546,2026-03-04 03:19:21.483,N2001-GD6A,59.884
2026-03-04 03:19:21.646,2026-03-04 03:19:21.585,N2002-BGCJ,57.884
2026-03-04 03:19:21.746,2026-03-04 03:19:21.686,N2003-1FGD,56.884
2026-03-04 03:19:21.846,2026-03-04 03:19:21.787,N2004-22C6,55.884
2026-03-04 03:19:21.946,2026-03-04 03:19:21.888,N2005-H784,54.884
2026-03-04 03:19:22.047,2026-03-04 03:19:21.990,N2006-5795,53.884
2026-03-04 03:19:22.147,2026-03-04 03:19:22.091,N2007-DCA7,52.884
2026-03-04 03:19:22.247,2026-03-04 03:19:22.192,N2008-0J7C,51.884
2026-03-04 03:19:22.347,2026-03-04 03:19:22.293,N2009-G3D0,50.884
2026-03-04 03:19:22.448,2026-03-04 03:19:22.394,N2010-A9II,50.884
2026-03-04 03:19:22.548,2026-03-04 03:19:22.496,N2011-IG9A,48.884
2026-03-04 03:19:22.648,2026-03-04 03:19:22.597,N2012-4I33,47.884
2026-03-04 03:19:22.748,2026-03-04 03:19:22.698,N2013-2ECA,46.884
2026-03-04 03:19:22.848,2026-03-04 03:19:22.799,N2014-EH6A,45.884
2026-03-04 03:19:22.949,2026-03-04 03:19:22.901,N2015-A9GI,44.884
2026-03-04 03:19:23.049,2026-03-04 03:19:22.002,N2016-JDEG,1043.884
2026-03-04 03:19:23.149,2026-03-04 03:19:23.103,N2017-CBB4,42.884
2026-03-04 03:19:23.249,2026-03-04 03:19:23.204,N2018-124B,41.884
2026-03-04 03:19:23.349,2026-03-04 03:19:23.305,N2019-6HDG,40.884
2026-03-04 03:19:23.450,2026-03-04 03:19:23.407,N2020-E01H,39.884
2026-03-04 03:19:23.550,2026-03-04 03:19:23.508,N2021-498A,38.884
2026-03-04 03:19:23.650,2026-03-04 03:19:23.609,N2022-CJ8F,37.884
2026-03-04 03:19:23.750,2026-03-04 03:19:23.710,N2023-G2BI,36.884
2026-03-04 03:19:23.851,2026-03-04 03:19:23.812,N2024-F4JA,35.884
2026-03-04 03:19:23.951,2026-03-04 03:19:23.913,N2025-HIE9,34.884
2026-03-04 03:19:24.051,2026-03-04 03:19:23.014,N2026-0AJ6,1033.884
2026-03-04 03:19:24.151,2026-03-04 03:19:24.115,N2027-EH07,32.884
2026-03-04 03:19:24.251,2026-03-04 03:19:24.216,N2028-G06C,31.884
2026-03-04 03:19:24.352,2026-03-04 03:19:24.318,N2029-D382,30.884
2026-03-04 03:19:24.452,2026-03-04 03:19:24.419,N2030-A815,29.884
2026-03-04 03:19:24.552,2026-03-04 03:19:24.520,N2031-J82C,28.884
2026-03-04 03:19:24.652,2026-03-04 03:19:24.622,N2032-9C7B,26.884
2026-03-04 03:19:24.752,2026-03-04 03:19:24.723,N2033-I761,25.884
2026-03-04 03:19:24.853,2026-03-04 03:19:24.825,N2034-0HJ7,24.884
2026-03-04 03:19:24.953,2026-03-04 03:19:24.926,N2035-A9F4,23.884
2026-03-04 03:19:25.053,2026-03-04 03:19:25.027,N2036-136G,22.884
2026-03-04 03:19:25.153,2026-03-04 03:19:25.128,N2037-G4J4,21.884
2026-03-04 03:19:25.698,2026-03-04 03:19:25.230,N2038-GJGI,464.884
2026-03-04 03:19:25.699,2026-03-04 03:19:25.331,N2039-CBBJ,364.884
2026-03-04 03:19:25.699,2026-03-04 03:19:25.432,N2040-A17H,263.884
2026-03-04 03:19:25.699,2026-03-04 03:19:25.534,N2041-91DA,161.884
2026-03-04 03:19:25.699,2026-03-04 03:19:25.635,N2042-25FD,60.884
2026-03-04 03:19:25.805,2026-03-04 03:19:25.736,N2043-D5FA,65.884
2026-03-04 03:19:25.905,2026-03-04 03:19:25.838,N2044-051G,63.884
2026-03-04 03:19:25.975,2026-03-04 03:19:25.939,N2045-2DFA,32.884
2026-03-04 03:19:26.105,2026-03-04 03:19:26.040,N2046-5C1I,61.884
2026-03-04 03:19:26.205,2026-03-04 03:19:26.142,N2047-F45C,59.884
2026-03-04 03:19:26.306,2026-03-04 03:19:26.243,N2048-42EF,59.884
2026-03-04 03:19:26.406,2026-03-04 03:19:26.344,N2049-27AA,58.884
2026-03-04 03:19:26.506,2026-03-04 03:19:26.446,N2050-J173,56.884
2026-03-04 03:19:26.606,2026-03-04 03:19:26.547,N2051-3I8E,55.884
2026-03-04 03:19:26.706,2026-03-04 03:19:26.649,N2052-1J2F,53.884
2026-03-04 03:19:26.806,2026-03-04 03:19:26.750,N2053-FJ59,52.884
2026-03-04 03:19:26.907,2026-03-04 03:19:26.851,N2054-D62F,52.884
2026-03-04 03:19:27.007,2026-03-04 03:19:26.953,N2055-8E3B,50.884
2026-03-04 03:19:27.107,2026-03-04 03:19:27.054,N2056-JF5B,49.884
2026-03-04 03:19:27.208,2026-03-04 03:19:27.155,N2057-IA04,49.884
2026-03-04 03:19:27.308,2026-03-04 03:19:27.257,N2058-D0F5,47.884
2026-03-04 03:19:27.408,2026-03-04 03:19:27.358,N2059-5F17,46.884
