timestamp_sink,timestamp_node,payload,delay_ms
2026-03-14 03:49:12.391,2026-03-14 03:49:12.351,N5000-357D,40.000
2026-03-14 03:49:12.491,2026-03-14 03:49:12.433,N5001-EF9B,58.000
2026-03-14 03:49:12.541,2026-03-14 03:49:12.514,N5002-9G9E,27.000
2026-03-14 03:49:12.641,2026-03-14 03:49:12.596,N5003-D9EC,45.000
2026-03-14 03:49:12.742,2026-03-14 03:49:12.678,N5004-6653,64.000
2026-03-14 03:49:12.792,2026-03-14 03:49:12.759,N5005-05CD,33.000
2026-03-14 03:49:12.893,2026-03-14 03:49:12.841,N5006-E4F5,52.000
2026-03-14 03:49:12.954,2026-03-14 03:49:12.923,N5007-EHB8,31.000
2026-03-14 03:49:13.044,2026-03-14 03:49:12.004,N5008-87F9,1040.000
2026-03-14 03:49:13.144,2026-03-14 03:49:13.086,N5009-82FC,58.000
2026-03-14 03:49:13.195,2026-03-14 03:49:13.167,N5010-6FG0,28.000
2026-03-14 03:49:13.295,2026-03-14 03:49:13.249,N5011-BA3B,46.000
2026-03-14 03:49:13.396,2026-03-14 03:49:13.330,N5012-2HD0,66.000
2026-03-14 03:49:13.446,2026-03-14 03:49:13.412,N5013-FHCA,34.000
2026-03-14 03:49:13.546,2026-03-14 03:49:13.494,N5014-E2F8,52.000
2026-03-14 03:49:13.597,2026-03-14 03:49:13.575,N5015-04DD,22.000
2026-03-14 03:49:13.697,2026-03-14 03:49:13.657,N5016-CF06,40.000
2026-03-14 03:49:13.798,2026-03-14 03:49:13.738,N5017-JJ1J,60.000
2026-03-14 03:49:13.848,2026-03-14 03:49:13.820,N5018-9JA4,28.000
2026-03-14 03:49:13.948,2026-03-14 03:49:13.902,N5019-G1E1,46.000
2026-03-14 03:49:14.049,2026-03-14 03:49:13.983,N5020-8304,66.000
2026-03-14 03:49:14.098,2026-03-14 03:49:14.065,N5021-187J,33.000
2026-03-14 03:49:14.199,2026-03-14 03:49:14.146,N5022-4I07,53.000
2026-03-14 03:49:14.249,2026-03-14 03:49:14.228,N5023-GIBC,21.000
2026-03-14 03:49:14.350,2026-03-14 03:49:14.310,N5024-1E4B,40.000
2026-03-14 03:49:14.450,2026-03-14 03:49:14.391,N5025-IFEG,59.000
2026-03-14 03:49:14.500,2026-03-14 03:49:14.473,N5026-G8H0,27.000
2026-03-14 03:49:14.601,2026-03-14 03:49:14.554,N5027-H625,47.000
2026-03-14 03:49:14.701,2026-03-14 03:49:14.636,N5028-7G12,65.000
2026-03-14 03:49:14.751,2026-03-14 03:49:14.717,N5029-G1A2,34.000
2026-03-14 03:49:14.852,2026-03-14 03:49:14.799,N5030-39EE,53.000
2026-03-14 03:49:14.902,2026-03-14 03:49:14.881,N5031-C0I8,21.000
2026-03-14 03:49:15.002,2026-03-14 03:49:14.962,N5032-IGCI,40.000
2026-03-14 03:49:15.102,2026-03-14 03:49:15.044,N5033-J0EC,58.000
2026-03-14 03:49:15.153,2026-03-14 03:49:15.125,N5034-2D2J,28.000
2026-03-14 03:49:15.253,2026-03-14 03:49:15.207,N5035-J2H5,46.000
2026-03-14 03:49:15.334,2026-03-14 03:49:15.288,N5036-00C5,46.000
2026-03-14 03:49:15.404,2026-03-14 03:49:15.370,N5037-1D4J,34.000
2026-03-14 03:49:15.504,2026-03-14 03:49:15.452,N5038-03DJ,52.000
2026-03-14 03:49:15.604,2026-03-14 03:49:15.533,N5039-H92J,71.000
2026-03-14 03:49:15.654,2026-03-14 03:49:15.615,N5040-G49D,39.000
2026-03-14 03:49:15.755,2026-03-14 03:49:15.696,N5041-IEEH,59.000
2026-03-14 03:49:15.805,2026-03-14 03:49:15.778,N5042-2495,27.000
2026-03-14 03:49:15.905,2026-03-14 03:49:15.859,N5043-0766,46.000
2026-03-14 03:49:15.955,2026-03-14 03:49:15.941,N5044-FGF7,14.000
2026-03-14 03:49:16.057,2026-03-14 03:49:16.023,N5045-84D2,34.000
2026-03-14 03:49:16.157,2026-03-14 03:49:16.104,N5046-C798,53.000
2026-03-14 03:49:16.257,2026-03-14 03:49:16.186,N5047-1IE1,71.000
2026-03-14 03:49:16.307,2026-03-14 03:49:16.267,N5048-FDE3,40.000
2026-03-14 03:49:16.407,2026-03-14 03:49:16.349,N5049-F34C,58.000
2026-03-14 03:49:16.458,2026-03-14 03:49:16.430,N5050-50FH,28.000
2026-03-14 03:49:16.558,2026-03-14 03:49:16.512,N5051-0688,46.000
2026-03-14 03:49:16.659,2026-03-14 03:49:16.594,N5052-1A1I,65.000
2026-03-14 03:49:16.709,2026-03-14 03:49:16.675,N5053-GBII,34.000
2026-03-14 03:49:16.809,2026-03-14 03:49:16.757,N5054-441C,52.000
2026-03-14 03:49:16.869,2026-03-14 03:49:16.838,N5055-451I,31.000
2026-03-14 03:49:16.960,2026-03-14 03:49:16.920,N5056-JCB1,40.000
2026-03-14 03:49:17.061,2026-03-14 03:49:16.001,N5057-D64B,1060.000
