timestamp_sink,timestamp_node,payload,delay_ms
2026-03-14 03:45:02.554,2026-03-14 03:45:02.520,N1000-2C5C,34.000
2026-03-14 03:45:02.603,2026-03-14 03:45:02.582,N1001-JF37,21.000
2026-03-14 03:45:02.704,2026-03-14 03:45:02.643,N1002-08D0,61.000
2026-03-14 03:45:02.754,2026-03-14 03:45:02.704,N1003-D525,50.000
2026-03-14 03:45:02.804,2026-03-14 03:45:02.765,N1004-CF63,39.000
2026-03-14 03:45:02.855,2026-03-14 03:45:02.826,N1005-77G7,29.000
2026-03-14 03:45:02.925,2026-03-14 03:45:02.887,N1006-2D70,38.000
2026-03-14 03:45:03.005,2026-03-14 03:45:02.947,N1007-FDC2,58.000
2026-03-14 03:45:03.055,2026-03-14 03:45:03.008,N1008-3510,47.000
2026-03-14 03:45:03.106,2026-03-14 03:45:03.069,N1009-2331,37.000
2026-03-14 03:45:03.156,2026-03-14 03:45:03.130,N1010-8BB6,26.000
2026-03-14 03:45:03.227,2026-03-14 03:45:03.191,N1011-A18E,36.000
2026-03-14 03:45:03.307,2026-03-14 03:45:03.251,N1012-CI0F,56.000
2026-03-14 03:45:03.365,2026-03-14 03:45:03.312,N1013-8F6J,53.000
2026-03-14 03:45:03.407,2026-03-14 03:45:03.373,N1014-4B6B,34.000
2026-03-14 03:45:03.468,2026-03-14 03:45:03.434,N1015-7AB7,34.000
2026-03-14 03:45:03.558,2026-03-14 03:45:03.495,N1016-5457,63.000
2026-03-14 03:45:03.608,2026-03-14 03:45:03.555,N1017-BE53,53.000
2026-03-14 03:45:03.658,2026-03-14 03:45:03.616,N1018-7262,42.000
2026-03-14 03:45:03.708,2026-03-14 03:45:03.677,N1019-3GAJ,31.000
2026-03-14 03:45:03.769,2026-03-14 03:45:03.739,N1020-8G5E,30.000
2026-03-14 03:45:03.859,2026-03-14 03:45:03.800,N1021-69I1,59.000
2026-03-14 03:45:03.909,2026-03-14 03:45:03.861,N1022-HA08,48.000
2026-03-14 03:45:03.959,2026-03-14 03:45:03.922,N1023-FI26,37.000
2026-03-14 03:45:04.010,2026-03-14 03:45:03.984,N1024-G4HD,26.000
2026-03-14 03:45:04.110,2026-03-14 03:45:04.045,N1025-G76E,65.000
2026-03-14 03:45:04.161,2026-03-14 03:45:04.106,N1026-AA92,55.000
2026-03-14 03:45:04.211,2026-03-14 03:45:04.167,N1027-6562,44.000
2026-03-14 03:45:04.261,2026-03-14 03:45:04.229,N1028-720E,32.000
2026-03-14 03:45:04.311,2026-03-14 03:45:04.290,N1029-D9J5,21.000
2026-03-14 03:45:04.412,2026-03-14 03:45:04.351,N1030-6536,61.000
2026-03-14 03:45:04.462,2026-03-14 03:45:04.412,N1031-650E,50.000
2026-03-14 03:45:04.512,2026-03-14 03:45:04.474,N1032-F98F,38.000
2026-03-14 03:45:04.562,2026-03-14 03:45:04.535,N1033-61DJ,27.000
2026-03-14 03:45:04.634,2026-03-14 03:45:04.596,N1034-GD8I,38.000
2026-03-14 03:45:04.713,2026-03-14 03:45:04.657,N1035-0GH8,56.000
2026-03-14 03:45:04.763,2026-03-14 03:45:04.719,N1036-5ECG,44.000
2026-03-14 03:45:04.814,2026-03-14 03:45:04.780,N1037-0649,34.000
2026-03-14 03:45:04.874,2026-03-14 03:45:04.841,N1038-GIEG,33.000
2026-03-14 03:45:04.935,2026-03-14 03:45:04.902,N1039-6GBE,33.000
2026-03-14 03:45:05.014,2026-03-14 03:45:04.964,N1040-H16J,50.000
2026-03-14 03:45:05.065,2026-03-14 03:45:05.025,N1041-7153,40.000
