timestamp_sink,timestamp_node,payload,delay_ms
2026-03-14 03:34:58.390,2026-03-14 03:34:58.269,N1000-BJH0,121.000
2026-03-14 03:34:58.392,2026-03-14 03:34:58.275,N1001-AI24,117.000
2026-03-14 03:34:58.392,2026-03-14 03:34:58.282,N1002-J1F8,110.000
2026-03-14 03:34:58.393,2026-03-14 03:34:58.295,N1004-9F52,98.000
2026-03-14 03:34:58.393,2026-03-14 03:34:58.302,N1005-C2I4,91.000
2026-03-14 03:34:58.393,2026-03-14 03:34:58.321,N1008-EFBC,72.000
2026-03-14 03:34:58.485,2026-03-14 03:34:58.342,N1011-38HI,143.000
2026-03-14 03:34:58.487,2026-03-14 03:34:58.399,N1020-A2A9,88.000
2026-03-14 03:34:58.488,2026-03-14 03:34:58.405,N1021-C018,83.000
2026-03-14 03:34:58.488,2026-03-14 03:34:58.411,N1022-1EE1,77.000
2026-03-14 03:34:58.488,2026-03-14 03:34:58.418,N1023-G0J1,70.000
2026-03-14 03:34:58.540,2026-03-14 03:34:58.424,N1024-IA68,116.000
