timestamp_sink,timestamp_node,payload,delay_ms
2026-03-14 03:54:43.322,2026-03-14 03:54:43.290,N4001-3FH8,32.000
2026-03-14 03:54:43.522,2026-03-14 03:54:43.492,N4003-6D58,30.000
2026-03-14 03:54:43.622,2026-03-14 03:54:43.593,N4004-H04J,29.000
2026-03-14 03:54:43.745,2026-03-14 03:54:43.694,N4005-080D,51.000
2026-03-14 03:54:43.834,2026-03-14 03:54:43.795,N4006-40CG,39.000
2026-03-14 03:54:43.934,2026-03-14 03:54:43.896,N4007-DDD9,38.000
2026-03-14 03:54:44.035,2026-03-14 03:54:43.998,N4008-7B64,37.000
2026-03-14 03:54:44.136,2026-03-14 03:54:44.099,N4009-1DE1,37.000
2026-03-14 03:54:44.236,2026-03-14 03:54:44.200,N4010-AGGB,36.000
2026-03-14 03:54:44.358,2026-03-14 03:54:44.301,N4011-GB25,57.000
2026-03-14 03:54:44.438,2026-03-14 03:54:44.402,N4012-78DF,36.000
2026-03-14 03:54:44.548,2026-03-14 03:54:44.504,N4013-17GG,44.000
2026-03-14 03:54:44.639,2026-03-14 03:54:44.605,N4014-781C,34.000
2026-03-14 03:54:44.750,2026-03-14 03:54:44.706,N4015-J951,44.000
2026-03-14 03:54:44.839,2026-03-14 03:54:44.808,N4016-DE0G,31.000
2026-03-14 03:54:44.964,2026-03-14 03:54:44.909,N4017-297B,55.000
2026-03-14 03:54:45.030,2026-03-14 03:54:45.010,N4018-30E6,20.000
2026-03-14 03:54:45.162,2026-03-14 03:54:45.111,N4019-HA34,51.000
2026-03-14 03:54:45.231,2026-03-14 03:54:45.213,N4020-455A,18.000
2026-03-14 03:54:45.343,2026-03-14 03:54:45.314,N4021-1FC8,29.000
2026-03-14 03:54:45.483,2026-03-14 03:54:45.415,N4022-7J7E,68.000
2026-03-14 03:54:45.533,2026-03-14 03:54:45.516,N4023-AIH5,17.000
2026-03-14 03:54:45.655,2026-03-14 03:54:45.618,N4024-65GJ,37.000
2026-03-14 03:54:45.784,2026-03-14 03:54:45.719,N4025-91AI,65.000
2026-03-14 03:54:45.885,2026-03-14 03:54:45.820,N4026-JEI5,65.000
2026-03-14 03:54:45.966,2026-03-14 03:54:45.922,N4027-460H,44.000
2026-03-14 03:54:46.085,2026-03-14 03:54:46.032,N4028-CHE9,53.000
2026-03-14 03:54:46.186,2026-03-14 03:54:46.133,N4029-5IF1,53.000
2026-03-14 03:54:46.267,2026-03-14 03:54:46.235,N4030-5BIE,32.000
2026-03-14 03:54:46.386,2026-03-14 03:54:46.336,N4031-0FBC,50.000
