timestamp_sink,timestamp_node,payload,delay_ms
2026-03-14 03:49:12.392,2026-03-14 03:49:12.352,N6000-QNVB,40.000
2026-03-14 03:49:12.491,2026-03-14 03:49:12.434,N6001-6AW9,57.000
2026-03-14 03:49:12.542,2026-03-14 03:49:12.516,N6002-1YO7,26.000
2026-03-14 03:49:12.642,2026-03-14 03:49:12.598,N6003-DICU,44.000
2026-03-14 03:49:12.743,2026-03-14 03:49:12.679,N6004-G48H,64.000
2026-03-14 03:49:12.793,2026-03-14 03:49:12.761,N6005-H95T,32.000
2026-03-14 03:49:12.894,2026-03-14 03:49:12.843,N6006-Y9BS,51.000
2026-03-14 03:49:12.954,2026-03-14 03:49:12.925,N6007-CJE7,29.000
2026-03-14 03:49:13.044,2026-03-14 03:49:12.006,N6008-OK1V,1038.000
2026-03-14 03:49:13.145,2026-03-14 03:49:13.088,N6009-MI6S,57.000
2026-03-14 03:49:13.195,2026-03-14 03:49:13.170,N6010-GVOT,25.000
2026-03-14 03:49:13.295,2026-03-14 03:49:13.252,N6011-ZSY1,43.000
2026-03-14 03:49:13.396,2026-03-14 03:49:13.334,N6012-7D9D,62.000
2026-03-14 03:49:13.446,2026-03-14 03:49:13.415,N6013-NR7E,31.000
2026-03-14 03:49:13.546,2026-03-14 03:49:13.497,N6014-780Y,49.000
2026-03-14 03:49:13.607,2026-03-14 03:49:13.579,N6015-GL0E,28.000
2026-03-14 03:49:13.697,2026-03-14 03:49:13.660,N6016-N3KT,37.000
2026-03-14 03:49:13.798,2026-03-14 03:49:13.742,N6017-920F,56.000
2026-03-14 03:49:13.848,2026-03-14 03:49:13.824,N6018-RBXH,24.000
2026-03-14 03:49:13.948,2026-03-14 03:49:13.906,N6019-FG61,42.000
2026-03-14 03:49:14.049,2026-03-14 03:49:13.987,N6020-63C4,62.000
2026-03-14 03:49:14.099,2026-03-14 03:49:14.069,N6021-LB1P,30.000
2026-03-14 03:49:14.199,2026-03-14 03:49:14.151,N6022-34H4,48.000
2026-03-14 03:49:14.280,2026-03-14 03:49:14.233,N6023-42Y7,47.000
2026-03-14 03:49:14.350,2026-03-14 03:49:14.314,N6024-Y5GS,36.000
2026-03-14 03:49:14.450,2026-03-14 03:49:14.396,N6025-FSSG,54.000
2026-03-14 03:49:14.500,2026-03-14 03:49:14.478,N6026-93GR,22.000
2026-03-14 03:49:14.601,2026-03-14 03:49:14.560,N6027-MZOI,41.000
2026-03-14 03:49:14.702,2026-03-14 03:49:14.641,N6028-4OFT,61.000
2026-03-14 03:49:14.751,2026-03-14 03:49:14.723,N6029-898Z,28.000
2026-03-14 03:49:14.852,2026-03-14 03:49:14.805,N6030-M9Y1,47.000
2026-03-14 03:49:14.902,2026-03-14 03:49:14.887,N6031-JFK0,15.000
2026-03-14 03:49:15.002,2026-03-14 03:49:14.968,N6032-28KG,34.000
2026-03-14 03:49:15.103,2026-03-14 03:49:15.050,N6033-JK8W,53.000
2026-03-14 03:49:15.203,2026-03-14 03:49:15.132,N6034-LE5D,71.000
2026-03-14 03:49:15.253,2026-03-14 03:49:15.214,N6035-0EF0,39.000
2026-03-14 03:49:15.346,2026-03-14 03:49:15.295,N6036-YXC4,51.000
2026-03-14 03:49:15.404,2026-03-14 03:49:15.377,N6037-JU67,27.000
2026-03-14 03:49:15.504,2026-03-14 03:49:15.459,N6038-E1HE,45.000
2026-03-14 03:49:15.604,2026-03-14 03:49:15.541,N6039-LZQ5,63.000
2026-03-14 03:49:15.654,2026-03-14 03:49:15.623,N6040-BH1P,31.000
2026-03-14 03:49:15.755,2026-03-14 03:49:15.704,N6041-B3J4,51.000
2026-03-14 03:49:15.855,2026-03-14 03:49:15.786,N6042-SO9G,69.000
2026-03-14 03:49:15.906,2026-03-14 03:49:15.868,N6043-EVRP,38.000
2026-03-14 03:49:16.006,2026-03-14 03:49:15.949,N6044-14I4,57.000
2026-03-14 03:49:16.057,2026-03-14 03:49:16.031,N6045-AC5A,26.000
2026-03-14 03:49:16.157,2026-03-14 03:49:16.113,N6046-8NKD,44.000
2026-03-14 03:49:16.257,2026-03-14 03:49:16.195,N6047-EWEZ,62.000
2026-03-14 03:49:16.307,2026-03-14 03:49:16.276,N6048-2VS9,31.000
2026-03-14 03:49:16.408,2026-03-14 03:49:16.358,N6049-XF5B,50.000
2026-03-14 03:49:16.469,2026-03-14 03:49:16.440,N6050-OC9J,29.000
2026-03-14 03:49:16.560,2026-03-14 03:49:16.522,N6051-QT5H,38.000
2026-03-14 03:49:16.659,2026-03-14 03:49:16.603,N6052-2YK7,56.000
2026-03-14 03:49:16.711,2026-03-14 03:49:16.685,N6053-U6QB,26.000
2026-03-14 03:49:16.809,2026-03-14 03:49:16.767,N6054-3EPH,42.000
2026-03-14 03:49:16.869,2026-03-14 03:49:16.848,N6055-M7Z7,21.000
2026-03-14 03:49:16.960,2026-03-14 03:49:16.930,N6056-33PZ,30.000
2026-03-14 03:49:17.061,2026-03-14 03:49:17.012,N6057-3RTJ,49.000
2026-03-14 03:49:17.122,2026-03-14 03:49:17.093,N6058-JUR2,29.000
2026-03-14 03:49:17.211,2026-03-14 03:49:17.175,N6059-2SR1,36.000
2026-03-14 03:49:17.317,2026-03-14 03:49:17.257,N6060-AKUM,60.000
2026-03-14 03:49:17.362,2026-03-14 03:49:17.339,N6061-ACMG,23.000
2026-03-14 03:49:17.468,2026-03-14 03:49:17.421,N6062-GBAD,47.000
2026-03-14 03:49:17.563,2026-03-14 03:49:17.505,N6063-R72L,58.000
2026-03-14 03:49:17.620,2026-03-14 03:49:17.586,N6064-7X2O,34.000
2026-03-14 03:49:17.714,2026-03-14 03:49:17.668,N6065-DC7X,46.000
2026-03-14 03:49:17.794,2026-03-14 03:49:17.750,N6066-3NUB,44.000
2026-03-14 03:49:17.864,2026-03-14 03:49:17.832,N6067-C14K,32.000
2026-03-14 03:49:17.965,2026-03-14 03:49:17.913,N6068-179T,52.000
2026-03-14 03:49:18.065,2026-03-14 03:49:17.995,N6069-NDNT,70.000
2026-03-14 03:49:18.116,2026-03-14 03:49:18.077,N6070-RCWW,39.000
2026-03-14 03:49:18.216,2026-03-14 03:49:18.159,N6071-JB6L,57.000
2026-03-14 03:49:18.266,2026-03-14 03:49:18.240,N6072-6F8X,26.000
2026-03-14 03:49:18.378,2026-03-14 03:49:18.322,N6073-56HD,56.000
2026-03-14 03:49:18.449,2026-03-14 03:49:18.404,N6074-TQLK,45.000
2026-03-14 03:49:18.530,2026-03-14 03:49:18.486,N6075-7M55,44.000
2026-03-14 03:49:18.619,2026-03-14 03:49:18.567,N6076-AZAE,52.000
2026-03-14 03:49:18.719,2026-03-14 03:49:18.649,N6077-CGOE,70.000
2026-03-14 03:49:18.769,2026-03-14 03:49:18.731,N6078-1YFG,38.000
2026-03-14 03:49:18.870,2026-03-14 03:49:18.813,N6079-5UJM,57.000
2026-03-14 03:49:18.920,2026-03-14 03:49:18.894,N6080-VP1K,26.000
2026-03-14 03:49:19.021,2026-03-14 03:49:18.976,N6081-5642,45.000
2026-03-14 03:49:19.091,2026-03-14 03:49:19.058,N6082-LE15,33.000
2026-03-14 03:49:19.172,2026-03-14 03:49:19.140,N6083-URV5,32.000
2026-03-14 03:49:19.271,2026-03-14 03:49:19.221,N6084-WADA,50.000
2026-03-14 03:49:19.372,2026-03-14 03:49:19.303,N6085-8SI6,69.000
2026-03-14 03:49:19.440,2026-03-14 03:49:19.385,N6086-M0ID,55.000
2026-03-14 03:49:19.523,2026-03-14 03:49:19.467,N6087-M818,56.000
2026-03-14 03:49:19.592,2026-03-14 03:49:19.548,N6088-0BT0,44.000
2026-03-14 03:49:19.674,2026-03-14 03:49:19.630,N6089-BM4O,44.000
2026-03-14 03:49:19.774,2026-03-14 03:49:19.712,N6090-ZY12,62.000
2026-03-14 03:49:19.824,2026-03-14 03:49:19.794,N6091-L384,30.000
2026-03-14 03:49:19.905,2026-03-14 03:49:19.876,N6092-4ADS,29.000
2026-03-14 03:49:20.025,2026-03-14 03:49:19.957,N6093-BDVU,68.000
2026-03-14 03:49:20.076,2026-03-14 03:49:20.039,N6094-FOCA,37.000
2026-03-14 03:49:20.176,2026-03-14 03:49:20.121,N6095-5DOO,55.000
2026-03-14 03:49:20.226,2026-03-14 03:49:20.202,N6096-WDJT,24.000
2026-03-14 03:49:20.327,2026-03-14 03:49:20.284,N6097-5GPJ,43.000
2026-03-14 03:49:20.427,2026-03-14 03:49:20.366,N6098-G2TY,61.000
2026-03-14 03:49:20.478,2026-03-14 03:49:20.448,N6099-7CJP,30.000
2026-03-14 03:49:20.578,2026-03-14 03:49:20.530,N6100-DDDN,48.000
2026-03-14 03:49:20.678,2026-03-14 03:49:20.612,N6101-WGK9,66.000
2026-03-14 03:49:20.729,2026-03-14 03:49:20.693,N6102-AVM9,36.000
2026-03-14 03:49:20.829,2026-03-14 03:49:20.775,N6103-57KB,54.000
2026-03-14 03:49:20.880,2026-03-14 03:49:20.857,N6104-WILZ,23.000
2026-03-14 03:49:20.985,2026-03-14 03:49:20.938,N6105-2SA9,47.000
2026-03-14 03:49:21.080,2026-03-14 03:49:21.020,N6106-K2CS,60.000
2026-03-14 03:49:21.131,2026-03-14 03:49:21.102,N6107-4E2X,29.000
2026-03-14 03:49:21.231,2026-03-14 03:49:21.184,N6108-0WX9,47.000
2026-03-14 03:49:21.292,2026-03-14 03:49:21.266,N6109-Q1IE,26.000
2026-03-14 03:49:21.382,2026-03-14 03:49:21.347,N6110-4UB9,35.000
2026-03-14 03:49:21.483,2026-03-14 03:49:21.429,N6111-XYPU,54.000
2026-03-14 03:49:21.533,2026-03-14 03:49:21.511,N6112-A3OI,22.000
2026-03-14 03:49:21.634,2026-03-14 03:49:21.593,N6113-XOAV,41.000
2026-03-14 03:49:21.734,2026-03-14 03:49:21.674,N6114-ZO4K,60.000
2026-03-14 03:49:21.785,2026-03-14 03:49:21.756,N6115-DB4V,29.000
2026-03-14 03:49:21.885,2026-03-14 03:49:21.838,N6116-1UIS,47.000
2026-03-14 03:49:21.956,2026-03-14 03:49:21.920,N6117-NADX,36.000
2026-03-14 03:49:22.035,2026-03-14 03:49:21.002,N6118-95NB,1033.000
2026-03-14 03:49:22.136,2026-03-14 03:49:22.083,N6119-E6YG,53.000
2026-03-14 03:49:22.187,2026-03-14 03:49:22.165,N6120-G4U8,22.000
2026-03-14 03:49:22.268,2026-03-14 03:49:22.247,N6121-PUTJ,21.000
2026-03-14 03:49:22.387,2026-03-14 03:49:22.329,N6122-4MP6,58.000
2026-03-14 03:49:22.438,2026-03-14 03:49:22.411,N6123-Z99A,27.000
2026-03-14 03:49:22.538,2026-03-14 03:49:22.506,N6124-H6Q7,32.000
2026-03-14 03:49:22.638,2026-03-14 03:49:22.588,N6125-9M4N,50.000
2026-03-14 03:49:22.699,2026-03-14 03:49:22.670,N6126-33QE,29.000
2026-03-14 03:49:22.789,2026-03-14 03:49:22.752,N6127-XICS,37.000
2026-03-14 03:49:22.889,2026-03-14 03:49:22.833,N6128-L55B,56.000
2026-03-14 03:49:22.939,2026-03-14 03:49:22.915,N6129-INUO,24.000
2026-03-14 03:49:23.040,2026-03-14 03:49:22.997,N6130-ZXW1,43.000
2026-03-14 03:49:23.141,2026-03-14 03:49:23.079,N6131-ER7F,62.000
2026-03-14 03:49:23.191,2026-03-14 03:49:23.160,N6132-ST5Y,31.000
2026-03-14 03:49:23.292,2026-03-14 03:49:23.242,N6133-MKOY,50.000
2026-03-14 03:49:23.342,2026-03-14 03:49:23.324,N6134-ADQ9,18.000
2026-03-14 03:49:23.442,2026-03-14 03:49:23.406,N6135-U1C4,36.000
2026-03-14 03:49:23.542,2026-03-14 03:49:23.487,N6136-SSBX,55.000
2026-03-14 03:49:23.593,2026-03-14 03:49:23.569,N6137-4LLO,24.000
2026-03-14 03:49:23.693,2026-03-14 03:49:23.651,N6138-OSBU,42.000
2026-03-14 03:49:23.794,2026-03-14 03:49:23.733,N6139-6OFI,61.000
2026-03-14 03:49:23.844,2026-03-14 03:49:23.814,N6140-NR46,30.000
2026-03-14 03:49:23.944,2026-03-14 03:49:23.896,N6141-YJ24,48.000
2026-03-14 03:49:23.996,2026-03-14 03:49:23.978,N6142-3BXY,18.000
2026-03-14 03:49:24.095,2026-03-14 03:49:24.060,N6143-DNN4,35.000
2026-03-14 03:49:24.195,2026-03-14 03:49:24.142,N6144-SC23,53.000
2026-03-14 03:49:24.295,2026-03-14 03:49:24.224,N6145-J1JH,71.000
2026-03-14 03:49:24.346,2026-03-14 03:49:24.306,N6146-IJX7,40.000
2026-03-14 03:49:24.446,2026-03-14 03:49:24.388,N6147-XHMQ,58.000
2026-03-14 03:49:24.497,2026-03-14 03:49:24.469,N6148-V4FH,28.000
2026-03-14 03:49:24.597,2026-03-14 03:49:24.551,N6149-A2N6,46.000
2026-03-14 03:49:24.648,2026-03-14 03:49:24.633,N6150-YX0E,15.000
2026-03-14 03:49:24.748,2026-03-14 03:49:24.715,N6151-QAR4,33.000
2026-03-14 03:49:24.848,2026-03-14 03:49:24.796,N6152-D244,52.000
2026-03-14 03:49:24.908,2026-03-14 03:49:24.878,N6153-5OL0,30.000
2026-03-14 03:49:24.999,2026-03-14 03:49:24.960,N6154-OWML,39.000
2026-03-14 03:49:25.099,2026-03-14 03:49:25.042,N6155-309J,57.000
2026-03-14 03:49:25.150,2026-03-14 03:49:25.123,N6156-DQXF,27.000
2026-03-14 03:49:25.250,2026-03-14 03:49:25.205,N6157-3DX0,45.000
2026-03-14 03:49:25.350,2026-03-14 03:49:25.287,N6158-1LN6,63.000
2026-03-14 03:49:25.401,2026-03-14 03:49:25.368,N6159-OMCT,33.000
2026-03-14 03:49:25.501,2026-03-14 03:49:25.450,N6160-NRRP,51.000
2026-03-14 03:49:25.561,2026-03-14 03:49:25.532,N6161-QT75,29.000
2026-03-14 03:49:25.652,2026-03-14 03:49:25.613,N6162-DO73,39.000
2026-03-14 03:49:25.752,2026-03-14 03:49:25.695,N6163-QUE3,57.000
2026-03-14 03:49:25.802,2026-03-14 03:49:25.777,N6164-E1R4,25.000
2026-03-14 03:49:25.903,2026-03-14 03:49:25.858,N6165-06U5,45.000
2026-03-14 03:49:26.003,2026-03-14 03:49:25.940,N6166-506C,63.000
2026-03-14 03:49:26.054,2026-03-14 03:49:26.022,N6167-S6WE,32.000
2026-03-14 03:49:26.154,2026-03-14 03:49:26.104,N6168-4Z64,50.000
2026-03-14 03:49:26.214,2026-03-14 03:49:26.185,N6169-QZ5I,29.000
2026-03-14 03:49:26.304,2026-03-14 03:49:26.267,N6170-YZCX,37.000
2026-03-14 03:49:26.405,2026-03-14 03:49:26.349,N6171-9FBP,56.000
2026-03-14 03:49:26.455,2026-03-14 03:49:26.430,N6172-QVIH,25.000
2026-03-14 03:49:26.555,2026-03-14 03:49:26.512,N6173-RZSE,43.000
2026-03-14 03:49:26.656,2026-03-14 03:49:26.593,N6174-OSRK,63.000
2026-03-14 03:49:26.705,2026-03-14 03:49:26.675,N6175-FR7U,30.000
2026-03-14 03:49:26.806,2026-03-14 03:49:26.757,N6176-3JW6,49.000
2026-03-14 03:49:26.856,2026-03-14 03:49:26.838,N6177-U41R,18.000
2026-03-14 03:49:26.956,2026-03-14 03:49:26.920,N6178-S3ZB,36.000
2026-03-14 03:49:27.056,2026-03-14 03:49:26.002,N6179-4H15,1054.000
2026-03-14 03:49:27.157,2026-03-14 03:49:27.083,N6180-96QL,74.000
2026-03-14 03:49:27.207,2026-03-14 03:49:27.165,N6181-W5CU,42.000
2026-03-14 03:49:27.308,2026-03-14 03:49:27.247,N6182-FHCX,61.000
2026-03-14 03:49:27.359,2026-03-14 03:49:27.328,N6183-HWCA,31.000
2026-03-14 03:49:27.459,2026-03-14 03:49:27.410,N6184-DJZR,49.000
2026-03-14 03:49:27.509,2026-03-14 03:49:27.492,N6185-BKWD,17.000
2026-03-14 03:49:27.609,2026-03-14 03:49:27.574,N6186-81XQ,35.000
2026-03-14 03:49:27.710,2026-03-14 03:49:27.655,N6187-L609,55.000
2026-03-14 03:49:27.770,2026-03-14 03:49:27.737,N6188-PV9R,33.000
2026-03-14 03:49:27.861,2026-03-14 03:49:27.819,N6189-6TSQ,42.000
2026-03-14 03:49:27.960,2026-03-14 03:49:27.900,N6190-NDR7,60.000
2026-03-14 03:49:28.011,2026-03-14 03:49:27.982,N6191-ZNWT,29.000
2026-03-14 03:49:28.111,2026-03-14 03:49:28.063,N6192-MV05,48.000
2026-03-14 03:49:28.211,2026-03-14 03:49:28.145,N6193-2NSD,66.000
2026-03-14 03:49:28.261,2026-03-14 03:49:28.227,N6194-RZL1,34.000
2026-03-14 03:49:28.343,2026-03-14 03:49:28.308,N6195-1KBR,35.000
2026-03-14 03:49:28.423,2026-03-14 03:49:28.390,N6196-HJO7,33.000
2026-03-14 03:49:28.512,2026-03-14 03:49:28.472,N6197-UWB6,40.000
2026-03-14 03:49:28.613,2026-03-14 03:49:28.554,N6198-TPW6,59.000
2026-03-14 03:49:28.663,2026-03-14 03:49:28.635,N6199-UT04,28.000
