timestamp,node,frame_index,payload
2025-07-08 00:27:11.806,N5,0,N5000-MB3I
2025-07-08 00:27:11.811,N5,1,N5001-L80M
2025-07-08 00:27:11.817,N5,2,N5002-LAYQ
2025-07-08 00:27:11.823,N5,3,N5003-69SG
2025-07-08 00:27:11.829,N5,4,N5004-JBXV
2025-07-08 00:27:11.835,N5,5,N5005-2LZU
2025-07-08 00:27:11.841,N5,6,N5006-FBSI
2025-07-08 00:27:11.847,N5,7,N5007-JM36
2025-07-08 00:27:11.853,N5,8,N5008-L9MF
2025-07-08 00:27:11.861,N5,9,N5009-U1QQ
2025-07-08 00:27:11.869,N5,10,N5010-EZUK
2025-07-08 00:27:11.875,N5,11,N5011-YV1R
2025-07-08 00:27:11.882,N5,12,N5012-C465
2025-07-08 00:27:11.888,N5,13,N5013-1758
2025-07-08 00:27:11.894,N5,14,N5014-H6QE
2025-07-08 00:27:11.900,N5,15,N5015-TE14
2025-07-08 00:27:11.906,N5,16,N5016-O7JK
2025-07-08 00:27:11.912,N5,17,N5017-ZVTV
2025-07-08 00:27:11.918,N5,18,N5018-TB5F
2025-07-08 00:27:11.924,N5,19,N5019-6UF9
2025-07-08 00:27:11.931,N5,20,N5020-QW78
2025-07-08 00:27:11.937,N5,21,N5021-8ANB
2025-07-08 00:27:11.946,N5,22,N5022-K4BI
2025-07-08 00:27:11.952,N5,23,N5023-06BL
2025-07-08 00:27:11.958,N5,24,N5024-8CMZ
2025-07-08 00:27:11.963,N5,25,N5025-Y976
2025-07-08 00:27:11.969,N5,26,N5026-F1M3
2025-07-08 00:27:11.975,N5,27,N5027-DFPC
2025-07-08 00:27:11.982,N5,28,N5028-OB4A
2025-07-08 00:27:11.991,N5,29,N5029-A6EJ
2025-07-08 00:27:11.997,N5,30,N5030-6JEU
2025-07-08 00:27:11.003,N5,31,N5031-TV18
2025-07-08 00:27:12.009,N5,32,N5032-NZUS
2025-07-08 00:27:12.015,N5,33,N5033-FENI
2025-07-08 00:27:12.021,N5,34,N5034-K9Y8
2025-07-08 00:27:12.027,N5,35,N5035-FC19
2025-07-08 00:27:12.033,N5,36,N5036-ZPE2
2025-07-08 00:27:12.039,N5,37,N5037-L1N9
2025-07-08 00:27:12.045,N5,38,N5038-CGW1
2025-07-08 00:27:12.051,N5,39,N5039-N9YF
2025-07-08 00:27:12.057,N5,40,N5040-MQ7F
2025-07-08 00:27:12.063,N5,41,N5041-DL83
2025-07-08 00:27:12.069,N5,42,N5042-03UJ
2025-07-08 00:27:12.075,N5,43,N5043-NVKP
2025-07-08 00:27:12.082,N5,44,N5044-EENJ
2025-07-08 00:27:12.091,N5,45,N5045-SCOA
2025-07-08 00:27:12.098,N5,46,N5046-46Z7
2025-07-08 00:27:12.105,N5,47,N5047-XG8I
2025-07-08 00:27:12.111,N5,48,N5048-PH7L
2025-07-08 00:27:12.118,N5,49,N5049-9LKP
2025-07-08 00:27:12.126,N5,50,N5050-PFNU
2025-07-08 00:27:12.138,N5,51,N5051-1Z76
2025-07-08 00:27:12.145,N5,52,N5052-R7VR
2025-07-08 00:27:12.151,N5,53,N5053-DCOD
2025-07-08 00:27:12.157,N5,54,N5054-JIHX
2025-07-08 00:27:12.171,N5,55,N5055-NR2Q
2025-07-08 00:27:12.178,N5,56,N5056-78SZ
2025-07-08 00:27:12.185,N5,57,N5057-TPQ0
2025-07-08 00:27:12.191,N5,58,N5058-RPJ5
2025-07-08 00:27:12.201,N5,59,N5059-15IS
2025-07-08 00:27:12.209,N5,60,N5060-SIA0
2025-07-08 00:27:12.216,N5,61,N5061-XXGX
2025-07-08 00:27:12.222,N5,62,N5062-V9L1
