timestamp,node,frame_index,payload
2025-07-06 17:25:34.546,N6,0,N6000-20P6
2025-07-06 17:25:34.552,N6,1,N6001-7848
2025-07-06 17:25:34.558,N6,2,N6002-UB6N
2025-07-06 17:25:34.564,N6,3,N6003-UD2W
2025-07-06 17:25:34.570,N6,4,N6004-LWG8
2025-07-06 17:25:34.576,N6,5,N6005-TEDB
2025-07-06 17:25:34.582,N6,6,N6006-7688
2025-07-06 17:25:34.589,N6,7,N6007-1XF4
2025-07-06 17:25:34.595,N6,8,N6008-3AVE
2025-07-06 17:25:34.602,N6,9,N6009-83XW
2025-07-06 17:25:34.609,N6,10,N6010-U7GN
2025-07-06 17:25:34.618,N6,11,N6011-M7AV
2025-07-06 17:25:34.624,N6,12,N6012-SIH7
2025-07-06 17:25:34.630,N6,13,N6013-X8B2
2025-07-06 17:25:34.638,N6,14,N6014-OILS
2025-07-06 17:25:34.644,N6,15,N6015-XZCH
2025-07-06 17:25:34.650,N6,16,N6016-GLT6
2025-07-06 17:25:34.656,N6,17,N6017-IGAY
2025-07-06 17:25:34.666,N6,18,N6018-YBDW
2025-07-06 17:25:34.672,N6,19,N6019-R6S1
2025-07-06 17:25:34.678,N6,20,N6020-7G8T
2025-07-06 17:25:34.685,N6,21,N6021-L6J1
2025-07-06 17:25:34.691,N6,22,N6022-RNMO
2025-07-06 17:25:34.698,N6,23,N6023-GA4E
2025-07-06 17:25:34.704,N6,24,N6024-R0Q9
2025-07-06 17:25:34.711,N6,25,N6025-UIJL
2025-07-06 17:25:34.721,N6,26,N6026-6MH4
2025-07-06 17:25:34.728,N6,27,N6027-I7OA
2025-07-06 17:25:34.736,N6,28,N6028-XYH1
2025-07-06 17:25:34.742,N6,29,N6029-N538
2025-07-06 17:25:34.751,N6,30,N6030-QNNE
2025-07-06 17:25:34.757,N6,31,N6031-TNCP
2025-07-06 17:25:34.763,N6,32,N6032-FY9E
2025-07-06 17:25:34.769,N6,33,N6033-6A4U
2025-07-06 17:25:34.776,N6,34,N6034-T288
2025-07-06 17:25:34.784,N6,35,N6035-7KYN
2025-07-06 17:25:34.790,N6,36,N6036-LEH7
2025-07-06 17:25:34.799,N6,37,N6037-N70B
2025-07-06 17:25:34.805,N6,38,N6038-QDWU
2025-07-06 17:25:34.811,N6,39,N6039-ZOAI
2025-07-06 17:25:34.817,N6,40,N6040-8Y58
2025-07-06 17:25:34.824,N6,41,N6041-BG8C
2025-07-06 17:25:34.832,N6,42,N6042-NDWM
2025-07-06 17:25:34.837,N6,43,N6043-H4MH
2025-07-06 17:25:34.846,N6,44,N6044-2DFD
2025-07-06 17:25:34.852,N6,45,N6045-6JBM
2025-07-06 17:25:34.858,N6,46,N6046-K9FX
2025-07-06 17:25:34.864,N6,47,N6047-HZZB
2025-07-06 17:25:34.875,N6,48,N6048-I0RL
2025-07-06 17:25:34.881,N6,49,N6049-Y05K
2025-07-06 17:25:34.888,N6,50,N6050-NIT1
2025-07-06 17:25:34.894,N6,51,N6051-2WWH
2025-07-06 17:25:34.900,N6,52,N6052-OCCT
2025-07-06 17:25:34.906,N6,53,N6053-9LJF
2025-07-06 17:25:34.912,N6,54,N6054-YSM2
2025-07-06 17:25:34.918,N6,55,N6055-QY8X
2025-07-06 17:25:34.924,N6,56,N6056-P6GP
2025-07-06 17:25:34.930,N6,57,N6057-KYV2
2025-07-06 17:25:34.939,N6,58,N6058-R0YI
2025-07-06 17:25:34.945,N6,59,N6059-S60Q
2025-07-06 17:25:34.954,N6,60,N6060-SWJ2
2025-07-06 17:25:34.960,N6,61,N6061-CDHD
2025-07-06 17:25:34.966,N6,62,N6062-JDRG
2025-07-06 17:25:34.971,N6,63,N6063-LZV6
2025-07-06 17:25:34.977,N6,64,N6064-513M
2025-07-06 17:25:34.984,N6,65,N6065-MKU7
2025-07-06 17:25:34.993,N6,66,N6066-BZLA
2025-07-06 17:25:34.000,N6,67,N6067-ER30
2025-07-06 17:25:34.008,N6,68,N6068-XEPJ
2025-07-06 17:25:34.014,N6,69,N6069-6D30
2025-07-06 17:25:35.022,N6,70,N6070-KX1I
2025-07-06 17:25:35.028,N6,71,N6071-2749
2025-07-06 17:25:35.035,N6,72,N6072-O3I7
2025-07-06 17:25:35.041,N6,73,N6073-T12R
2025-07-06 17:25:35.048,N6,74,N6074-4TLC
2025-07-06 17:25:35.054,N6,75,N6075-1VFQ
