05-03-2025 18:32:15.014,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB1 - 57600/8/M/1/N,1,46"

05-03-2025 18:31:20.914,0,RECV,7E000F81000043024E353030312D48474456CF
05-03-2025 18:31:20.915,1,RECV,7E000F8100004B024E373030312D37555846C4
05-03-2025 18:31:20.916,2,RECV,7E000F8100004B024E373030322D30494635F9
05-03-2025 18:31:20.916,3,RECV,7E000F81000040024E383030312D36503352ED
05-03-2025 18:31:20.916,4,RECV,7E000F81000040024E383030322D48545044C7
05-03-2025 18:31:20.916,5,RECV,7E000F81000043024E353030322D453333410B
05-03-2025 18:31:20.916,6,RECV,7E000F81000040024E383030332D4E4A534EBD
05-03-2025 18:31:20.917,7,RECV,7E000F81000042024E353030332D48445546D0
05-03-2025 18:31:20.917,8,RECV,7E000F81000040024E383030342D51355232EB
05-03-2025 18:31:20.917,9,RECV,7E007D3381000040000EFFFFFFFFFFFFFFFF00000053489D
05-03-2025 18:31:20.917,10,RECV,7E000F81000040024E383030362D4B5A355ABF
05-03-2025 18:31:20.964,11,RECV,7E000F8100004B024E373030392D39344D34F8
05-03-2025 18:31:20.968,12,RECV,7E000F8100004B024E373031312D5558555695
05-03-2025 18:31:20.968,13,RECV,7E000F8100003E024E383031352D43414657D4
05-03-2025 18:31:21.065,14,RECV,7E000F8100004B024E373031322D30365059DD
05-03-2025 18:31:21.065,15,RECV,7E000F8100003E024E383031372D49524850C0
05-03-2025 18:31:21.065,16,RECV,7E000F81000040024E383031382D33534744DF
05-03-2025 18:31:21.065,17,RECV,7E000F81000042024E353031352D475A4F54B0
05-03-2025 18:31:21.066,18,RECV,7E000F81000040024E383031392D4D57454DB9
05-03-2025 18:31:21.066,19,RECV,7E000F81000040024E383032302D30415653DD
05-03-2025 18:31:21.066,20,RECV,7E000F81000040024E383032312D4C495335D9
05-03-2025 18:31:21.066,21,RECV,7E000F81000040024E353031362D43564151CA
05-03-2025 18:31:21.066,22,RECV,7E000F81000040024E383032322D324F375AE3
05-03-2025 18:31:21.066,23,RECV,7E000F81000041024E353031372D35494E34F3
05-03-2025 18:31:21.067,24,RECV,7E000F8100003F024E383032332D47514E5AB5
05-03-2025 18:31:21.067,25,RECV,7E000F8100003E024E383032342D4636433402
05-03-2025 18:31:21.067,26,RECV,7E000F8100003E024E383032352D4F335239E7
05-03-2025 18:31:21.067,27,RECV,7E000F81000041024E353031382D304B35380A
05-03-2025 18:31:21.068,28,RECV,7E000F8100003E024E383032362D42445A59BA
05-03-2025 18:31:21.068,29,RECV,7E000F8100003E024E383032372D4B365135EB
05-03-2025 18:31:21.068,30,RECV,7E000F81000041024E353031392D4735504FD6
05-03-2025 18:31:21.068,31,RECV,7E000F8100004A024E373031392D514B3155C4
05-03-2025 18:31:21.069,32,RECV,7E000F81000041024E353032302D3037593801
05-03-2025 18:31:21.069,33,RECV,7E000F8100004A024E373032322D34444935F6
05-03-2025 18:31:21.114,34,RECV,7E000F8100003F024E383033322D4E514152C3
05-03-2025 18:31:21.128,35,RECV,7E000F8100003E024E383033332D304D474DE4
05-03-2025 18:31:21.128,36,RECV,7E000F81000041024E353032352D4847313400
05-03-2025 18:31:21.128,37,RECV,7E000F81000049024E373032342D34355934F5
05-03-2025 18:31:21.128,38,RECV,7E000F8100003E024E353032362D4841383005
05-03-2025 18:31:21.129,39,RECV,7E000F8100004A024E373032352D43474257C6
05-03-2025 18:31:21.129,40,RECV,7E000F8100003E024E353032372D57515230CB
05-03-2025 18:31:21.129,41,RECV,7E000F8100004A024E373032362D4F4C5056A7
05-03-2025 18:31:21.129,42,RECV,7E000F8100003E024E353033372D4D583935E1
05-03-2025 18:31:21.129,43,RECV,7E000F8100003E024E353033382D58424139DF
05-03-2025 18:31:21.135,44,RECV,7E000F8100003E024E353033392D30595431E4
05-03-2025 18:31:21.144,45,RECV,7E000F8100003F024E383034332D3054464DDC
05-03-2025 18:31:21.144,46,RECV,7E000F8100003E024E353034312D4655394ADB
05-03-2025 18:31:21.144,47,RECV,7E000F8100003F024E383034342D37474D38EF
05-03-2025 18:31:21.144,48,RECV,7E000F8100003E024E353034322D49374F55D4
05-03-2025 18:31:21.144,49,RECV,7E000F8100003E024E383034362D45543558CB
05-03-2025 18:31:21.256,50,RECV,7E000F8100004A024E373034362D3856464CC6
05-03-2025 18:31:21.279,51,RECV,7E000F8100003E024E383035332D524B4357BC
05-03-2025 18:31:21.279,52,RECV,7E000F8100003E024E353035312D30584246E8
05-03-2025 18:31:21.279,53,RECV,7E000F8100003E024E383035342D59345133E1
05-03-2025 18:31:21.279,54,RECV,7E000F81000040024E353035322D53474A4AC7
05-03-2025 18:31:21.279,55,RECV,7E000F8100003D024E383035352D59394E4CC6
05-03-2025 18:31:21.279,56,RECV,7E000F81000040024E353035332D3644514FDA
05-03-2025 18:31:21.279,57,RECV,7E000F8100003E024E383035362D474C4C57BA
05-03-2025 18:31:21.279,58,RECV,7E000F8100003F024E353035342D51475146C5
05-03-2025 18:31:21.279,59,RECV,7E000F8100003E024E383035372D4B574136D6
05-03-2025 18:31:21.279,60,RECV,7E000F81000040024E353035352D314F363507
05-03-2025 18:31:21.279,61,RECV,7E000F8100003E024E383036302D394A5251CF
05-03-2025 18:31:21.279,62,RECV,7E000F8100003F024E353035382D43534935DC
05-03-2025 18:31:21.279,63,RECV,7E000F8100003E024E383036312D54503157C8
05-03-2025 18:31:21.279,64,RECV,7E000F8100004A024E373035302D484B4947C8
05-03-2025 18:31:21.279,65,RECV,7E000F8100003E024E383036332D34415532F6
05-03-2025 18:31:21.279,66,RECV,7E000F81000040024E353036302D5A465651AF
05-03-2025 18:31:21.279,67,RECV,7E000F8100003E024E383036342D34435735EE
05-03-2025 18:31:21.280,68,RECV,7E000F8100003F024E353036312D4D474632EA
05-03-2025 18:31:21.280,69,RECV,7E000F8100004A024E373035312D3542314BF7
05-03-2025 18:31:21.280,70,RECV,7E000F8100003E024E383036352D35374C47F1
05-03-2025 18:31:21.280,71,RECV,7E000F81000040024E353036322D51354754D3
05-03-2025 18:31:21.280,72,RECV,7E000F8100003E024E383036362D4434323114
05-03-2025 18:31:21.280,73,RECV,7E000F8100003E024E383036372D4F4A3447DA
05-03-2025 18:31:21.280,74,RECV,7E000F8100003E024E383036382D324634330E
05-03-2025 18:31:21.280,75,RECV,7E000F81000041024E353036332D47594E35CF
05-03-2025 18:31:21.351,76,RECV,7E000F8100003E024E383037302D3748334EF4
05-03-2025 18:31:21.351,77,RECV,7E000F81000040024E353036342D54474548CA
05-03-2025 18:31:21.353,78,RECV,7E000F8100003E024E383037312D564A3932E8
05-03-2025 18:31:21.353,79,RECV,7E000F8100003E024E383037322D3532584CE7
05-03-2025 18:31:21.353,80,RECV,7E000F8100003E024E383037332D45364745EA
05-03-2025 18:31:21.354,81,RECV,7E000F8100003E024E383037352D4F434134E8
05-03-2025 18:31:21.354,82,RECV,7E000F81000049024E373035372D4D304236F0
05-03-2025 18:31:21.354,83,RECV,7E000F8100003D024E383037362D3733524BE8
05-03-2025 18:31:21.354,84,RECV,7E000F81000049024E373035382D43493056D2
05-03-2025 18:31:21.354,85,RECV,7E000F8100003E024E383037372D53365536D9
05-03-2025 18:31:21.354,86,RECV,7E000F8100004A024E373035392D39304D55D7
05-03-2025 18:31:21.362,87,RECV,7E000F8100003E024E383037382D4A584249BF
05-03-2025 18:31:21.362,88,RECV,7E000F81000040024E353036372D4646334CE4
05-03-2025 18:31:21.363,89,RECV,7E000F8100003E024E353036382D4143314AF1
05-03-2025 18:31:21.363,90,RECV,7E000F81000049024E373036302D4E455057B1
05-03-2025 18:31:21.363,91,RECV,7E000F81000040024E353036392D54554634CA
05-03-2025 18:31:21.363,92,RECV,7E000F8100003E024E353037322D49545A42BC
05-03-2025 18:31:21.364,93,RECV,7E000F8100003D024E383038322D39574D4DC8
05-03-2025 18:31:21.364,94,RECV,7E000F8100003E024E383038332D49304438FB
05-03-2025 18:31:21.364,95,RECV,7E000F81000040024E353037332D58364C51C7
05-03-2025 18:31:21.364,96,RECV,7E000F8100003D024E383038342D4A525356AB
05-03-2025 18:31:21.364,97,RECV,7E000F81000040024E353037342D5347584DB2
