09-09-2025 17:55:50.850,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

09-09-2025 17:54:44.580,0,RECV,7E000F8100062F024E363030302D4F53545AB6
09-09-2025 17:54:44.590,1,RECV,7E000F81000216024E323030302D454B5956E8
09-09-2025 17:54:44.591,2,RECV,7E000F81000117024E313030302D554B4349FC
09-09-2025 17:54:44.691,3,RECV,7E000F81000637024E363030312D41425650D4
09-09-2025 17:54:44.691,4,RECV,7E000F81000216024E323030312D5437414A10
09-09-2025 17:54:44.691,5,RECV,7E000F81000117024E313030312D4A31575203
09-09-2025 17:54:44.831,6,RECV,7E000F81000637024E363030322D4537344408
09-09-2025 17:54:44.852,7,RECV,7E000F81000216024E323030322D434D4E49FE
09-09-2025 17:54:44.852,8,RECV,7E000F81000117024E313030322D4C324D500B
09-09-2025 17:54:44.881,9,RECV,7E000F81000637024E363030332D53444857C5
09-09-2025 17:54:44.902,10,RECV,7E000F81000216024E323030332D3444353146
09-09-2025 17:54:44.903,11,RECV,7E000F81000117024E313030332D4434494B19
09-09-2025 17:54:44.991,12,RECV,7E000F81000637024E363030342D574D5052B4
09-09-2025 17:54:45.000,13,RECV,7E000F81000216024E323030342D3536364E34
09-09-2025 17:54:45.000,14,RECV,7E000F81000117024E313030342D4F5336311B
09-09-2025 17:54:45.132,15,RECV,7E000F81000637024E363030352D3447344307
09-09-2025 17:54:45.157,16,RECV,7E000F81000216024E323030352D5A3546420B
09-09-2025 17:54:45.157,17,RECV,7E000F81000117024E313030352D3444504318
09-09-2025 17:54:45.232,18,RECV,7E000F81000637024E363030362D3243384605
09-09-2025 17:54:45.232,19,RECV,7E000F81000216024E323030362D31565942FF
09-09-2025 17:54:45.233,20,RECV,7E000F81000117024E313030362D4D514651ED
09-09-2025 17:54:45.332,21,RECV,7E000F81000637024E363030372D31455558D4
09-09-2025 17:54:45.332,22,RECV,7E000F81000216024E323030372D385A395203
09-09-2025 17:54:45.332,23,RECV,7E000F81000117024E313030372D5556344CF6
09-09-2025 17:54:45.433,24,RECV,7E000F81000637024E363030382D45574C54BA
