05-24-2025 11:36:50.671,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

05-24-2025 11:27:15.844,0,RECV,7E000F81000037024E353030312D49394A54E4
05-24-2025 11:27:15.845,1,RECV,7E007D338100002E000AFFFFFFFFFFFFFFFF0000005348B3
05-24-2025 11:27:15.894,2,RECV,7E007D3381000037000BFFFFFFFFFFFFFFFF0000005348A9
05-24-2025 11:27:16.245,3,RECV,7E000F81000039024E353030322D514C4432EE
05-24-2025 11:27:16.446,4,RECV,7E000F81000022024E323030312D48504F38FD
05-24-2025 11:27:17.248,5,RECV,7E007D3181F9DF23029E004E313030312D42574D348C
05-24-2025 11:27:17.710,6,RECV,7E007D3181F9DF23029F004E313030322D5352324885
05-24-2025 11:27:18.301,7,RECV,7E000F81000031024E363030312D43493355F5
05-24-2025 11:27:18.451,8,RECV,7E000F81000039024E353030332D5530414EEC
05-24-2025 11:27:18.502,9,RECV,7E000F81000022024E323030322D30364A4427
05-24-2025 11:27:18.552,10,RECV,7E007D3181F9DF2302A0004E313030332D514A494F6F
05-24-2025 11:27:18.602,11,RECV,7E000F81000039024E353030342D56433037FF
05-24-2025 11:27:19.053,12,RECV,7E000F8100002F024E363030322D42434742FC
05-24-2025 11:27:19.856,13,RECV,7E007D3381000031000DFFFFFFFFFFFFFFFF0000005348AD
05-24-2025 11:27:19.906,14,RECV,7E007D3381000039000FFFFFFFFFFFFFFFFF0000005348A3
05-24-2025 11:27:19.913,15,RECV,7E000F8100003A024E353030352D3859353304
05-24-2025 11:27:21.361,16,RECV,7E000F81000022024E323030332D364A4D420B
05-24-2025 11:27:21.611,17,RECV,7E000F81000039024E353030362D534D3956CE
05-24-2025 11:27:22.062,18,RECV,7E000F81000030024E363030332D524C5246D2
05-24-2025 11:27:22.313,19,RECV,7E000F81000022024E323030342D3536423438
05-24-2025 11:27:22.363,20,RECV,7E007D3181F9DF2202A1004E313030342D573357427D5E
05-24-2025 11:27:22.564,21,RECV,7E000F81000022024E323030352D304445302F
05-24-2025 11:27:22.614,22,RECV,7E000F81000022024E323030362D4C33373031
05-24-2025 11:27:22.965,23,RECV,7E000F8100003A024E353030372D50453437FB
05-24-2025 11:27:23.015,24,RECV,7E000F8100003A024E353030382D544A5452B6
05-24-2025 11:27:23.517,25,RECV,7E000F81000031024E363030342D425A5436E0
05-24-2025 11:27:23.868,26,RECV,7E007D33810000310010FFFFFFFFFFFFFFFF0000005348AA
05-24-2025 11:27:23.918,27,RECV,7E007D338100003A0014FFFFFFFFFFFFFFFF00000053489D
05-24-2025 11:27:23.968,28,RECV,7E007D3181F9DF2302A2004E313030352D52584F4C59
05-24-2025 11:27:24.770,29,RECV,7E007D3181F9DF2302A3004E313030362D35384F5789
05-24-2025 11:27:26.274,30,RECV,7E007D3181F9DF2302A4004E313030372D4932555278
05-24-2025 11:27:26.324,31,RECV,7E007D3181F9DF2302A5004E313030382D5337494B7A
05-24-2025 11:27:26.424,32,RECV,7E000F81000022024E323030372D534D3355EE
05-24-2025 11:27:26.425,33,RECV,7E000F81000022024E323030382D374C4C4501
05-24-2025 11:27:27.026,34,RECV,7E000F8100002D024E363030352D39385447FD
05-24-2025 11:27:27.176,35,RECV,7E007D3181F9DF2302A6004E313030392D39333639BB
05-24-2025 11:27:27.226,36,RECV,7E000F81000022024E323030392D3444504903
05-24-2025 11:27:27.879,37,RECV,7E007D338100002E0012FFFFFFFFFFFFFFFF0000005348AB
05-24-2025 11:27:27.910,38,RECV,7E007D33810000360015FFFFFFFFFFFFFFFF0000005348A0
05-24-2025 11:27:28.330,39,RECV,7E000F81000022024E323031302D4E4E3456F6
05-24-2025 11:27:28.580,40,RECV,7E000F81000022024E323031312D4634543716
05-24-2025 11:27:29.082,41,RECV,7E000F8100002D024E363030362D54495753C1
05-24-2025 11:27:29.232,42,RECV,7E000F81000036024E353030392D444B4132FB
05-24-2025 11:27:30.084,43,RECV,7E007D3181F9DF2302A7004E313031302D5959345166
05-24-2025 11:27:30.586,44,RECV,7E000F8100002E024E363030372D35595735EC
05-24-2025 11:27:30.836,45,RECV,7E007D3181F9DF2302A8004E313031312D364D46478B
05-24-2025 11:27:31.137,46,RECV,7E007D3181F9DF2302A9004E313031322D58484B4767
05-24-2025 11:27:31.889,47,RECV,7E007D338100002F0015FFFFFFFFFFFFFFFF0000005348A7
05-24-2025 11:27:31.939,48,RECV,7E007D33810000370017FFFFFFFFFFFFFFFF00000053489D
05-24-2025 11:27:32.140,49,RECV,7E000F8100002E024E363030382D374B463409
05-24-2025 11:27:33.193,50,RECV,7E000F81000022024E323031322D44384A59FB
05-24-2025 11:27:33.544,51,RECV,7E000F81000022024E323031332D4347395303
05-24-2025 11:27:33.795,52,RECV,7E000F81000021024E323031342D4C5A5733E9
05-24-2025 11:27:34.567,53,RECV,7E000F81000022024E323031352D395A4754E9
05-24-2025 11:27:34.647,54,RECV,7E000F81000038024E353031302D5652354ED8
05-24-2025 11:27:34.848,55,RECV,7E000F81000022024E323031362D53583450E7
05-24-2025 11:27:35.900,56,RECV,7E007D3181F9DF2302AA004E313031332D5833523882
05-24-2025 11:27:35.901,57,RECV,7E007D338100002E0017FFFFFFFFFFFFFFFF0000005348A6
05-24-2025 11:27:35.951,58,RECV,7E007D33810000370019FFFFFFFFFFFFFFFF00000053489B
05-24-2025 11:27:36.954,59,RECV,7E007D3181F9DF2302AB004E313031342D36413835B1
05-24-2025 11:27:37.405,60,RECV,7E000F81000037024E353031312D564C3447E6
05-24-2025 11:27:38.357,61,RECV,7E000F81000022024E323031372D4457433007
05-24-2025 11:27:38.458,62,RECV,7E000F81000036024E353031322D50325652D9
05-24-2025 11:27:39.210,63,RECV,7E000F81000022024E323031382D59475059CB
05-24-2025 11:27:39.611,64,RECV,7E000F81000022024E323031392D4834425401
05-24-2025 11:27:39.812,65,RECV,7E000F81000022024E323032302D493545457D33
05-24-2025 11:27:39.912,66,RECV,7E007D33810000310018FFFFFFFFFFFFFFFF0000005348A2
05-24-2025 11:27:39.962,67,RECV,7E007D3381000039001CFFFFFFFFFFFFFFFF000000534896
