05-04-2025 20:15:39.283,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

05-04-2025 20:14:21.786,0,RECV,7E000F8100003A024E383030302D474A5546D3
05-04-2025 20:14:21.789,1,RECV,7E000F8100003B024E383030312D4F52575AAB
05-04-2025 20:14:21.800,2,RECV,7E000F8100003A024E383030322D3930333829
05-04-2025 20:14:21.806,3,RECV,7E000F8100003B024E383030332D464E5558BA
05-04-2025 20:14:21.807,4,RECV,7E000F8100003A024E383030342D3055334CF7
05-04-2025 20:14:21.807,5,RECV,7E000F8100003B024E383030352D4636383114
05-04-2025 20:14:21.807,6,RECV,7E000F8100003B024E383030362D4F325735EB
05-04-2025 20:14:21.808,7,RECV,7E000F8100003A024E383030372D34435530FC
05-04-2025 20:14:21.808,8,RECV,7E000F8100003A024E383030382D30454142FF
05-04-2025 20:14:21.808,9,RECV,7E000F8100003B024E383030392D554B3046DF
05-04-2025 20:14:21.834,10,RECV,7E000F8100003A024E383031302D3551574ED3
05-04-2025 20:14:21.835,11,RECV,7E000F8100003A024E383031312D53395343DB
05-04-2025 20:14:21.835,12,RECV,7E000F8100003A024E383031322D49364842F3
05-04-2025 20:14:21.884,13,RECV,7E000F8100003B024E383031332D3954335AE0
05-04-2025 20:14:21.888,14,RECV,7E000F8100003B024E383031342D4A555342C5
05-04-2025 20:14:21.888,15,RECV,7E000F8100003A024E383031352D4C395947D4
05-04-2025 20:14:21.888,16,RECV,7E000F8100003A024E383031362D3039343328
05-04-2025 20:14:21.888,17,RECV,7E000F8100003A024E383031372D4F31414DE9
05-04-2025 20:14:21.889,18,RECV,7E000F8100003B024E383031382D41535636D5
05-04-2025 20:14:21.889,19,RECV,7E000F8100003B024E383031392D42524346D7
05-04-2025 20:14:21.889,20,RECV,7E000F8100003A024E383032302D4C414844E4
05-04-2025 20:14:21.895,21,RECV,7E000F8100003A024E383032312D3354354FF1
05-04-2025 20:14:21.895,22,RECV,7E000F8100003A024E383032322D4E3041310B
05-04-2025 20:14:21.895,23,RECV,7E000F8100003A024E383032332D55584944C0
05-04-2025 20:14:21.895,24,RECV,7E000F8100003A024E383032342D38514856D2
05-04-2025 20:14:21.895,25,RECV,7E000F8100003A024E383032352D33564653D6
05-04-2025 20:14:21.896,26,RECV,7E000F8100003A024E383032362D51473445E6
05-04-2025 20:14:21.934,27,RECV,7E000F81000039024E383032372D3833574DE8
05-04-2025 20:14:21.935,28,RECV,7E000F8100003A024E383032382D56584E34C5
05-04-2025 20:14:21.944,29,RECV,7E000F8100003A024E383032392D3538494AF4
05-04-2025 20:14:21.981,30,RECV,7E000F8100003A024E383033302D58305251D1
05-04-2025 20:14:21.981,31,RECV,7E000F8100003A024E383033312D314339331B
05-04-2025 20:14:21.981,32,RECV,7E000F8100003A024E383033322D3532504FF4
05-04-2025 20:14:21.981,33,RECV,7E000F81000039024E383033332D394F4F4CD7
05-04-2025 20:14:22.066,34,RECV,7E000F8100003A024E383033342D46583845DD
05-04-2025 20:14:22.068,35,RECV,7E000F8100003A024E383033352D3638325AFD
05-04-2025 20:14:22.068,36,RECV,7E000F81000039024E383033362D41494D4ED2
05-04-2025 20:14:22.069,37,RECV,7E000F8100003A024E383033372D38555247CF
