timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 03:40:27.403,2026-03-04 03:40:20.874,N5000-GAHB,53.721
2026-03-04 03:40:27.503,2026-03-04 03:40:20.975,N5001-0D8E,52.721
2026-03-04 03:40:27.604,2026-03-04 03:40:21.076,N5002-99H0,52.721
2026-03-04 03:40:27.703,2026-03-04 03:40:21.177,N5003-8465,50.721
2026-03-04 03:40:27.804,2026-03-04 03:40:21.278,N5004-9171,50.721
2026-03-04 03:40:27.904,2026-03-04 03:40:21.379,N5005-3E67,49.721
2026-03-04 03:40:28.004,2026-03-04 03:40:21.480,N5006-H287,48.721
2026-03-04 03:40:28.104,2026-03-04 03:40:21.581,N5007-F434,47.721
2026-03-04 03:40:28.204,2026-03-04 03:40:21.682,N5008-FEI5,46.721
2026-03-04 03:40:28.305,2026-03-04 03:40:21.783,N5009-2D8D,46.721
2026-03-04 03:40:28.405,2026-03-04 03:40:21.886,N5010-1E0J,43.721
2026-03-04 03:40:28.505,2026-03-04 03:40:21.988,N5011-69G2,41.721
2026-03-04 03:40:28.606,2026-03-04 03:40:22.089,N5012-5C00,41.721
2026-03-04 03:40:28.706,2026-03-04 03:40:22.191,N5013-4A5J,39.721
2026-03-04 03:40:28.906,2026-03-04 03:40:22.394,N5015-E7II,36.721
2026-03-04 03:40:29.006,2026-03-04 03:40:22.496,N5016-2D8B,34.721
2026-03-04 03:40:29.107,2026-03-04 03:40:22.598,N5017-5E5J,33.721
2026-03-04 03:40:29.207,2026-03-04 03:40:22.700,N5018-32D3,31.721
2026-03-04 03:40:29.307,2026-03-04 03:40:22.802,N5019-J2HD,29.721
2026-03-04 03:40:29.407,2026-03-04 03:40:22.903,N5020-B9DA,28.721
2026-03-04 03:40:29.507,2026-03-04 03:40:22.005,N5021-9H21,1026.721
2026-03-04 03:40:29.658,2026-03-04 03:40:23.107,N5022-65H7,75.721
2026-03-04 03:40:29.708,2026-03-04 03:40:23.208,N5023-29HC,24.721
2026-03-04 03:40:29.808,2026-03-04 03:40:23.310,N5024-7FJ6,22.721
2026-03-04 03:40:29.908,2026-03-04 03:40:23.412,N5025-G587,20.721
2026-03-04 03:40:30.018,2026-03-04 03:40:23.514,N5026-9E23,28.721
2026-03-04 03:40:30.109,2026-03-04 03:40:23.620,N5027-ABJ5,13.721
2026-03-04 03:40:30.359,2026-03-04 03:40:23.823,N5029-4FH2,60.721
2026-03-04 03:40:30.459,2026-03-04 03:40:23.925,N5030-B94B,58.721
2026-03-04 03:40:30.520,2026-03-04 03:40:24.027,N5031-G3EF,17.721
2026-03-04 03:40:30.620,2026-03-04 03:40:24.129,N5032-B7J7,15.721
2026-03-04 03:40:30.760,2026-03-04 03:40:24.230,N5033-4D43,54.721
2026-03-04 03:40:30.920,2026-03-04 03:40:24.434,N5035-10FH,10.721
2026-03-04 03:40:31.061,2026-03-04 03:40:24.535,N5036-742J,50.721
2026-03-04 03:40:31.161,2026-03-04 03:40:24.637,N5037-C09J,48.721
2026-03-04 03:40:31.261,2026-03-04 03:40:24.739,N5038-7AG8,46.721
2026-03-04 03:40:31.361,2026-03-04 03:40:24.841,N5039-2C75,44.721
2026-03-04 03:40:31.462,2026-03-04 03:40:24.942,N5040-A014,44.721
2026-03-04 03:40:31.562,2026-03-04 03:40:25.044,N5041-F0D6,42.721
2026-03-04 03:40:31.662,2026-03-04 03:40:25.146,N5042-1C6F,40.721
2026-03-04 03:40:31.762,2026-03-04 03:40:25.247,N5043-ID0I,39.721
2026-03-04 03:40:31.863,2026-03-04 03:40:25.349,N5044-82J7,38.721
2026-03-04 03:40:31.964,2026-03-04 03:40:25.451,N5045-62B5,37.721
2026-03-04 03:40:32.063,2026-03-04 03:40:25.553,N5046-3A82,34.721
2026-03-04 03:40:32.164,2026-03-04 03:40:25.654,N5047-CGJI,34.721
2026-03-04 03:40:32.264,2026-03-04 03:40:25.756,N5048-I1CJ,32.721
2026-03-04 03:40:32.364,2026-03-04 03:40:25.858,N5049-I79C,30.721
2026-03-04 03:40:32.465,2026-03-04 03:40:25.960,N5050-2I5J,29.721
2026-03-04 03:40:32.565,2026-03-04 03:40:26.061,N5051-0GC6,28.721
2026-03-04 03:40:32.665,2026-03-04 03:40:26.163,N5052-300F,26.721
2026-03-04 03:40:32.766,2026-03-04 03:40:26.265,N5053-4JD2,25.721
2026-03-04 03:40:32.866,2026-03-04 03:40:26.366,N5054-602A,24.721
2026-03-04 03:40:32.966,2026-03-04 03:40:26.468,N5055-7IFB,22.721
2026-03-04 03:40:33.066,2026-03-04 03:40:26.570,N5056-8DF7,20.721
2026-03-04 03:40:33.177,2026-03-04 03:40:26.672,N5057-4JEB,29.721
2026-03-04 03:40:33.266,2026-03-04 03:40:26.773,N5058-2C0E,17.721
2026-03-04 03:40:33.368,2026-03-04 03:40:26.875,N5059-I2HF,17.721
2026-03-04 03:40:33.477,2026-03-04 03:40:26.977,N5060-CD17,24.721
2026-03-04 03:40:33.567,2026-03-04 03:40:27.078,N5061-2EEI,13.721
2026-03-04 03:40:33.678,2026-03-04 03:40:27.180,N5062-7A54,22.721
2026-03-04 03:40:33.817,2026-03-04 03:40:27.282,N5063-JFJ0,59.721
2026-03-04 03:40:33.878,2026-03-04 03:40:27.384,N5064-E18F,18.721
2026-03-04 03:40:33.988,2026-03-04 03:40:27.485,N5065-8CJ8,27.721
2026-03-04 03:40:34.078,2026-03-04 03:40:27.587,N5066-B8BB,15.721
2026-03-04 03:40:34.179,2026-03-04 03:40:27.689,N5067-052I,14.721
2026-03-04 03:40:34.319,2026-03-04 03:40:27.790,N5068-B9J0,53.721
2026-03-04 03:40:34.389,2026-03-04 03:40:27.892,N5069-HH30,21.721
2026-03-04 03:40:34.480,2026-03-04 03:40:27.994,N5070-5011,10.721
2026-03-04 03:40:34.620,2026-03-04 03:40:28.095,N5071-A1GA,49.721
2026-03-04 03:40:34.690,2026-03-04 03:40:28.197,N5072-2B71,17.721
2026-03-04 03:40:34.810,2026-03-04 03:40:28.299,N5073-3FHB,35.721
2026-03-04 03:40:34.920,2026-03-04 03:40:28.400,N5074-GE0I,44.721
2026-03-04 03:40:34.991,2026-03-04 03:40:28.502,N5075-4FA3,13.721
2026-03-04 03:40:35.121,2026-03-04 03:40:28.604,N5076-I990,41.721
2026-03-04 03:40:35.221,2026-03-04 03:40:28.706,N5077-727F,39.721
2026-03-04 03:40:35.322,2026-03-04 03:40:28.807,N5078-B157,39.721
2026-03-04 03:40:35.422,2026-03-04 03:40:28.909,N5079-E90G,37.721
2026-03-04 03:40:35.522,2026-03-04 03:40:29.011,N5080-CF5C,35.721
2026-03-04 03:40:35.622,2026-03-04 03:40:29.113,N5081-EEH4,33.721
2026-03-04 03:40:35.823,2026-03-04 03:40:29.316,N5083-I54C,31.721
2026-03-04 03:40:35.923,2026-03-04 03:40:29.418,N5084-BA0A,29.721
2026-03-04 03:40:36.023,2026-03-04 03:40:29.519,N5085-4511,28.721
2026-03-04 03:40:36.123,2026-03-04 03:40:29.621,N5086-08H3,26.721
2026-03-04 03:40:36.223,2026-03-04 03:40:29.722,N5087-G3CE,25.721
2026-03-04 03:40:36.324,2026-03-04 03:40:29.824,N5088-B9ED,24.721
2026-03-04 03:40:36.424,2026-03-04 03:40:29.926,N5089-GIJ5,22.721
2026-03-04 03:40:36.525,2026-03-04 03:40:30.027,N5090-A006,22.721
2026-03-04 03:40:36.624,2026-03-04 03:40:30.129,N5091-8I8J,19.721
2026-03-04 03:40:36.725,2026-03-04 03:40:30.231,N5092-8544,18.721
2026-03-04 03:40:36.825,2026-03-04 03:40:30.332,N5093-8I36,17.721
2026-03-04 03:40:36.925,2026-03-04 03:40:30.434,N5094-1B14,15.721
2026-03-04 03:40:37.035,2026-03-04 03:40:30.536,N5095-2516,23.721
2026-03-04 03:40:37.136,2026-03-04 03:40:30.637,N5096-J14H,23.721
2026-03-04 03:40:37.226,2026-03-04 03:40:30.739,N5097-JG00,11.721
2026-03-04 03:40:37.336,2026-03-04 03:40:30.841,N5098-13EI,19.721
2026-03-04 03:40:37.436,2026-03-04 03:40:30.942,N5099-12F9,18.721
2026-03-04 03:40:37.576,2026-03-04 03:40:31.044,N5100-27B1,56.721
2026-03-04 03:40:37.676,2026-03-04 03:40:31.145,N5101-62II,55.721
2026-03-04 03:40:37.737,2026-03-04 03:40:31.247,N5102-EGID,14.721
2026-03-04 03:40:37.877,2026-03-04 03:40:31.349,N5103-791H,52.721
2026-03-04 03:40:37.947,2026-03-04 03:40:31.450,N5104-HH32,21.721
2026-03-04 03:40:38.084,2026-03-04 03:40:31.552,N5105-A5G1,56.721
2026-03-04 03:40:38.177,2026-03-04 03:40:31.654,N5106-8939,47.721
2026-03-04 03:40:38.278,2026-03-04 03:40:31.755,N5107-C515,47.721
2026-03-04 03:40:38.384,2026-03-04 03:40:31.857,N5108-285A,51.721
2026-03-04 03:40:38.479,2026-03-04 03:40:31.959,N5109-59GB,44.721
2026-03-04 03:40:38.579,2026-03-04 03:40:32.060,N5110-CGHH,43.721
2026-03-04 03:40:38.686,2026-03-04 03:40:32.162,N5111-6BG9,48.721
2026-03-04 03:40:38.780,2026-03-04 03:40:32.264,N5112-5F40,40.721
2026-03-04 03:40:38.880,2026-03-04 03:40:32.365,N5113-DHGD,39.721
2026-03-04 03:40:38.988,2026-03-04 03:40:32.467,N5114-5DH4,45.721
2026-03-04 03:40:39.080,2026-03-04 03:40:32.569,N5115-9C5F,35.721
2026-03-04 03:40:39.181,2026-03-04 03:40:32.670,N5116-0J6B,35.721
2026-03-04 03:40:39.291,2026-03-04 03:40:32.772,N5117-1HHA,43.721
2026-03-04 03:40:39.381,2026-03-04 03:40:32.873,N5118-68CG,32.721
2026-03-04 03:40:39.481,2026-03-04 03:40:32.975,N5119-1E4A,30.721
2026-03-04 03:40:39.593,2026-03-04 03:40:33.076,N5120-B1F5,41.721
2026-03-04 03:40:39.681,2026-03-04 03:40:33.178,N5121-2J43,27.721
2026-03-04 03:40:39.782,2026-03-04 03:40:33.279,N5122-HFG1,27.721
2026-03-04 03:40:39.894,2026-03-04 03:40:33.381,N5123-9A34,37.721
2026-03-04 03:40:39.982,2026-03-04 03:40:33.483,N5124-9C83,23.721
2026-03-04 03:40:40.082,2026-03-04 03:40:33.584,N5125-8044,22.721
2026-03-04 03:40:40.283,2026-03-04 03:40:33.790,N5127-JF05,17.721
2026-03-04 03:40:40.393,2026-03-04 03:40:33.892,N5128-3B38,25.721
2026-03-04 03:40:40.498,2026-03-04 03:40:33.994,N5129-AJE4,28.721
2026-03-04 03:40:40.584,2026-03-04 03:40:34.095,N5130-BHHI,13.721
2026-03-04 03:40:40.693,2026-03-04 03:40:34.197,N5131-EH59,20.721
2026-03-04 03:40:40.833,2026-03-04 03:40:34.299,N5132-I617,58.721
2026-03-04 03:40:40.884,2026-03-04 03:40:34.401,N5133-A54E,7.721
2026-03-04 03:40:41.034,2026-03-04 03:40:34.503,N5134-7IID,55.721
2026-03-04 03:40:41.134,2026-03-04 03:40:34.605,N5135-2513,53.721
2026-03-04 03:40:41.234,2026-03-04 03:40:34.706,N5136-AF0C,52.721
2026-03-04 03:40:41.305,2026-03-04 03:40:41.276,N5137-82E4,-6446.279
2026-03-04 03:40:41.535,2026-03-04 03:40:41.480,N5139-BCG7,-6420.279
2026-03-04 03:40:41.636,2026-03-04 03:40:41.581,N5140-E5IG,-6420.279
2026-03-04 03:40:41.736,2026-03-04 03:40:41.683,N5141-IH1J,-6422.279
2026-03-04 03:40:41.836,2026-03-04 03:40:41.785,N5142-2G4H,-6424.279
2026-03-04 03:40:41.937,2026-03-04 03:40:41.887,N5143-6HBG,-6425.279
2026-03-04 03:40:42.037,2026-03-04 03:40:41.988,N5144-G5D1,-6426.279
2026-03-04 03:40:42.238,2026-03-04 03:40:42.192,N5146-AE0C,-6429.279
