timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 03:40:27.392,2026-03-04 03:40:27.345,N2000-8ECH,43.884
2026-03-04 03:40:27.493,2026-03-04 03:40:27.447,N2001-ABB0,42.884
2026-03-04 03:40:27.593,2026-03-04 03:40:27.548,N2002-683H,41.884
2026-03-04 03:40:27.693,2026-03-04 03:40:27.650,N2003-B35H,39.884
2026-03-04 03:40:27.793,2026-03-04 03:40:27.751,N2004-8728,38.884
2026-03-04 03:40:27.894,2026-03-04 03:40:27.852,N2005-2J70,38.884
2026-03-04 03:40:27.994,2026-03-04 03:40:27.954,N2006-A25B,36.884
2026-03-04 03:40:28.094,2026-03-04 03:40:28.055,N2007-8163,35.884
2026-03-04 03:40:28.195,2026-03-04 03:40:28.157,N2008-9CIB,34.884
2026-03-04 03:40:28.295,2026-03-04 03:40:28.258,N2009-36ED,33.884
2026-03-04 03:40:28.396,2026-03-04 03:40:28.360,N2010-2DAH,32.884
2026-03-04 03:40:28.496,2026-03-04 03:40:28.461,N2011-419J,31.884
2026-03-04 03:40:28.596,2026-03-04 03:40:28.562,N2012-49A1,30.884
2026-03-04 03:40:28.697,2026-03-04 03:40:28.664,N2013-F2CH,29.884
2026-03-04 03:40:28.797,2026-03-04 03:40:28.765,N2014-A7CI,28.884
2026-03-04 03:40:28.897,2026-03-04 03:40:28.866,N2015-E6GF,27.884
2026-03-04 03:40:28.997,2026-03-04 03:40:28.968,N2016-9HJC,25.884
2026-03-04 03:40:29.097,2026-03-04 03:40:29.069,N2017-B8F7,24.884
2026-03-04 03:40:29.197,2026-03-04 03:40:29.171,N2018-JHCI,22.884
2026-03-04 03:40:29.297,2026-03-04 03:40:29.272,N2019-I5F5,21.884
2026-03-04 03:40:29.398,2026-03-04 03:40:29.374,N2020-831H,20.884
2026-03-04 03:40:29.498,2026-03-04 03:40:29.475,N2021-03C4,19.884
2026-03-04 03:40:29.649,2026-03-04 03:40:29.576,N2022-FG1J,69.884
2026-03-04 03:40:29.699,2026-03-04 03:40:29.678,N2023-E64D,17.884
2026-03-04 03:40:29.799,2026-03-04 03:40:29.779,N2024-J4E5,16.884
2026-03-04 03:40:29.949,2026-03-04 03:40:29.880,N2025-JI4G,65.884
2026-03-04 03:40:30.050,2026-03-04 03:40:29.982,N2026-IJ1D,64.884
2026-03-04 03:40:30.100,2026-03-04 03:40:30.083,N2027-D4FD,13.884
2026-03-04 03:40:30.250,2026-03-04 03:40:30.184,N2028-GCGH,62.884
2026-03-04 03:40:30.350,2026-03-04 03:40:30.286,N2029-J5EI,60.884
2026-03-04 03:40:30.400,2026-03-04 03:40:30.387,N2030-385F,9.884
2026-03-04 03:40:30.551,2026-03-04 03:40:30.489,N2031-HA0H,58.884
2026-03-04 03:40:30.651,2026-03-04 03:40:30.590,N2032-3IBD,57.884
2026-03-04 03:40:30.751,2026-03-04 03:40:30.691,N2033-AE20,56.884
2026-03-04 03:40:30.851,2026-03-04 03:40:30.793,N2034-G4I3,54.884
2026-03-04 03:40:30.952,2026-03-04 03:40:30.894,N2035-CH00,54.884
2026-03-04 03:40:31.052,2026-03-04 03:40:30.995,N2036-4D6A,53.884
2026-03-04 03:40:31.152,2026-03-04 03:40:31.096,N2037-4DAC,52.884
2026-03-04 03:40:31.253,2026-03-04 03:40:31.198,N2038-H394,51.884
2026-03-04 03:40:31.353,2026-03-04 03:40:31.299,N2039-232E,50.884
2026-03-04 03:40:31.453,2026-03-04 03:40:31.400,N2040-4I9H,49.884
2026-03-04 03:40:31.554,2026-03-04 03:40:31.502,N2041-3EJC,48.884
2026-03-04 03:40:31.654,2026-03-04 03:40:31.603,N2042-1A46,47.884
2026-03-04 03:40:31.754,2026-03-04 03:40:31.704,N2043-DA3J,46.884
2026-03-04 03:40:31.855,2026-03-04 03:40:31.806,N2044-HDD9,45.884
2026-03-04 03:40:31.954,2026-03-04 03:40:31.907,N2045-JFFE,43.884
2026-03-04 03:40:32.055,2026-03-04 03:40:31.008,N2046-EGI8,1043.884
2026-03-04 03:40:32.155,2026-03-04 03:40:32.109,N2047-A74H,42.884
2026-03-04 03:40:32.255,2026-03-04 03:40:32.211,N2048-J317,40.884
2026-03-04 03:40:32.355,2026-03-04 03:40:32.312,N2049-E42C,39.884
2026-03-04 03:40:32.456,2026-03-04 03:40:32.413,N2050-7DHH,39.884
2026-03-04 03:40:32.556,2026-03-04 03:40:32.515,N2051-B80I,37.884
2026-03-04 03:40:32.656,2026-03-04 03:40:32.616,N2052-1EH6,36.884
2026-03-04 03:40:32.757,2026-03-04 03:40:32.717,N2053-DBG5,36.884
2026-03-04 03:40:32.857,2026-03-04 03:40:32.819,N2054-9H4G,34.884
2026-03-04 03:40:32.957,2026-03-04 03:40:32.920,N2055-6B12,33.884
2026-03-04 03:40:33.057,2026-03-04 03:40:33.021,N2056-37DJ,32.884
2026-03-04 03:40:33.157,2026-03-04 03:40:33.122,N2057-F83J,31.884
2026-03-04 03:40:33.258,2026-03-04 03:40:33.224,N2058-CGJD,30.884
2026-03-04 03:40:33.358,2026-03-04 03:40:33.325,N2059-E1IE,29.884
2026-03-04 03:40:33.458,2026-03-04 03:40:33.426,N2060-7CHJ,28.884
2026-03-04 03:40:33.558,2026-03-04 03:40:33.528,N2061-040D,26.884
2026-03-04 03:40:33.658,2026-03-04 03:40:33.629,N2062-AG6F,25.884
2026-03-04 03:40:33.759,2026-03-04 03:40:33.730,N2063-1E5C,25.884
2026-03-04 03:40:33.859,2026-03-04 03:40:33.831,N2064-48C9,24.884
2026-03-04 03:40:33.959,2026-03-04 03:40:33.933,N2065-BGI9,22.884
2026-03-04 03:40:34.059,2026-03-04 03:40:34.034,N2066-F7C0,21.884
2026-03-04 03:40:34.159,2026-03-04 03:40:34.135,N2067-2BJ6,20.884
2026-03-04 03:40:34.260,2026-03-04 03:40:34.236,N2068-JG2A,20.884
2026-03-04 03:40:34.410,2026-03-04 03:40:34.338,N2069-6BC1,68.884
2026-03-04 03:40:34.460,2026-03-04 03:40:34.439,N2070-D2B3,17.884
2026-03-04 03:40:34.561,2026-03-04 03:40:34.540,N2071-0076,17.884
