timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 03:29:21.959,2026-03-04 03:29:15.456,N5000-1BCG,27.721
2026-03-04 03:29:22.066,2026-03-04 03:29:15.468,N5004-D058,122.721
2026-03-04 03:29:22.066,2026-03-04 03:29:15.471,N5005-2D12,119.721
2026-03-04 03:29:22.066,2026-03-04 03:29:15.486,N5007-2E64,104.721
2026-03-04 03:29:22.066,2026-03-04 03:29:15.489,N5008-J383,101.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.492,N5009-72J3,99.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.495,N5010-AA15,96.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.498,N5011-0C1G,93.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.504,N5013-8EIC,87.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.507,N5014-96A8,84.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.510,N5015-D4DE,81.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.513,N5016-C33E,78.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.516,N5017-8JC7,75.721
2026-03-04 03:29:22.067,2026-03-04 03:29:15.519,N5018-JJAH,72.721
2026-03-04 03:29:22.133,2026-03-04 03:29:15.562,N5032-JB1I,95.721
2026-03-04 03:29:22.133,2026-03-04 03:29:15.575,N5036-228D,82.721
2026-03-04 03:29:22.133,2026-03-04 03:29:15.578,N5037-E93I,79.721
2026-03-04 03:29:22.134,2026-03-04 03:29:15.581,N5038-64JB,77.721
2026-03-04 03:29:22.134,2026-03-04 03:29:15.584,N5039-0I3H,74.721
2026-03-04 03:29:22.134,2026-03-04 03:29:15.596,N5043-GEFE,62.721
2026-03-04 03:29:22.311,2026-03-04 03:29:15.675,N5068-CCB9,160.721
2026-03-04 03:29:22.311,2026-03-04 03:29:15.678,N5069-C3HA,157.721
2026-03-04 03:29:22.311,2026-03-04 03:29:15.685,N5071-558I,150.721
2026-03-04 03:29:22.312,2026-03-04 03:29:15.691,N5073-CE01,145.721
2026-03-04 03:29:22.312,2026-03-04 03:29:15.698,N5075-48AD,138.721
2026-03-04 03:29:22.312,2026-03-04 03:29:15.701,N5076-891F,135.721
2026-03-04 03:29:22.312,2026-03-04 03:29:15.704,N5077-29E6,132.721
2026-03-04 03:29:22.313,2026-03-04 03:29:15.707,N5078-FE0B,130.721
2026-03-04 03:29:22.313,2026-03-04 03:29:15.711,N5079-J9GI,126.721
2026-03-04 03:29:22.313,2026-03-04 03:29:15.717,N5081-DA5D,120.721
2026-03-04 03:29:22.405,2026-03-04 03:29:15.724,N5083-F999,205.721
2026-03-04 03:29:22.405,2026-03-04 03:29:15.727,N5084-JCAA,202.721
2026-03-04 03:29:22.405,2026-03-04 03:29:15.730,N5085-IEAB,199.721
2026-03-04 03:29:22.405,2026-03-04 03:29:15.734,N5086-32EI,195.721
2026-03-04 03:29:22.406,2026-03-04 03:29:15.737,N5087-8H33,193.721
2026-03-04 03:29:22.406,2026-03-04 03:29:15.740,N5088-HIAJ,190.721
2026-03-04 03:29:22.406,2026-03-04 03:29:15.743,N5089-0DG3,187.721
2026-03-04 03:29:22.406,2026-03-04 03:29:15.747,N5090-6AHJ,183.721
2026-03-04 03:29:22.406,2026-03-04 03:29:15.750,N5091-1H6J,180.721
2026-03-04 03:29:22.407,2026-03-04 03:29:15.753,N5092-GG7B,178.721
2026-03-04 03:29:22.407,2026-03-04 03:29:15.756,N5093-3GJ4,175.721
2026-03-04 03:29:22.407,2026-03-04 03:29:15.763,N5095-1I8E,168.721
2026-03-04 03:29:22.407,2026-03-04 03:29:15.765,N5096-CFG2,166.721
2026-03-04 03:29:22.510,2026-03-04 03:29:15.768,N5097-A60J,266.721
2026-03-04 03:29:22.510,2026-03-04 03:29:15.771,N5098-F509,263.721
2026-03-04 03:29:22.510,2026-03-04 03:29:15.777,N5100-HH7D,257.721
2026-03-04 03:29:22.511,2026-03-04 03:29:15.789,N5101-DHJB,246.721
2026-03-04 03:29:22.511,2026-03-04 03:29:15.792,N5102-7JE2,243.721
2026-03-04 03:29:22.511,2026-03-04 03:29:15.795,N5103-51BH,240.721
2026-03-04 03:29:22.512,2026-03-04 03:29:15.801,N5105-96GF,235.721
2026-03-04 03:29:22.512,2026-03-04 03:29:15.811,N5106-E1CB,225.721
2026-03-04 03:29:22.512,2026-03-04 03:29:15.814,N5107-ACJG,222.721
2026-03-04 03:29:22.512,2026-03-04 03:29:15.816,N5108-EIAE,220.721
2026-03-04 03:29:22.513,2026-03-04 03:29:15.823,N5109-32G3,214.721
2026-03-04 03:29:22.513,2026-03-04 03:29:15.826,N5110-516B,211.721
2026-03-04 03:29:22.564,2026-03-04 03:29:15.829,N5111-51GC,259.721
2026-03-04 03:29:22.564,2026-03-04 03:29:15.836,N5112-FA94,252.721
2026-03-04 03:29:22.564,2026-03-04 03:29:15.839,N5113-9BIG,249.721
2026-03-04 03:29:22.564,2026-03-04 03:29:15.842,N5114-F178,246.721
2026-03-04 03:29:22.564,2026-03-04 03:29:15.941,N5137-C416,147.721
2026-03-04 03:29:22.564,2026-03-04 03:29:15.944,N5138-6GIE,144.721
2026-03-04 03:29:22.565,2026-03-04 03:29:15.954,N5139-H6H2,135.721
2026-03-04 03:29:22.565,2026-03-04 03:29:15.957,N5140-H9H6,132.721
2026-03-04 03:29:22.565,2026-03-04 03:29:15.967,N5142-5J92,122.721
2026-03-04 03:29:22.566,2026-03-04 03:29:15.970,N5143-2I32,120.721
2026-03-04 03:29:22.660,2026-03-04 03:29:16.049,N5161-JH9A,135.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.052,N5162-DE7B,165.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.055,N5163-FJHG,162.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.062,N5164-AJ53,155.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.068,N5166-DFI4,149.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.076,N5167-07G0,141.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.079,N5168-I189,138.721
2026-03-04 03:29:22.693,2026-03-04 03:29:16.082,N5169-151I,135.721
2026-03-04 03:29:22.753,2026-03-04 03:29:16.113,N5176-I714,164.721
2026-03-04 03:29:22.753,2026-03-04 03:29:16.116,N5177-130I,161.721
2026-03-04 03:29:22.754,2026-03-04 03:29:16.123,N5178-6E19,155.721
2026-03-04 03:29:22.754,2026-03-04 03:29:16.126,N5179-JJI5,152.721
2026-03-04 03:29:22.754,2026-03-04 03:29:16.129,N5180-1GDE,149.721
2026-03-04 03:29:22.754,2026-03-04 03:29:16.135,N5182-I8H5,143.721
2026-03-04 03:29:22.754,2026-03-04 03:29:16.146,N5183-FJ80,132.721
2026-03-04 03:29:22.755,2026-03-04 03:29:16.159,N5186-F0A1,120.721
