timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 03:27:00.623,2026-03-04 03:27:00.481,N2003-3H69,138.884
2026-03-04 03:27:00.623,2026-03-04 03:27:00.483,N2004-FJ4B,136.884
2026-03-04 03:27:00.623,2026-03-04 03:27:00.485,N2005-E32G,134.884
2026-03-04 03:27:00.624,2026-03-04 03:27:00.491,N2007-92JD,129.884
2026-03-04 03:27:00.624,2026-03-04 03:27:00.493,N2008-HIH5,127.884
2026-03-04 03:27:00.624,2026-03-04 03:27:00.495,N2009-9G21,125.884
2026-03-04 03:27:00.624,2026-03-04 03:27:00.497,N2010-C421,123.884
2026-03-04 03:27:00.625,2026-03-04 03:27:00.499,N2011-B5FI,122.884
2026-03-04 03:27:00.625,2026-03-04 03:27:00.500,N2012-GGE6,121.884
2026-03-04 03:27:00.710,2026-03-04 03:27:00.542,N2025-2E5F,164.884
2026-03-04 03:27:00.710,2026-03-04 03:27:00.555,N2028-H841,151.884
2026-03-04 03:27:00.711,2026-03-04 03:27:00.556,N2029-5EHE,151.884
2026-03-04 03:27:00.711,2026-03-04 03:27:00.558,N2030-2B1B,149.884
2026-03-04 03:27:00.711,2026-03-04 03:27:00.560,N2031-DIC4,147.884
2026-03-04 03:27:00.711,2026-03-04 03:27:00.576,N2032-HGI2,131.884
2026-03-04 03:27:00.801,2026-03-04 03:27:00.627,N2045-EJ3H,170.884
2026-03-04 03:27:00.801,2026-03-04 03:27:00.635,N2046-D014,162.884
2026-03-04 03:27:00.801,2026-03-04 03:27:00.637,N2047-DEE1,160.884
2026-03-04 03:27:00.802,2026-03-04 03:27:00.639,N2048-4I97,159.884
2026-03-04 03:27:00.802,2026-03-04 03:27:00.649,N2049-C012,149.884
2026-03-04 03:27:00.802,2026-03-04 03:27:00.651,N2050-08H4,147.884
2026-03-04 03:27:00.802,2026-03-04 03:27:00.653,N2051-81I6,145.884
2026-03-04 03:27:00.802,2026-03-04 03:27:00.655,N2052-74C1,143.884
2026-03-04 03:27:00.895,2026-03-04 03:27:00.698,N2061-EDCA,193.884
2026-03-04 03:27:00.895,2026-03-04 03:27:00.700,N2062-DB7D,191.884
2026-03-04 03:27:00.895,2026-03-04 03:27:00.702,N2063-6HAH,189.884
2026-03-04 03:27:00.895,2026-03-04 03:27:00.704,N2064-FG3G,187.884
2026-03-04 03:27:00.896,2026-03-04 03:27:00.719,N2065-GDJ4,173.884
2026-03-04 03:27:00.896,2026-03-04 03:27:00.721,N2066-95GF,171.884
2026-03-04 03:27:00.896,2026-03-04 03:27:00.723,N2067-J87G,169.884
2026-03-04 03:27:00.896,2026-03-04 03:27:00.732,N2068-B7BD,160.884
2026-03-04 03:27:00.989,2026-03-04 03:27:00.793,N2082-62IE,192.884
2026-03-04 03:27:00.989,2026-03-04 03:27:00.795,N2083-E38C,190.884
2026-03-04 03:27:00.990,2026-03-04 03:27:00.796,N2084-F1JA,190.884
2026-03-04 03:27:00.990,2026-03-04 03:27:00.798,N2085-5EC3,188.884
2026-03-04 03:27:00.990,2026-03-04 03:27:00.800,N2086-1D26,186.884
2026-03-04 03:27:00.991,2026-03-04 03:27:00.815,N2087-73E5,172.884
2026-03-04 03:27:00.991,2026-03-04 03:27:00.816,N2088-A463,171.884
2026-03-04 03:27:01.083,2026-03-04 03:27:00.862,N2098-4CEF,217.884
2026-03-04 03:27:01.084,2026-03-04 03:27:00.876,N2101-EI49,204.884
2026-03-04 03:27:01.084,2026-03-04 03:27:00.878,N2102-IDAC,202.884
2026-03-04 03:27:01.085,2026-03-04 03:27:00.880,N2103-I28C,201.884
2026-03-04 03:27:01.085,2026-03-04 03:27:00.888,N2104-D723,193.884
2026-03-04 03:27:01.085,2026-03-04 03:27:00.891,N2105-J34F,190.884
2026-03-04 03:27:01.085,2026-03-04 03:27:00.893,N2106-F0AH,188.884
2026-03-04 03:27:01.177,2026-03-04 03:27:00.927,N2114-FJD3,246.884
2026-03-04 03:27:01.178,2026-03-04 03:27:00.935,N2115-97EH,239.884
2026-03-04 03:27:01.178,2026-03-04 03:27:00.937,N2116-2962,237.884
2026-03-04 03:27:01.178,2026-03-04 03:27:00.939,N2117-GE09,235.884
2026-03-04 03:27:01.178,2026-03-04 03:27:00.941,N2118-FHC8,233.884
2026-03-04 03:27:01.179,2026-03-04 03:27:00.987,N2128-F400,188.884
2026-03-04 03:27:01.179,2026-03-04 03:27:00.989,N2129-8CE1,186.884
2026-03-04 03:27:01.180,2026-03-04 03:27:00.991,N2130-H0FI,185.884
