05-03-2025 18:48:46.481,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

05-03-2025 18:48:11.527,0,RECV,7E000F81000019024E343030302D52575047E4
05-03-2025 18:48:11.619,1,RECV,7E000F8100001A024E343030312D464E354910
05-03-2025 18:48:11.619,2,RECV,7E000F81000019024E343030322D503131452B
05-03-2025 18:48:11.619,3,RECV,7E000F8100001A024E343030332D4F4D5334FD
05-03-2025 18:48:11.619,4,RECV,7E000F8100001D024E323030322D3855375309
05-03-2025 18:48:11.619,5,RECV,7E000F8100001A024E343030342D445538321C
05-03-2025 18:48:11.620,6,RECV,7E000F8100001D024E323030332D5A524F41E3
05-03-2025 18:48:11.620,7,RECV,7E000F81000019024E343030352D4B495836FD
05-03-2025 18:48:11.620,8,RECV,7E000F8100001A024E343030362D544934420A
05-03-2025 18:48:11.620,9,RECV,7E000F8100001D024E323030342D464644420C
05-03-2025 18:48:11.621,10,RECV,7E000F8100001A024E343030372D365134550C
05-03-2025 18:48:11.621,11,RECV,7E000F8100001A024E343030382D433754311C
05-03-2025 18:48:11.621,12,RECV,7E000F81000019024E343030392D4548334318
05-03-2025 18:48:11.621,13,RECV,7E007D3381000019007D33FFFFFFFFFFFFFFFF0000005348BF
05-03-2025 18:48:11.623,14,RECV,7E000F8100001A024E343031302D5957444CE2
05-03-2025 18:48:11.623,15,RECV,7E000F8100001D024E323030372D52484345F9
05-03-2025 18:48:11.623,16,RECV,7E000F8100001A024E343031312D4651384E04
05-03-2025 18:48:11.623,17,RECV,7E000F8100001D024E323030382D3459343722
05-03-2025 18:48:11.623,18,RECV,7E000F8100001D024E323030392D3332314142
05-03-2025 18:48:11.623,19,RECV,7E000F8100001D024E323031302D4641414712
05-03-2025 18:48:11.623,20,RECV,7E000F8100001A024E343031322D3558364914
05-03-2025 18:48:11.624,21,RECV,7E000F8100001A024E343031332D544F5930F3
05-03-2025 18:48:11.624,22,RECV,7E000F8100001A024E343031342D56314754FC
05-03-2025 18:48:11.624,23,RECV,7E000F8100001A024E343031352D4458344409
05-03-2025 18:48:11.624,24,RECV,7E000F8100001D024E323031352D4F44525ADD
05-03-2025 18:48:11.624,25,RECV,7E000F8100001A024E343031362D59364552F6
05-03-2025 18:48:11.624,26,RECV,7E000F8100001A024E343031372D4F594D43E3
05-03-2025 18:48:11.715,27,RECV,7E000F8100001D024E323031372D52414A4CF1
05-03-2025 18:48:11.715,28,RECV,7E000F8100001A024E343031382D5730304320
05-03-2025 18:48:11.715,29,RECV,7E000F8100001D024E323031382D59585437DD
05-03-2025 18:48:11.716,30,RECV,7E000F8100001A024E343031392D46563554F4
05-03-2025 18:48:11.717,31,RECV,7E000F8100001A024E343032302D37364E471F
05-03-2025 18:48:11.717,32,RECV,7E000F8100001D024E323032312D343153580F
05-03-2025 18:48:11.717,33,RECV,7E000F8100001A024E343032312D3242323446
05-03-2025 18:48:11.717,34,RECV,7E000F8100001A024E343032322D43534154F4
05-03-2025 18:48:11.717,35,RECV,7E000F8100001A024E343032332D354148530D
05-03-2025 18:48:11.717,36,RECV,7E000F8100001A024E343032342D35554551FD
05-03-2025 18:48:11.717,37,RECV,7E000F8100001D024E323032332D4A424A4106
05-03-2025 18:48:11.717,38,RECV,7E000F8100001A024E343032352D4831464A7D33
05-03-2025 18:48:11.717,39,RECV,7E000F8100001D024E323032342D5241454BF9
05-03-2025 18:48:11.717,40,RECV,7E000F8100001A024E343032362D3137434A26
05-03-2025 18:48:11.717,41,RECV,7E000F8100001A024E343032382D56374749FC
05-03-2025 18:48:11.717,42,RECV,7E000F8100001D024E323032372D314E564103
05-03-2025 18:48:11.717,43,RECV,7E000F8100001A024E343032392D41504F54E4
05-03-2025 18:48:11.717,44,RECV,7E000F81000019024E343033302D335642490D
05-03-2025 18:48:11.717,45,RECV,7E000F8100001D024E323032392D37454C311E
05-03-2025 18:48:11.717,46,RECV,7E000F8100001A024E343033312D49474153FB
05-03-2025 18:48:11.717,47,RECV,7E000F8100001D024E323033302D4F30375910
05-03-2025 18:48:11.717,48,RECV,7E000F8100001A024E343033322D3734513131
05-03-2025 18:48:11.717,49,RECV,7E000F8100001D024E323033312D48514D56E2
05-03-2025 18:48:11.717,50,RECV,7E000F8100001A024E343033332D3247304331
05-03-2025 18:48:11.717,51,RECV,7E000F8100001D024E323033322D544C5241EA
05-03-2025 18:48:11.718,52,RECV,7E000F8100001A024E343033342D48595839EA
05-03-2025 18:48:11.808,53,RECV,7E000F8100001D024E323033332D564B4F45E7
05-03-2025 18:48:11.836,54,RECV,7E000F8100001A024E343033352D57325554E9
05-03-2025 18:48:11.836,55,RECV,7E000F8100001A024E343033362D3831453438
05-03-2025 18:48:11.836,56,RECV,7E000F8100001C024E323033362D3035595507
05-03-2025 18:48:11.836,57,RECV,7E000F8100001A024E343033372D4A44454105
05-03-2025 18:48:11.836,58,RECV,7E000F8100001C024E323033372D523632411E
05-03-2025 18:48:11.836,59,RECV,7E000F8100001A024E343033382D363954361F
05-03-2025 18:48:11.836,60,RECV,7E000F8100001C024E323033382D56504D54D1
05-03-2025 18:48:11.836,61,RECV,7E000F8100001C024E323033392D5731493115
05-03-2025 18:48:11.836,62,RECV,7E000F8100001A024E343033392D474C4A4CEE
05-03-2025 18:48:11.836,63,RECV,7E000F8100001C024E323034312D3352333531
05-03-2025 18:48:11.837,64,RECV,7E000F8100001A024E343034302D58434C45F3
05-03-2025 18:48:11.837,65,RECV,7E000F8100001C024E323034332D4A4A41367D31
05-03-2025 18:48:11.837,66,RECV,7E000F8100001A024E343034312D544F3355F3
05-03-2025 18:48:11.837,67,RECV,7E000F8100001C024E323034342D344F36362C
05-03-2025 18:48:11.837,68,RECV,7E000F8100001A024E343034322D50304E311E
05-03-2025 18:48:11.837,69,RECV,7E000F8100001C024E323034352D57525653C8
05-03-2025 18:48:11.837,70,RECV,7E000F8100001A024E343034332D4233473729
05-03-2025 18:48:11.837,71,RECV,7E000F8100001C024E323034362D4D5232357D33
05-03-2025 18:48:11.837,72,RECV,7E000F8100001A024E343034342D5A554E36E8
05-03-2025 18:48:11.837,73,RECV,7E000F8100001A024E343034352D495836307D33
05-03-2025 18:48:11.837,74,RECV,7E000F8100001C024E323034392D524F4B47E3
05-03-2025 18:48:11.837,75,RECV,7E000F8100001A024E343034362D46364F4D01
05-03-2025 18:48:11.837,76,RECV,7E000F8100001C024E323035302D4B35524804
05-03-2025 18:48:11.837,77,RECV,7E000F8100001A024E343034372D3738434521
05-03-2025 18:48:11.837,78,RECV,7E000F8100001C024E323035312D3532565808
05-03-2025 18:48:11.903,79,RECV,7E000F8100001A024E343034382D44315055FD
05-03-2025 18:48:11.903,80,RECV,7E000F8100001C024E323035322D32474C3027
05-03-2025 18:48:11.903,81,RECV,7E000F8100001A024E343034392D385930381D
05-03-2025 18:48:11.903,82,RECV,7E000F8100001C024E323035332D55594148E4
05-03-2025 18:48:11.903,83,RECV,7E000F8100001A024E343035302D4A594442F5
05-03-2025 18:48:11.903,84,RECV,7E000F8100001D024E323035342D3835325723
05-03-2025 18:48:11.904,85,RECV,7E000F8100001A024E343035312D52505A55CC
05-03-2025 18:48:11.904,86,RECV,7E000F8100001C024E323035352D524B324EFC
05-03-2025 18:48:11.904,87,RECV,7E000F8100001A024E343035322D3331443242
05-03-2025 18:48:11.904,88,RECV,7E000F8100001C024E323035362D34334B5A0C
05-03-2025 18:48:11.904,89,RECV,7E000F8100001A024E343035332D353345442A
05-03-2025 18:48:11.904,90,RECV,7E000F8100001C024E323035372D4939565AE5
05-03-2025 18:48:11.904,91,RECV,7E000F8100001A024E343035342D4437363039
05-03-2025 18:48:11.904,92,RECV,7E000F8100001C024E323035382D4147334A7D31
05-03-2025 18:48:11.904,93,RECV,7E000F8100001A024E343035352D4835524BFF
05-03-2025 18:48:11.904,94,RECV,7E000F8100001C024E323035392D5A53495AC5
05-03-2025 18:48:11.904,95,RECV,7E000F8100001A024E343035362D3442475308
05-03-2025 18:48:11.904,96,RECV,7E000F8100001C024E323036302D4B4A3956F9
05-03-2025 18:48:11.906,97,RECV,7E000F8100001A024E343035372D494E3058F8
05-03-2025 18:48:11.907,98,RECV,7E000F8100001C024E323036312D534E343116
05-03-2025 18:48:11.907,99,RECV,7E000F8100001A024E343035382D5637344B0A
05-03-2025 18:48:11.907,100,RECV,7E000F8100001C024E323036322D4D53384DF6
05-03-2025 18:48:11.907,101,RECV,7E000F8100001A024E343035392D3848414F05
05-03-2025 18:48:11.907,102,RECV,7E000F8100001C024E323036332D42485947F0
05-03-2025 18:48:11.907,103,RECV,7E000F8100001A024E343036302D414F5846EF
05-03-2025 18:48:11.907,104,RECV,7E000F8100001C024E323036342D52503158EE
