timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:48:56.744,2026-03-04 00:48:56.695,N8002-56EC,49.000
2026-03-04 00:48:56.744,2026-03-04 00:48:56.702,N8003-D790,42.000
2026-03-04 00:48:56.745,2026-03-04 00:48:56.711,N8004-I864,34.000
2026-03-04 00:48:56.840,2026-03-04 00:48:56.793,N8017-2EJC,47.000
2026-03-04 00:48:56.840,2026-03-04 00:48:56.805,N8019-841A,35.000
2026-03-04 00:48:56.841,2026-03-04 00:48:56.829,N8023-358C,12.000
2026-03-04 00:48:56.934,2026-03-04 00:48:56.853,N8027-9F38,81.000
2026-03-04 00:48:56.934,2026-03-04 00:48:56.859,N8028-05AB,75.000
2026-03-04 00:48:56.934,2026-03-04 00:48:56.865,N8029-124I,69.000
2026-03-04 00:48:56.935,2026-03-04 00:48:56.883,N8032-3JEC,52.000
2026-03-04 00:48:56.936,2026-03-04 00:48:56.920,N8038-B7IH,16.000
2026-03-04 00:48:57.028,2026-03-04 00:48:56.938,N8041-F304,90.000
2026-03-04 00:48:57.029,2026-03-04 00:48:56.950,N8043-FB09,79.000
2026-03-04 00:48:57.029,2026-03-04 00:48:56.956,N8044-8CF5,73.000
2026-03-04 00:48:57.031,2026-03-04 00:48:56.992,N8050-06F2,39.000
2026-03-04 00:48:57.122,2026-03-04 00:48:56.004,N8052-25HD,1118.000
2026-03-04 00:48:57.123,2026-03-04 00:48:57.016,N8054-7H0H,107.000
2026-03-04 00:48:57.123,2026-03-04 00:48:57.028,N8056-AE7B,95.000
2026-03-04 00:48:57.124,2026-03-04 00:48:57.040,N8058-H7AF,84.000
2026-03-04 00:48:57.124,2026-03-04 00:48:57.052,N8060-69E7,72.000
2026-03-04 00:48:57.125,2026-03-04 00:48:57.064,N8062-IDGA,61.000
2026-03-04 00:48:57.228,2026-03-04 00:48:57.088,N8066-77JI,140.000
2026-03-04 00:48:57.228,2026-03-04 00:48:57.100,N8068-H47G,128.000
2026-03-04 00:48:57.229,2026-03-04 00:48:57.136,N8074-64GJ,93.000
2026-03-04 00:48:57.229,2026-03-04 00:48:57.142,N8075-AJJ9,87.000
2026-03-04 00:48:57.229,2026-03-04 00:48:57.148,N8076-949H,81.000
2026-03-04 00:48:57.229,2026-03-04 00:48:57.160,N8078-H73I,69.000
2026-03-04 00:48:57.311,2026-03-04 00:48:57.184,N8082-04D0,127.000
2026-03-04 00:48:57.312,2026-03-04 00:48:57.190,N8083-3261,122.000
2026-03-04 00:48:57.312,2026-03-04 00:48:57.196,N8084-A1JH,116.000
2026-03-04 00:48:57.312,2026-03-04 00:48:57.208,N8086-E8CF,104.000
2026-03-04 00:48:57.313,2026-03-04 00:48:57.214,N8087-6B36,99.000
2026-03-04 00:48:57.313,2026-03-04 00:48:57.232,N8090-BC20,81.000
2026-03-04 00:48:57.314,2026-03-04 00:48:57.244,N8092-I28I,70.000
2026-03-04 00:48:57.407,2026-03-04 00:48:57.280,N8098-14FJ,127.000
2026-03-04 00:48:57.407,2026-03-04 00:48:57.292,N8100-AA44,115.000
2026-03-04 00:48:57.500,2026-03-04 00:48:57.370,N8113-E41F,130.000
2026-03-04 00:48:57.596,2026-03-04 00:48:57.502,N8135-HCH8,94.000
2026-03-04 00:48:57.596,2026-03-04 00:48:57.514,N8137-1C7F,82.000
2026-03-04 00:48:57.596,2026-03-04 00:48:57.520,N8138-H1G6,76.000
2026-03-04 00:48:57.596,2026-03-04 00:48:57.532,N8140-3EBB,64.000
2026-03-04 00:48:57.689,2026-03-04 00:48:57.544,N8142-J5F7,145.000
2026-03-04 00:48:57.690,2026-03-04 00:48:57.550,N8143-19B3,140.000
2026-03-04 00:48:57.690,2026-03-04 00:48:57.602,N8151-65DC,88.000
2026-03-04 00:48:57.690,2026-03-04 00:48:57.614,N8153-775D,76.000
2026-03-04 00:48:57.690,2026-03-04 00:48:57.627,N8155-BBB8,63.000
2026-03-04 00:48:57.781,2026-03-04 00:48:57.640,N8157-GF77,141.000
2026-03-04 00:48:57.782,2026-03-04 00:48:57.653,N8159-965E,129.000
2026-03-04 00:48:57.782,2026-03-04 00:48:57.659,N8160-F3FG,123.000
2026-03-04 00:48:57.782,2026-03-04 00:48:57.665,N8161-EDGA,117.000
2026-03-04 00:48:57.782,2026-03-04 00:48:57.678,N8163-B738,104.000
2026-03-04 00:48:57.783,2026-03-04 00:48:57.684,N8164-6911,99.000
2026-03-04 00:48:57.784,2026-03-04 00:48:57.709,N8168-AG4C,75.000
2026-03-04 00:48:57.876,2026-03-04 00:48:57.779,N8179-35G1,97.000
2026-03-04 00:48:57.877,2026-03-04 00:48:57.785,N8180-CG4I,92.000
2026-03-04 00:48:57.877,2026-03-04 00:48:57.792,N8181-6J7A,85.000
2026-03-04 00:48:57.996,2026-03-04 00:48:57.855,N8191-1JHH,141.000
2026-03-04 00:48:57.997,2026-03-04 00:48:57.861,N8192-2GAC,136.000
2026-03-04 00:48:57.997,2026-03-04 00:48:57.868,N8193-3D86,129.000
2026-03-04 00:48:57.997,2026-03-04 00:48:57.880,N8195-FJ3G,117.000
2026-03-04 00:48:57.997,2026-03-04 00:48:57.886,N8196-CEA8,111.000
2026-03-04 00:48:57.997,2026-03-04 00:48:57.899,N8198-DCB0,98.000
2026-03-04 00:48:57.997,2026-03-04 00:48:57.905,N8199-JG4J,92.000
