timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:58:20.688,2026-03-04 00:58:20.668,N2000-5F0B,20.000
2026-03-04 00:58:20.787,2026-03-04 00:58:20.729,N2001-H96D,58.000
2026-03-04 00:58:20.837,2026-03-04 00:58:20.791,N2002-912F,46.000
2026-03-04 00:58:20.888,2026-03-04 00:58:20.852,N2003-06A3,36.000
2026-03-04 00:58:20.948,2026-03-04 00:58:20.913,N2004-2C52,35.000
2026-03-04 00:58:21.038,2026-03-04 00:58:20.975,N2005-HE3C,63.000
2026-03-04 00:58:21.097,2026-03-04 00:58:21.036,N2006-51B9,61.000
2026-03-04 00:58:21.138,2026-03-04 00:58:21.097,N2007-5F0I,41.000
2026-03-04 00:58:21.188,2026-03-04 00:58:21.158,N2008-8JAC,30.000
2026-03-04 00:58:21.248,2026-03-04 00:58:21.220,N2009-E2DB,28.000
2026-03-04 00:58:21.339,2026-03-04 00:58:21.281,N2010-6C66,58.000
2026-03-04 00:58:21.395,2026-03-04 00:58:21.342,N2011-DJJD,53.000
2026-03-04 00:58:21.439,2026-03-04 00:58:21.403,N2012-E993,36.000
2026-03-04 00:58:21.489,2026-03-04 00:58:21.464,N2013-44H8,25.000
2026-03-04 00:58:21.559,2026-03-04 00:58:21.525,N2014-659B,34.000
2026-03-04 00:58:21.639,2026-03-04 00:58:21.587,N2015-07G6,52.000
2026-03-04 00:58:21.696,2026-03-04 00:58:21.648,N2016-FG1C,48.000
2026-03-04 00:58:21.739,2026-03-04 00:58:21.709,N2017-92CH,30.000
2026-03-04 00:58:21.847,2026-03-04 00:58:21.771,N2018-8E21,76.000
2026-03-04 00:58:21.860,2026-03-04 00:58:21.832,N2019-9766,28.000
2026-03-04 00:58:21.939,2026-03-04 00:58:21.893,N2020-7DHD,46.000
2026-03-04 00:58:21.998,2026-03-04 00:58:21.954,N2021-77E9,44.000
2026-03-04 00:58:22.040,2026-03-04 00:58:22.016,N2022-1EG0,24.000
2026-03-04 00:58:22.150,2026-03-04 00:58:22.077,N2023-BFB1,73.000
2026-03-04 00:58:22.190,2026-03-04 00:58:22.138,N2024-46B3,52.000
2026-03-04 00:58:22.240,2026-03-04 00:58:22.200,N2025-9EH8,40.000
2026-03-04 00:58:22.300,2026-03-04 00:58:22.261,N2026-047I,39.000
2026-03-04 00:58:22.390,2026-03-04 00:58:22.322,N2027-268J,68.000
2026-03-04 00:58:22.452,2026-03-04 00:58:22.384,N2028-8G4F,68.000
2026-03-04 00:58:22.490,2026-03-04 00:58:22.445,N2029-083F,45.000
2026-03-04 00:58:22.541,2026-03-04 00:58:22.506,N2030-D885,35.000
2026-03-04 00:58:22.591,2026-03-04 00:58:22.567,N2031-ABCA,24.000
2026-03-04 00:58:22.691,2026-03-04 00:58:22.629,N2032-CIJ4,62.000
2026-03-04 00:58:22.741,2026-03-04 00:58:22.690,N2033-1BBH,51.000
2026-03-04 00:58:22.791,2026-03-04 00:58:22.752,N2034-CGI7,39.000
2026-03-04 00:58:22.841,2026-03-04 00:58:22.813,N2035-65G3,28.000
2026-03-04 00:58:22.941,2026-03-04 00:58:22.874,N2036-161A,67.000
2026-03-04 00:58:22.992,2026-03-04 00:58:22.935,N2037-16CB,57.000
2026-03-04 00:58:23.042,2026-03-04 00:58:22.996,N2038-F20F,46.000
