timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:58:20.726,2026-03-04 00:58:20.665,N1000-JA09,61.000
2026-03-04 00:58:20.776,2026-03-04 00:58:20.727,N1001-6EF4,49.000
2026-03-04 00:58:20.826,2026-03-04 00:58:20.788,N1002-E6BD,38.000
2026-03-04 00:58:20.876,2026-03-04 00:58:20.850,N1003-B126,26.000
2026-03-04 00:58:20.947,2026-03-04 00:58:20.911,N1004-DF0H,36.000
2026-03-04 00:58:21.027,2026-03-04 00:58:20.972,N1005-6E17,55.000
2026-03-04 00:58:21.077,2026-03-04 00:58:21.034,N1006-3I90,43.000
2026-03-04 00:58:21.127,2026-03-04 00:58:21.095,N1007-F7FA,32.000
2026-03-04 00:58:21.177,2026-03-04 00:58:21.157,N1008-5E59,20.000
2026-03-04 00:58:21.280,2026-03-04 00:58:21.218,N1009-EDEA,62.000
2026-03-04 00:58:21.327,2026-03-04 00:58:21.280,N1010-FCBE,47.000
2026-03-04 00:58:21.377,2026-03-04 00:58:21.341,N1011-220G,36.000
2026-03-04 00:58:21.428,2026-03-04 00:58:21.403,N1012-B76B,25.000
2026-03-04 00:58:21.528,2026-03-04 00:58:21.464,N1013-I6A8,64.000
2026-03-04 00:58:21.578,2026-03-04 00:58:21.526,N1014-F2DB,52.000
2026-03-04 00:58:21.628,2026-03-04 00:58:21.587,N1015-5A6G,41.000
2026-03-04 00:58:21.678,2026-03-04 00:58:21.648,N1016-945D,30.000
2026-03-04 00:58:21.738,2026-03-04 00:58:21.709,N1017-6536,29.000
2026-03-04 00:58:21.828,2026-03-04 00:58:21.771,N1018-GC6C,57.000
2026-03-04 00:58:21.878,2026-03-04 00:58:21.832,N1019-36JH,46.000
2026-03-04 00:58:21.929,2026-03-04 00:58:21.893,N1020-9F05,36.000
2026-03-04 00:58:21.979,2026-03-04 00:58:21.954,N1021-5I1G,25.000
2026-03-04 00:58:22.049,2026-03-04 00:58:22.016,N1022-4073,33.000
2026-03-04 00:58:22.129,2026-03-04 00:58:22.077,N1023-BCB2,52.000
2026-03-04 00:58:22.179,2026-03-04 00:58:22.138,N1024-E127,41.000
2026-03-04 00:58:22.229,2026-03-04 00:58:22.200,N1025-0ACF,29.000
2026-03-04 00:58:22.329,2026-03-04 00:58:22.261,N1026-6179,68.000
2026-03-04 00:58:22.379,2026-03-04 00:58:22.322,N1027-JCC5,57.000
2026-03-04 00:58:22.430,2026-03-04 00:58:22.384,N1028-0J9G,46.000
