timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:43:23.940,2026-03-04 00:43:23.809,N2000-0C2F,131.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.812,N2001-HEF0,130.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.814,N2002-61B6,128.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.816,N2003-G01B,126.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.818,N2004-2I9E,124.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.820,N2005-H11J,122.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.823,N2006-IEB8,119.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.825,N2007-0E04,117.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.827,N2008-7I6H,115.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.830,N2009-163F,112.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.839,N2010-1E71,103.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.844,N2011-9H36,98.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.846,N2012-50BA,96.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.859,N2013-9BD6,83.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.861,N2014-3FG7,81.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.865,N2015-BH3H,77.000
2026-03-04 00:43:23.943,2026-03-04 00:43:23.868,N2016-AB62,75.000
2026-03-04 00:43:23.943,2026-03-04 00:43:23.872,N2017-JA0A,71.000
2026-03-04 00:43:23.943,2026-03-04 00:43:23.875,N2018-0FAJ,68.000
2026-03-04 00:43:23.943,2026-03-04 00:43:23.877,N2019-6IG8,66.000
2026-03-04 00:43:24.024,2026-03-04 00:43:23.880,N2020-FJBG,144.000
2026-03-04 00:43:24.024,2026-03-04 00:43:23.887,N2021-33BD,137.000
2026-03-04 00:43:24.025,2026-03-04 00:43:23.891,N2022-8E6H,134.000
2026-03-04 00:43:24.025,2026-03-04 00:43:23.894,N2023-E1F7,131.000
2026-03-04 00:43:24.025,2026-03-04 00:43:23.902,N2024-11C2,123.000
2026-03-04 00:43:24.026,2026-03-04 00:43:23.904,N2025-097H,122.000
2026-03-04 00:43:24.026,2026-03-04 00:43:23.906,N2026-7E69,120.000
2026-03-04 00:43:24.026,2026-03-04 00:43:23.909,N2027-1G76,117.000
2026-03-04 00:43:24.026,2026-03-04 00:43:23.914,N2028-1DFG,112.000
2026-03-04 00:43:24.027,2026-03-04 00:43:23.917,N2029-ABBH,110.000
2026-03-04 00:43:24.027,2026-03-04 00:43:23.920,N2030-EJDJ,107.000
2026-03-04 00:43:24.027,2026-03-04 00:43:23.923,N2031-G00B,104.000
2026-03-04 00:43:24.028,2026-03-04 00:43:23.927,N2032-8E34,101.000
2026-03-04 00:43:24.028,2026-03-04 00:43:23.935,N2033-0946,93.000
2026-03-04 00:43:24.028,2026-03-04 00:43:23.938,N2034-B3IJ,90.000
2026-03-04 00:43:24.120,2026-03-04 00:43:23.940,N2035-GF7I,180.000
2026-03-04 00:43:24.120,2026-03-04 00:43:23.942,N2036-B3B7,178.000
2026-03-04 00:43:24.121,2026-03-04 00:43:23.945,N2037-CD1C,176.000
2026-03-04 00:43:24.121,2026-03-04 00:43:23.947,N2038-E56J,174.000
2026-03-04 00:43:24.121,2026-03-04 00:43:23.950,N2039-16H6,171.000
2026-03-04 00:43:24.122,2026-03-04 00:43:23.953,N2040-BHA5,169.000
2026-03-04 00:43:24.122,2026-03-04 00:43:23.956,N2041-4I7H,166.000
2026-03-04 00:43:24.122,2026-03-04 00:43:23.963,N2042-DGDI,159.000
2026-03-04 00:43:24.122,2026-03-04 00:43:23.966,N2043-14GE,156.000
2026-03-04 00:43:24.122,2026-03-04 00:43:23.968,N2044-9F30,154.000
2026-03-04 00:43:24.122,2026-03-04 00:43:23.969,N2045-C8A8,153.000
2026-03-04 00:43:24.123,2026-03-04 00:43:23.971,N2046-72HE,152.000
2026-03-04 00:43:24.123,2026-03-04 00:43:23.973,N2047-F743,150.000
2026-03-04 00:43:24.123,2026-03-04 00:43:23.981,N2048-G39E,142.000
2026-03-04 00:43:24.214,2026-03-04 00:43:23.983,N2049-5F73,231.000
2026-03-04 00:43:24.215,2026-03-04 00:43:23.985,N2050-5BF7,230.000
2026-03-04 00:43:24.215,2026-03-04 00:43:23.987,N2051-A86B,228.000
2026-03-04 00:43:24.215,2026-03-04 00:43:23.989,N2052-D54J,226.000
2026-03-04 00:43:24.215,2026-03-04 00:43:23.996,N2053-IGIC,219.000
2026-03-04 00:43:24.215,2026-03-04 00:43:23.998,N2054-7992,217.000
