timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:48:56.642,2026-03-04 00:48:56.616,N1000-96AG,26.000
2026-03-04 00:48:56.643,2026-03-04 00:48:56.622,N1001-1AE9,21.000
2026-03-04 00:48:56.691,2026-03-04 00:48:56.630,N1002-H8G8,61.000
2026-03-04 00:48:56.691,2026-03-04 00:48:56.636,N1003-00IA,55.000
2026-03-04 00:48:56.791,2026-03-04 00:48:56.648,N1004-603G,143.000
2026-03-04 00:48:56.792,2026-03-04 00:48:56.656,N1005-80HF,136.000
2026-03-04 00:48:56.792,2026-03-04 00:48:56.664,N1006-FC0D,128.000
2026-03-04 00:48:56.792,2026-03-04 00:48:56.671,N1007-5H5E,121.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.678,N1008-29GC,115.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.685,N1009-00IC,108.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.697,N1010-DEFD,96.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.703,N1011-JC5B,90.000
2026-03-04 00:48:56.794,2026-03-04 00:48:56.709,N1012-7J75,85.000
2026-03-04 00:48:56.794,2026-03-04 00:48:56.715,N1013-H0HE,79.000
2026-03-04 00:48:56.794,2026-03-04 00:48:56.721,N1014-0522,73.000
2026-03-04 00:48:56.794,2026-03-04 00:48:56.727,N1015-2AG7,67.000
2026-03-04 00:48:56.794,2026-03-04 00:48:56.732,N1016-16C1,62.000
2026-03-04 00:48:56.855,2026-03-04 00:48:56.739,N1017-AAAD,116.000
2026-03-04 00:48:56.856,2026-03-04 00:48:56.745,N1018-H9AA,111.000
2026-03-04 00:48:56.856,2026-03-04 00:48:56.751,N1019-9CDC,105.000
2026-03-04 00:48:56.857,2026-03-04 00:48:56.757,N1020-5D7B,100.000
2026-03-04 00:48:56.857,2026-03-04 00:48:56.763,N1021-C1I3,94.000
2026-03-04 00:48:56.857,2026-03-04 00:48:56.768,N1022-4894,89.000
2026-03-04 00:48:56.858,2026-03-04 00:48:56.775,N1023-2J96,83.000
2026-03-04 00:48:56.858,2026-03-04 00:48:56.781,N1024-45C7,77.000
2026-03-04 00:48:56.858,2026-03-04 00:48:56.787,N1025-5AI1,71.000
2026-03-04 00:48:56.859,2026-03-04 00:48:56.796,N1026-3GEB,63.000
2026-03-04 00:48:56.859,2026-03-04 00:48:56.802,N1027-7BJ0,57.000
2026-03-04 00:48:56.859,2026-03-04 00:48:56.808,N1028-E5F2,51.000
2026-03-04 00:48:56.950,2026-03-04 00:48:56.814,N1029-I3B1,136.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.820,N1030-6FDB,131.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.826,N1031-F01I,125.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.831,N1032-4D26,120.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.837,N1033-A17G,114.000
2026-03-04 00:48:56.952,2026-03-04 00:48:56.843,N1034-IA1I,109.000
2026-03-04 00:48:56.952,2026-03-04 00:48:56.849,N1035-1286,103.000
2026-03-04 00:48:56.953,2026-03-04 00:48:56.855,N1036-38D9,98.000
2026-03-04 00:48:56.953,2026-03-04 00:48:56.860,N1037-80AF,93.000
2026-03-04 00:48:56.953,2026-03-04 00:48:56.866,N1038-1FEG,87.000
2026-03-04 00:48:56.954,2026-03-04 00:48:56.872,N1039-CE70,82.000
2026-03-04 00:48:57.045,2026-03-04 00:48:56.878,N1040-9C9H,167.000
2026-03-04 00:48:57.045,2026-03-04 00:48:56.888,N1041-J35G,157.000
2026-03-04 00:48:57.046,2026-03-04 00:48:56.894,N1042-I7HA,152.000
2026-03-04 00:48:57.046,2026-03-04 00:48:56.900,N1043-1B37,146.000
2026-03-04 00:48:57.046,2026-03-04 00:48:56.906,N1044-CIF8,140.000
2026-03-04 00:48:57.047,2026-03-04 00:48:56.912,N1045-5322,135.000
2026-03-04 00:48:57.047,2026-03-04 00:48:56.918,N1046-E2F9,129.000
2026-03-04 00:48:57.047,2026-03-04 00:48:56.924,N1047-79DI,123.000
2026-03-04 00:48:57.047,2026-03-04 00:48:56.929,N1048-973A,118.000
2026-03-04 00:48:57.048,2026-03-04 00:48:56.935,N1049-8734,113.000
2026-03-04 00:48:57.048,2026-03-04 00:48:56.941,N1050-25D6,107.000
2026-03-04 00:48:57.048,2026-03-04 00:48:56.947,N1051-3D4D,101.000
2026-03-04 00:48:57.140,2026-03-04 00:48:56.956,N1052-EF57,184.000
2026-03-04 00:48:57.140,2026-03-04 00:48:56.962,N1053-1J3C,178.000
2026-03-04 00:48:57.141,2026-03-04 00:48:56.968,N1054-3J5I,173.000
2026-03-04 00:48:57.141,2026-03-04 00:48:56.974,N1055-070I,167.000
2026-03-04 00:48:57.141,2026-03-04 00:48:56.980,N1056-IDF5,161.000
2026-03-04 00:48:57.142,2026-03-04 00:48:56.987,N1057-D581,155.000
2026-03-04 00:48:57.142,2026-03-04 00:48:56.993,N1058-AFJG,149.000
2026-03-04 00:48:57.142,2026-03-04 00:48:56.998,N1059-8G11,144.000
2026-03-04 00:48:57.143,2026-03-04 00:48:56.004,N1060-C437,1139.000
2026-03-04 00:48:57.143,2026-03-04 00:48:57.010,N1061-1JDH,133.000
