timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:48:56.791,2026-03-04 00:48:56.714,N5004-GEJ1,77.000
2026-03-04 00:48:56.792,2026-03-04 00:48:56.720,N5005-5899,72.000
2026-03-04 00:48:56.792,2026-03-04 00:48:56.729,N5006-D224,63.000
2026-03-04 00:48:56.792,2026-03-04 00:48:56.736,N5007-CFIG,56.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.742,N5008-5FF7,51.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.748,N5009-4I43,45.000
2026-03-04 00:48:56.793,2026-03-04 00:48:56.760,N5011-849I,33.000
2026-03-04 00:48:56.856,2026-03-04 00:48:56.813,N5020-13HG,43.000
2026-03-04 00:48:56.950,2026-03-04 00:48:56.886,N5032-1CA3,64.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.892,N5033-11FI,59.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.898,N5034-G110,53.000
2026-03-04 00:48:56.951,2026-03-04 00:48:56.904,N5035-B53I,47.000
2026-03-04 00:48:56.952,2026-03-04 00:48:56.910,N5036-7JB9,42.000
2026-03-04 00:48:56.952,2026-03-04 00:48:56.922,N5038-66H6,30.000
2026-03-04 00:48:56.953,2026-03-04 00:48:56.928,N5039-31AE,25.000
2026-03-04 00:48:56.953,2026-03-04 00:48:56.934,N5040-E6E2,19.000
2026-03-04 00:48:56.953,2026-03-04 00:48:56.940,N5041-FI9J,13.000
2026-03-04 00:48:57.045,2026-03-04 00:48:56.946,N5042-8HF0,99.000
2026-03-04 00:48:57.045,2026-03-04 00:48:56.952,N5043-6JBD,93.000
2026-03-04 00:48:57.046,2026-03-04 00:48:56.958,N5044-75II,88.000
2026-03-04 00:48:57.046,2026-03-04 00:48:56.964,N5045-J0A8,82.000
2026-03-04 00:48:57.046,2026-03-04 00:48:56.970,N5046-H1JH,76.000
2026-03-04 00:48:57.047,2026-03-04 00:48:56.988,N5049-CJGB,59.000
2026-03-04 00:48:57.048,2026-03-04 00:48:56.000,N5051-9AGA,1048.000
2026-03-04 00:48:57.048,2026-03-04 00:48:57.006,N5052-60BH,42.000
2026-03-04 00:48:57.048,2026-03-04 00:48:57.012,N5053-G8A0,36.000
2026-03-04 00:48:57.140,2026-03-04 00:48:57.018,N5054-1IFD,122.000
2026-03-04 00:48:57.140,2026-03-04 00:48:57.024,N5055-2BC7,116.000
2026-03-04 00:48:57.140,2026-03-04 00:48:57.030,N5056-JB92,110.000
2026-03-04 00:48:57.141,2026-03-04 00:48:57.042,N5058-34G7,99.000
2026-03-04 00:48:57.142,2026-03-04 00:48:57.054,N5060-AHG9,88.000
2026-03-04 00:48:57.142,2026-03-04 00:48:57.072,N5063-B633,70.000
2026-03-04 00:48:57.143,2026-03-04 00:48:57.084,N5065-5FDE,59.000
2026-03-04 00:48:57.143,2026-03-04 00:48:57.090,N5066-IAH6,53.000
2026-03-04 00:48:57.235,2026-03-04 00:48:57.096,N5067-6GHI,139.000
2026-03-04 00:48:57.235,2026-03-04 00:48:57.102,N5068-A1HC,133.000
2026-03-04 00:48:57.236,2026-03-04 00:48:57.144,N5075-7AE1,92.000
