timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:43:23.838,2026-03-04 00:43:23.813,N1000-BJGB,25.000
2026-03-04 00:43:23.939,2026-03-04 00:43:23.816,N1001-FII5,123.000
2026-03-04 00:43:23.940,2026-03-04 00:43:23.818,N1002-J350,122.000
2026-03-04 00:43:23.940,2026-03-04 00:43:23.820,N1003-C38G,120.000
2026-03-04 00:43:23.940,2026-03-04 00:43:23.823,N1004-8169,117.000
2026-03-04 00:43:23.941,2026-03-04 00:43:23.825,N1005-F054,116.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.829,N1006-0FH5,113.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.832,N1007-A40G,110.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.834,N1008-18GD,108.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.836,N1009-43FF,106.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.839,N1010-2AB7,103.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.841,N1011-JI8A,101.000
2026-03-04 00:43:23.942,2026-03-04 00:43:23.844,N1012-3034,98.000
2026-03-04 00:43:24.033,2026-03-04 00:43:23.849,N1013-DFJH,184.000
2026-03-04 00:43:24.033,2026-03-04 00:43:23.858,N1014-5DE9,175.000
2026-03-04 00:43:24.034,2026-03-04 00:43:23.868,N1015-761F,166.000
2026-03-04 00:43:24.034,2026-03-04 00:43:23.870,N1016-B64E,164.000
2026-03-04 00:43:24.034,2026-03-04 00:43:23.872,N1017-8643,162.000
2026-03-04 00:43:24.035,2026-03-04 00:43:23.882,N1018-FD64,153.000
2026-03-04 00:43:24.035,2026-03-04 00:43:23.885,N1019-7701,150.000
2026-03-04 00:43:24.035,2026-03-04 00:43:23.887,N1020-EGC4,148.000
2026-03-04 00:43:24.035,2026-03-04 00:43:23.889,N1021-8JFD,146.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.892,N1022-139I,144.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.898,N1023-G1HF,138.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.900,N1024-86FA,136.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.902,N1025-DF33,134.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.904,N1026-CGI2,132.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.912,N1027-EBD2,124.000
2026-03-04 00:43:24.036,2026-03-04 00:43:23.914,N1028-E1CI,122.000
2026-03-04 00:43:24.037,2026-03-04 00:43:23.916,N1029-JCJ3,121.000
2026-03-04 00:43:24.131,2026-03-04 00:43:23.918,N1030-CC4E,213.000
2026-03-04 00:43:24.155,2026-03-04 00:43:23.920,N1031-G8BE,235.000
2026-03-04 00:43:24.155,2026-03-04 00:43:23.927,N1032-68CE,228.000
2026-03-04 00:43:24.155,2026-03-04 00:43:23.931,N1033-ICBA,224.000
