timestamp_sink,timestamp_node,payload,delay_ms
2026-03-04 00:46:42.019,2026-03-04 00:46:41.950,N5003-882H,69.000
2026-03-04 00:46:42.019,2026-03-04 00:46:41.954,N5004-8JI2,65.000
2026-03-04 00:46:42.019,2026-03-04 00:46:41.958,N5005-D6GG,61.000
2026-03-04 00:46:42.019,2026-03-04 00:46:41.962,N5006-5G71,57.000
2026-03-04 00:46:42.019,2026-03-04 00:46:41.966,N5007-1567,53.000
2026-03-04 00:46:42.020,2026-03-04 00:46:41.970,N5008-D5ID,50.000
2026-03-04 00:46:42.020,2026-03-04 00:46:41.974,N5009-HFID,46.000
2026-03-04 00:46:42.020,2026-03-04 00:46:41.978,N5010-C095,42.000
2026-03-04 00:46:42.020,2026-03-04 00:46:41.982,N5011-A71J,38.000
2026-03-04 00:46:42.021,2026-03-04 00:46:41.986,N5012-GCHA,35.000
2026-03-04 00:46:42.021,2026-03-04 00:46:41.990,N5013-6H79,31.000
2026-03-04 00:46:42.021,2026-03-04 00:46:41.994,N5014-IG15,27.000
2026-03-04 00:46:42.022,2026-03-04 00:46:42.014,N5019-CH69,8.000
2026-03-04 00:46:42.107,2026-03-04 00:46:42.025,N5022-50C9,82.000
2026-03-04 00:46:42.107,2026-03-04 00:46:42.029,N5023-B3FI,78.000
2026-03-04 00:46:42.108,2026-03-04 00:46:42.041,N5026-BI2G,67.000
2026-03-04 00:46:42.108,2026-03-04 00:46:42.049,N5028-GC70,59.000
2026-03-04 00:46:42.108,2026-03-04 00:46:42.057,N5030-3AC1,51.000
2026-03-04 00:46:42.109,2026-03-04 00:46:42.077,N5035-2309,32.000
2026-03-04 00:46:42.109,2026-03-04 00:46:42.081,N5036-IHFC,28.000
2026-03-04 00:46:42.110,2026-03-04 00:46:42.093,N5039-A0BG,17.000
2026-03-04 00:46:42.110,2026-03-04 00:46:42.096,N5040-A76F,14.000
2026-03-04 00:46:42.110,2026-03-04 00:46:42.100,N5041-559I,10.000
2026-03-04 00:46:42.212,2026-03-04 00:46:42.120,N5046-11AG,92.000
