06-27-2025 03:55:47.377,-,API2,"Sink 2,0013A20041839DCA,802.15.4 TH,2003,/dev/ttyUSB2 - 57600/8/M/1/N,1,46"

06-27-2025 03:54:59.707,0,RECV,7E000F8100042B024E343030302D53484250E1
06-27-2025 03:54:59.707,1,RECV,7E000F81000735024E373030302D554D424FCB
06-27-2025 03:54:59.717,2,RECV,7E000F81000634024E363030302D4A444C59CE
06-27-2025 03:54:59.717,3,RECV,7E000F81000832024E383030302D3534314223
06-27-2025 03:54:59.787,4,RECV,7E000F8100042B024E343030312D425A32340B
06-27-2025 03:54:59.790,5,RECV,7E000F81000734024E373030312D34554341F1
06-27-2025 03:54:59.797,6,RECV,7E000F81000631024E363030312D3236594EF4
06-27-2025 03:54:59.797,7,RECV,7E000F8100082F024E383030312D43544532F3
06-27-2025 03:54:59.887,8,RECV,7E000F8100042A024E343030322D514D564FCA
06-27-2025 03:54:59.904,9,RECV,7E000F81000734024E373030322D50394452DE
06-27-2025 03:54:59.904,10,RECV,7E000F81000632024E363030322D31513450FB
06-27-2025 03:54:59.904,11,RECV,7E000F81000832024E383030322D48385559CF
06-27-2025 03:54:59.947,12,RECV,7E000F8100042B024E343030332D3943335507
06-27-2025 03:54:59.958,13,RECV,7E000F81000734024E373030332D563131370D
06-27-2025 03:54:59.980,14,RECV,7E000F81000633024E363030332D53524231E7
06-27-2025 03:54:59.980,15,RECV,7E000F81000833024E383030332D5A324431FA
06-27-2025 03:55:00.040,16,RECV,7E000F8100042B024E343030342D48464C59D7
06-27-2025 03:55:00.040,17,RECV,7E000F81000734024E373030342D4437454DEE
06-27-2025 03:55:00.040,18,RECV,7E000F81000633024E363030342D394F3953EA
06-27-2025 03:55:00.040,19,RECV,7E000F81000832024E383030342D59434B44D0
06-27-2025 03:55:00.100,20,RECV,7E000F8100042B024E343030352D5050424FD8
06-27-2025 03:55:00.120,21,RECV,7E000F81000734024E373030352D5336414BE5
06-27-2025 03:55:00.123,22,RECV,7E000F81000633024E363030352D4A554745D2
06-27-2025 03:55:00.123,23,RECV,7E000F81000832024E383030352D474F3159DA
06-27-2025 03:55:00.190,24,RECV,7E000F8100042B024E343030362D4439434602
06-27-2025 03:55:00.240,25,RECV,7E000F81000733024E373030362D49355752D3
06-27-2025 03:55:00.240,26,RECV,7E000F81000632024E363030362D5A35454DDC
06-27-2025 03:55:00.240,27,RECV,7E000F81000831024E383030362D5A434539DF
06-27-2025 03:55:00.290,28,RECV,7E000F8100042B024E343030372D3830415905
06-27-2025 03:55:00.291,29,RECV,7E000F81000731024E373030372D52465049CA
06-27-2025 03:55:00.291,30,RECV,7E000F81000630024E363030372D514B4844D6
06-27-2025 03:55:00.291,31,RECV,7E000F81000830024E383030372D51375253CD
06-27-2025 03:55:00.341,32,RECV,7E000F8100042B024E343030382D39555538EB
06-27-2025 03:55:00.391,33,RECV,7E000F81000731024E373030382D55363941F5
06-27-2025 03:55:00.395,34,RECV,7E000F81000630024E363030382D324E3652F5
06-27-2025 03:55:00.395,35,RECV,7E000F8100082F024E383030382D3051374FF3
06-27-2025 03:55:00.441,36,RECV,7E000F8100042B024E343030392D4D515434DF
06-27-2025 03:55:00.441,37,RECV,7E000F81000731024E373030392D5A4F364CCE
06-27-2025 03:55:00.541,38,RECV,7E000F8100042B024E343031302D3938384A1A
06-27-2025 03:55:00.544,39,RECV,7E000F8100072F024E373031302D344D5847E3
06-27-2025 03:55:00.591,40,RECV,7E000F8100042B024E343031312D3159414EF3
06-27-2025 03:55:00.642,41,RECV,7E000F81000731024E373031312D3238313233
06-27-2025 03:55:00.642,42,RECV,7E000F81000830024E383031312D335A35320B
06-27-2025 03:55:00.692,43,RECV,7E000F8100042B024E343031322D574F504BCA
06-27-2025 03:55:00.703,44,RECV,7E000F81000731024E373031322D57365342DD
06-27-2025 03:55:00.703,45,RECV,7E000F81000830024E383031322D34514441F4
06-27-2025 03:55:00.703,46,RECV,7E000F8100062F024E363031322D57483449E7
06-27-2025 03:55:00.742,47,RECV,7E000F8100042B024E343031332D5753344AE2
06-27-2025 03:55:00.792,48,RECV,7E000F81000730024E373031332D303746371B
