06-05-2025 16:15:12.692,-,API2,"Sink 1,0013A20041839DB1,802.15.4 TH,2003,/dev/ttyUSB0 - 57600/8/M/1/N,1,46"

06-05-2025 16:14:49.837,0,RECV,7E007D318100041E02AB004E343030302D5330364A6D
06-05-2025 16:14:49.839,1,RECV,7E007D318100031902C1004E333030302D4549584B30
06-05-2025 16:14:49.841,2,RECV,7E007D318100041E02AC004E343030312D463354475A
06-05-2025 16:14:49.860,3,RECV,7E007D318100031902C2004E333030312D4E4B445929
06-05-2025 16:14:49.887,4,RECV,7E007D318100041E02AE004E343030322D5547354F4B
06-05-2025 16:14:49.887,5,RECV,7E007D318100031A02C4004E333030322D3230555252
06-05-2025 16:14:49.887,6,RECV,7E007D31810001230234004E313030322D305A5135D6
06-05-2025 16:14:49.888,7,RECV,7E007D318100041E02AF004E343030332D3750595435
06-05-2025 16:14:49.888,8,RECV,7E007D318100031A02C5004E333030332D5656414329
06-05-2025 16:14:49.888,9,RECV,7E007D31810001230235004E313030332D41364C52CF
06-05-2025 16:14:49.888,10,RECV,7E007D318100041E02B1004E343030342D4751424448
06-05-2025 16:14:49.939,11,RECV,7E007D318100031A02C6004E333030342D3859454E33
06-05-2025 16:14:49.945,12,RECV,7E007D31810001230236004E313030342D55433755BE
06-05-2025 16:14:49.945,13,RECV,7E007D318100022902DE004E323030342D4C4C364F15
06-05-2025 16:14:49.945,14,RECV,7E007D318100041E02B2004E343030352D344D494456
06-05-2025 16:14:49.946,15,RECV,7E007D318100031A02C7004E333030352D3143564447
06-05-2025 16:14:49.946,16,RECV,7E007D31810001230237004E313030352D384B4C4EC3
06-05-2025 16:14:49.946,17,RECV,7E007D318100041E02B3004E343030362D3556445A39
06-05-2025 16:14:49.946,18,RECV,7E007D318100031A02C8004E333030362D314442425A
06-05-2025 16:14:49.946,19,RECV,7E007D31810001230238004E313030362D54573655A8
06-05-2025 16:14:49.946,20,RECV,7E007D318100041E02B4004E343030372D52355A5827
06-05-2025 16:14:49.946,21,RECV,7E007D318100031A02C9004E333030372D434E4B5025
06-05-2025 16:14:49.961,22,RECV,7E007D31810001230239004E313030372D595A3549AB
06-05-2025 16:14:49.961,23,RECV,7E007D318100041E02B5004E343030382D5A394B453B
06-05-2025 16:14:49.962,24,RECV,7E007D318100031A02CA004E333030382D495253431E
06-05-2025 16:14:49.962,25,RECV,7E007D3181000123023A004E313030382D32545544BB
06-05-2025 16:14:49.962,26,RECV,7E007D318100041E02B6004E343030392D4D35424553
06-05-2025 16:14:49.962,27,RECV,7E007D318100031A02CB004E333030392D555851351A
06-05-2025 16:14:50.053,28,RECV,7E007D3181000123023B004E313030392D43304E45D2
06-05-2025 16:14:50.054,29,RECV,7E007D318100041E02B7004E343031302D4442514448
06-05-2025 16:14:50.054,30,RECV,7E007D318100031A02CC004E333031302D5153364F2B
06-05-2025 16:14:50.054,31,RECV,7E007D3181000123023C004E313031302D4238565AB5
06-05-2025 16:14:50.054,32,RECV,7E007D318100041E02B8004E343031312D445A564825
06-05-2025 16:14:50.054,33,RECV,7E007D318100031A02CD004E333031312D394A4D3151
06-05-2025 16:14:50.054,34,RECV,7E007D3181000123023D004E313031312D555552459C
06-05-2025 16:14:50.054,35,RECV,7E007D318100041E02B9004E343031322D395A423357
06-05-2025 16:14:50.054,36,RECV,7E007D318100031A02CE004E333031322D353158563C
06-05-2025 16:14:50.054,37,RECV,7E007D3181000123023E004E313031322D4A463657BE
06-05-2025 16:14:50.054,38,RECV,7E007D318100041E02BA004E343031332D4743324859
06-05-2025 16:14:50.054,39,RECV,7E007D318100031A02CF004E333031332D5639514727
06-05-2025 16:14:50.054,40,RECV,7E007D318100041E02BB004E343031342D3555475436
06-05-2025 16:14:50.104,41,RECV,7E007D318100031A02D0004E333031342D5439475226
06-05-2025 16:14:50.107,42,RECV,7E007D31810001230240004E313031342D324A4850C3
06-05-2025 16:14:50.108,43,RECV,7E007D318100041E02BC004E343031352D5630583447
06-05-2025 16:14:50.108,44,RECV,7E007D318100031A02D1004E333031352D3359595510
06-05-2025 16:14:50.108,45,RECV,7E007D31810001230241004E313031352D4B414C37C6
06-05-2025 16:14:50.108,46,RECV,7E007D318100041E02BD004E343031362D4154394544
06-05-2025 16:14:50.108,47,RECV,7E007D318100031A02D2004E333031362D4256505A06
06-05-2025 16:14:50.108,48,RECV,7E007D31810001230242004E313031362D44533959AA
06-05-2025 16:14:50.108,49,RECV,7E007D318100041E02BE004E343031372D305539583F
06-05-2025 16:14:50.108,50,RECV,7E007D318100031A02D3004E333031372D415A4F5309
06-05-2025 16:14:50.108,51,RECV,7E007D318100041E02BF004E343031382D49554D392F
06-05-2025 16:14:50.137,52,RECV,7E007D318100031A02D4004E333031382D384857501D
06-05-2025 16:14:50.138,53,RECV,7E007D318100041D02C0004E343031392D3755425430
06-05-2025 16:14:50.138,54,RECV,7E007D318100031902D5004E333031392D4352574B0C
06-05-2025 16:14:50.138,55,RECV,7E007D31810001230245004E313031392D554A4D32AF
06-05-2025 16:14:50.187,56,RECV,7E007D318100041E02C2004E343032312D434D4B5A21
06-05-2025 16:14:50.188,57,RECV,7E007D318100031A02D6004E333032302D3649474A39
06-05-2025 16:14:50.198,58,RECV,7E007D31810001230246004E313032302D37324F36E6
06-05-2025 16:14:50.198,59,RECV,7E007D318100041E02C3004E343032322D524E4F481D
06-05-2025 16:14:50.198,60,RECV,7E007D318100022802EF004E323032312D4F59534FD9
06-05-2025 16:14:50.198,61,RECV,7E007D318100031A02D7004E333032312D533759570D
06-05-2025 16:14:50.198,62,RECV,7E007D31810001230247004E313032312D524E485298
06-05-2025 16:14:50.198,63,RECV,7E007D318100041E02C4004E343032332D4F4133553A
06-05-2025 16:14:50.198,64,RECV,7E007D318100022802F0004E323032322D5A365158E8
06-05-2025 16:14:50.198,65,RECV,7E007D318100031A02D8004E333032322D4A59384426
06-05-2025 16:14:50.199,66,RECV,7E007D318100041E02C5004E343032342D484E30305A
06-05-2025 16:14:50.199,67,RECV,7E007D318100031902D9004E333032332D3344544138
06-05-2025 16:14:50.229,68,RECV,7E007D318100041E02C6004E343032352D5750385619
06-05-2025 16:14:50.234,69,RECV,7E007D318100031902DA004E333032342D4333534A2F
06-05-2025 16:14:50.266,70,RECV,7E007D318100041E02C7004E343032362D4944385433
06-05-2025 16:14:50.338,71,RECV,7E007D318100022802F3004E323032352D4D3044500A
06-05-2025 16:14:50.338,72,RECV,7E007D318100031A02DB004E333032352D3534583846
06-05-2025 16:14:50.338,73,RECV,7E007D318100041E02C8004E343032372D525542451C
06-05-2025 16:14:50.338,74,RECV,7E007D318100022802F4004E323032362D46314B4215
06-05-2025 16:14:50.338,75,RECV,7E007D318100031A02DC004E333032362D4853304E24
06-05-2025 16:14:50.338,76,RECV,7E007D318100041E02C9004E343032382D484845581B
06-05-2025 16:14:50.338,77,RECV,7E007D318100022802F5004E323032372D424C344510
06-05-2025 16:14:50.338,78,RECV,7E007D318100031902DD004E333032372D4B4230542B
06-05-2025 16:14:50.338,79,RECV,7E007D318100041E02CA004E343032392D414E4B4626
06-05-2025 16:14:50.338,80,RECV,7E007D318100022802F6004E323032382D56554A58C8
06-05-2025 16:14:50.338,81,RECV,7E007D318100031902DE004E333032382D4F304C313E
06-05-2025 16:14:50.338,82,RECV,7E007D318100041E02CB004E343033302D5A4A4D4A12
06-05-2025 16:14:50.339,83,RECV,7E007D318100022802F7004E323032392D5731363322
06-05-2025 16:14:50.339,84,RECV,7E007D318100031902DF004E333032392D4550333739
06-05-2025 16:14:50.339,85,RECV,7E007D318100041E02CC004E343033312D4B464A4A26
06-05-2025 16:14:50.339,86,RECV,7E007D318100022802F8004E323033302D5551343808
06-05-2025 16:14:50.339,87,RECV,7E007D318100031902E0004E333033302D4743304243
06-05-2025 16:14:50.339,88,RECV,7E007D318100041E02CD004E343033322D4D544F5801
06-05-2025 16:14:50.339,89,RECV,7E007D318100022802F9004E323033312D4835375014
06-05-2025 16:14:50.339,90,RECV,7E007D318100031902E1004E333033312D4454455709
06-05-2025 16:14:50.339,91,RECV,7E007D318100041E02CE004E343033332D57534C3021
06-05-2025 16:14:50.339,92,RECV,7E007D318100022802FA004E323033322D4A30424A10
06-05-2025 16:14:50.349,93,RECV,7E007D318100031902E2004E333033322D3335374953
06-05-2025 16:14:50.350,94,RECV,7E007D318100041E02CF004E343033342D4F4C304436
06-05-2025 16:14:50.350,95,RECV,7E007D318100022902FB004E323033332D54535A5AB8
06-05-2025 16:14:50.390,96,RECV,7E007D318100031902E3004E333033332D475647371E
06-05-2025 16:14:50.439,97,RECV,7E007D318100041E02D0004E343033352D494E4C4E12
06-05-2025 16:14:50.439,98,RECV,7E007D318100022902FC004E323033342D3131354634
06-05-2025 16:14:50.439,99,RECV,7E007D318100031902E4004E333033342D4830455624
06-05-2025 16:14:50.439,100,RECV,7E007D318100041E02D1004E343033362D4C544A480F
06-05-2025 16:14:50.439,101,RECV,7E007D318100022902FD004E323033352D5431313920
06-05-2025 16:14:50.439,102,RECV,7E007D318100031902E5004E333033352D363448572C
06-05-2025 16:14:50.439,103,RECV,7E007D318100041E02D2004E343033372D494C464C18
06-05-2025 16:14:50.439,104,RECV,7E007D318100022A02FE004E323033362D435A4C4BD8
06-05-2025 16:14:50.439,105,RECV,7E007D318100031902E6004E333033362D32524C5A09
06-05-2025 16:14:50.439,106,RECV,7E007D318100041E02D3004E343033382D4E5A5151F3
06-05-2025 16:14:50.439,107,RECV,7E007D318100022A02FF004E323033372D46445458D4
06-05-2025 16:14:50.440,108,RECV,7E007D318100031A02E7004E333033372D385A435902
06-05-2025 16:14:50.441,109,RECV,7E007D318100041E02D4004E343033392D354C493839
06-05-2025 16:14:50.441,110,RECV,7E007D318100031902E8004E333033382D51364E3624
06-05-2025 16:14:50.488,111,RECV,7E007D318100031A02E9004E333033392D443645333A
06-05-2025 16:14:50.488,112,RECV,7E007D31810001230259004E313033392D4954365A8A
06-05-2025 16:14:50.488,113,RECV,7E007D318100041E02D7004E343034322D474746577D33
06-05-2025 16:14:50.488,114,RECV,7E007D318100031902EA004E333034302D394E554216
06-05-2025 16:14:50.539,115,RECV,7E007D318100041E02D8004E343034332D4A51393038
06-05-2025 16:14:50.539,116,RECV,7E007D31810002290204004E323034312D4C4C4E55D0
06-05-2025 16:14:50.539,117,RECV,7E007D318100031A02EB004E333034312D35414C422D
06-05-2025 16:14:50.539,118,RECV,7E007D3181000123025B004E313034312D3246584CA0
06-05-2025 16:14:50.540,119,RECV,7E007D318100041E02D9004E343034342D41484F4A18
06-05-2025 16:14:50.540,120,RECV,7E007D31810002290205004E323034322D5948424BDB
06-05-2025 16:14:50.540,121,RECV,7E007D318100031902EC004E333034322D393734315B
06-05-2025 16:14:50.540,122,RECV,7E007D318100041E02DA004E343034352D5338524318
06-05-2025 16:14:50.540,123,RECV,7E007D318100031902ED004E333034332D4235484827
06-05-2025 16:14:50.540,124,RECV,7E007D318100041E02DB004E343034362D42334B4135
06-05-2025 16:14:50.540,125,RECV,7E007D318100031902EE004E333034342D513248362B
06-05-2025 16:14:50.540,126,RECV,7E007D318100041E02DC004E343034372D364A52451D
06-05-2025 16:14:50.651,127,RECV,7E007D318100031A02EF004E333034352D354F41570D
06-05-2025 16:14:50.655,128,RECV,7E007D3181000123025F004E313034352D35364D31CB
06-05-2025 16:14:50.655,129,RECV,7E007D318100041E02DD004E343034382D4151315619
06-05-2025 16:14:50.655,130,RECV,7E007D31810002290209004E323034362D49585154BB
06-05-2025 16:14:50.655,131,RECV,7E007D318100031A02F0004E333034362D3032415A2A
06-05-2025 16:14:50.655,132,RECV,7E007D31810001230260004E313034362D495644557A
06-05-2025 16:14:50.655,133,RECV,7E007D318100041E02DE004E343034392D305A4B3922
06-05-2025 16:14:50.655,134,RECV,7E007D3181000229020A004E323034372D4B4A4330F7
06-05-2025 16:14:50.655,135,RECV,7E007D318100031A02F1004E333034372D304A334A2E
06-05-2025 16:14:50.655,136,RECV,7E007D31810001230261004E313034372D515A583776
06-05-2025 16:14:50.655,137,RECV,7E007D318100041E02DF004E343035302D48584854FB
06-05-2025 16:14:50.655,138,RECV,7E007D3181000229020B004E323034382D3449374702
06-05-2025 16:14:50.655,139,RECV,7E007D318100031A02F2004E333034382D4F325453FB
06-05-2025 16:14:50.655,140,RECV,7E007D31810001230262004E313034382D3630364FC3
06-05-2025 16:14:50.655,141,RECV,7E007D318100041E02E0004E343035312D5152383921
06-05-2025 16:14:50.655,142,RECV,7E007D3181000228020C004E323034392D554F4A36D8
06-05-2025 16:14:50.655,143,RECV,7E007D318100031A02F3004E333034392D533644470D
06-05-2025 16:14:50.655,144,RECV,7E007D31810001230263004E313034392D4E464F4B7D5E
06-05-2025 16:14:50.655,145,RECV,7E007D318100041E02E1004E343035322D4759445AF5
06-05-2025 16:14:50.655,146,RECV,7E007D3181000228020D004E323035302D3645524BEB
06-05-2025 16:14:50.656,147,RECV,7E007D318100031902F4004E333035302D4347475602
06-05-2025 16:14:50.656,148,RECV,7E007D318100041E02E2004E343035332D44584B3416
06-05-2025 16:14:50.656,149,RECV,7E007D3181000228020E004E323035312D48524957C7
06-05-2025 16:14:50.656,150,RECV,7E007D318100031A02F5004E333035312D30475A5203
06-05-2025 16:14:50.656,151,RECV,7E007D318100041E02E3004E343035342D41514C351C
06-05-2025 16:14:50.656,152,RECV,7E007D3181000228020F004E323035322D52385A41DA
06-05-2025 16:14:50.739,153,RECV,7E007D318100031A02F6004E333035322D304D514F07
06-05-2025 16:14:50.739,154,RECV,7E007D31810001230266004E313035322D4E31514A95
06-05-2025 16:14:50.739,155,RECV,7E007D318100041E02E4004E343035352D57564546F5
06-05-2025 16:14:50.739,156,RECV,7E007D31810002280210004E323035332D51395233EE
06-05-2025 16:14:50.739,157,RECV,7E007D318100031A02F7004E333035332D53554D31FC
06-05-2025 16:14:50.739,158,RECV,7E007D31810001230267004E313035332D59534D397B
06-05-2025 16:14:50.739,159,RECV,7E007D318100041E02E5004E343035362D5051574EE5
06-05-2025 16:14:50.739,160,RECV,7E007D3181000228027D31004E323035342D4D4B5543CB
06-05-2025 16:14:50.739,161,RECV,7E007D318100031A02F8004E333035342D4D395755EE
06-05-2025 16:14:50.739,162,RECV,7E007D31810001230268004E313035342D444949389D
06-05-2025 16:14:50.739,163,RECV,7E007D318100041E02E6004E343035372D5934365016
06-05-2025 16:14:50.739,164,RECV,7E007D31810002280212004E323035352D32424D52E6
06-05-2025 16:14:50.739,165,RECV,7E007D318100031A02F9004E333035352D443347550B
06-05-2025 16:14:50.739,166,RECV,7E007D318100041E02E7004E343035382D3844445314
06-05-2025 16:14:50.739,167,RECV,7E007D3181000228027D33004E323035362D51423844E8
06-05-2025 16:14:50.740,168,RECV,7E007D318100031902FA004E333035362D46494F53EC
06-05-2025 16:14:50.789,169,RECV,7E007D31810002280214004E323035372D34433159F4
06-05-2025 16:14:50.803,170,RECV,7E007D318100031A02FB004E333035372D5537414904
06-05-2025 16:14:50.803,171,RECV,7E007D3181000123026B004E313035372D4950354B8C
